"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
133063,87181,139782,146.64,144.72,4149.66,41.9618
183714,120422,132872,171.6,138.78,2759.31,41.9629
141786,101720,92827.8,140.4,102.6,2365.92,41.9629
128450,82253,160472,215.28,91.26,1519.62,41.9713
81529.6,63131,68820.2,76.44,133.92,95.79,41.9713
171739,118326,126811,162.24,179.28,213.9,41.9724
171981,117179,120529,212.16,143.64,1861.86,41.9724
119157,73750,112949,139.62,85.86,47.43,41.9829
122508,90393,72440.9,113.1,111.78,154.38,41.985
52569.8,35499,90773.3,92.04,100.98,2856.03,41.9976
76078.6,53330,62444.5,117.78,99.36,2511.93,41.9997
98276,77647,72790.4,119.34,89.64,1306.65,42.0008
102277,71050,98879.8,134.16,103.68,1431.27,42.0018
164541,119358,89131.4,245.7,156.6,2830.92,42.0018
68070.4,49557,72571.2,81.9,107.46,1315.95,42.0018
131094,93987,106089,166.92,160.38,3552.6,42.0018
147544,101140,99611.5,121.68,46.98,24.18,42.0039
87125.9,66107,75937.7,96.72,63.72,74.4,42.005
164414,113282,90747.5,173.16,188.46,1496.37,42.0082
60641.2,47429,59847.1,78,64.26,79.98,42.0103
120644,94571,78022.6,111.54,129.06,831.42,42.0113
114615,82715,101022,156.78,44.82,665.88,42.0145
101302,78591,65066.8,116.22,61.02,973.71,42.0145
155694,103810,107805,163.02,75.06,51.15,42.0176
104602,78522,75141.3,88.92,104.22,1672.14,42.0187
84120,55390,67705.6,69.42,97.2,82.77,42.0187
60694.9,45618,52843.4,57.72,68.58,1979.97,42.0218
166836,110399,153424,193.44,176.58,3509.82,42.0218
112660,80198,119343,153.66,93.42,2823.48,42.0218
70826.7,50268,53088.4,109.98,57.78,2226.42,42.0271
121022,75309,70820.9,138.84,72.9,458.49,42.0282
163279,108887,107535,195,61.56,1396.86,42.0282
113296,79708,96330,153.66,97.2,2657.01,42.0282
101111,60221,72600.1,123.24,25.38,1910.22,42.0292
126715,90466,113670,154.44,92.88,1813.5,42.0366
115737,89926,81697.2,126.36,104.22,1807.92,42.0366
139563,97038,125338,188.76,36.72,601.71,42.0397
152848,113218,99127.1,115.44,79.38,47.43,42.0408
169480,122686,91694.5,140.4,105.84,87.42,42.0408
148213,107205,86980.1,97.5,77.76,49.29,42.0439
128964,78344,99821.3,140.4,100.98,1016.49,42.0439
73184,47277,109624,140.4,113.94,1667.49,42.046
106889,77673,124724,148.2,79.92,1021.14,42.0492
157485,103775,118177,198.9,221.94,150.66,42.0492
153281,108776,114905,173.16,45.9,891.87,42.0524
85396.6,60064,74134.3,93.6,44.82,2133.42,42.0534
114152,84598,92546.2,92.82,66.42,535.68,42.065
71713,52758,61435.9,59.28,68.58,64.17,42.0703
142557,104602,91758.4,134.16,101.52,1724.22,42.0734
66972.2,50339,67559.7,46.02,68.58,2506.35,42.0766
86928.4,62753,68875.6,109.98,85.32,2121.33,42.0776
108538,77822,110522,158.34,93.96,1878.6,42.0776
172819,116164,111194,209.82,37.26,1077.87,42.0787
104626,75265,80350.1,102.96,106.92,47.43,42.0797
105610,73342,91101.7,290.16,72.9,2215.26,42.0913
79662,64370,63495.9,66.3,55.08,53.01,42.0934
129912,86440,112826,177.06,60.48,1333.62,42.0955
108610,79125,70416.8,124.8,77.76,792.36,42.0966
110354,77048,74646,113.1,85.86,1301.07,42.0987
174885,109350,100708,220.74,36.18,706.8,42.1029
80493.1,62634,74816,114.66,89.64,2990.88,42.1197
148879,110578,74686.6,140.4,69.66,1737.24,42.1218
172731,119342,118041,176.28,116.1,1555.89,42.125
193065,131280,107739,200.46,194.4,202.74,42.126
134120,95087,103007,180.96,102.6,2551.92,42.1271
135289,97099,102092,150.54,169.02,2507.28,42.1324
157073,99096,137260,329.94,49.68,1939.98,42.1376
180573,119267,118633,209.82,40.5,810.03,42.1387
100192,66006,99431.3,141.18,94.5,1484.28,42.1471
82951.6,62934,71476.1,101.4,160.38,87.42,42.1513
67066.3,46718,109535,157.56,180.9,1528.92,42.1523
147373,96589,79480.4,141.18,72.9,763.53,42.1566
52747.5,36810,67153.3,42.9,25.38,47.43,42.1576
105324,64507,104348,100.62,56.7,92.07,42.1587
90099.5,66455,69876.3,99.06,122.04,312.48,42.1587
57942.6,42309,73610.2,102.18,127.44,89.28,42.1629
79873,60158,51384.1,92.04,79.92,1321.53,42.165
145611,108705,126195,169.26,162.54,4454.7,42.1681
152032,102596,89453.5,180.96,70.2,1151.34,42.1692
150052,102445,117870,145.86,106.92,1370.82,42.1755
154214,107711,96456.4,131.82,101.52,738.42,42.1755
96253.6,73430,64451.4,78.78,89.64,125.55,42.1766
69663.8,52111,105592,156.78,137.16,4575.6,42.1766
166098,116230,163880,226.2,150.12,2817.9,42.1829
87446.7,67030,90527.6,100.62,86.94,170.19,42.186
73082.9,47154,91840.3,94.38,58.32,27.9,42.1871
115529,89486,65309.4,94.38,149.58,933.72,42.1871
131327,90050,116003,204.36,31.32,1245.27,42.1944
82966.6,64715,55745,78.78,66.96,1913.01,42.1966
105915,59034,108015,90.48,25.38,59.52,42.1987
131937,89604,107702,160.68,158.76,2717.46,42.2092
102004,78074,66147.9,103.74,111.78,2194.8,42.2208
103590,71579,119793,161.46,143.1,2003.22,42.2239
97474.9,60503,119511,139.62,70.2,5699.04,42.2292
126275,88290,88849,154.44,159.3,3631.65,42.2365
69548.4,47884,100740,106.86,85.86,2507.28,42.2387
77752.6,57554,81383.6,112.32,78.84,1397.79,42.2418
140196,101295,99952.3,121.68,143.1,91.14,42.246
102505,72410,71637.5,99.06,89.64,72.54,42.246
126967,94031,82187,131.04,90.72,1019.28,42.2481
138613,85351,156226,147.42,44.28,50.22,42.2481
61970.8,45699,58443.1,94.38,65.88,2060.88,42.2502
108792,81722,81335.3,148.2,75.06,1426.62,42.2502
89364,68312,64588.7,82.68,128.52,88.35,42.2534
83222.6,46454,115492,146.64,90.18,1674,42.2565
79722.9,56455,73354.3,102.18,98.28,2046.93,42.2586
178812,120471,148457,177.06,233.82,203.67,42.2702
77088.2,53089,91569.7,106.86,43.74,769.11,42.2713
177646,115317,138551,220.74,63.18,768.18,42.2765
110038,79619,114918,171.6,110.7,1312.23,42.2839
130888,87727,133530,255.84,59.94,959.76,42.2913
134893,88239,110421,160.68,147.42,130.2,42.2923
115451,81671,123502,148.98,130.14,2315.7,42.2923
70979.1,53106,98912.6,103.74,118.26,2320.35,42.2934
95840.4,72842,60563.9,88.14,97.74,2282.22,42.3008
146871,107214,85313.3,113.1,104.76,69.75,42.3039
158632,114128,105694,170.82,68.04,1460.1,42.305
90555.3,58436,94513.4,137.28,79.92,2492.4,42.3092
89257.4,65447,82512.3,89.7,89.1,121.83,42.3092
78703.8,52685,114239,125.58,110.7,3259.65,42.3197
78532.3,54802,90590.8,105.3,85.32,1211.79,42.3239
186828,119909,126818,167.7,88.02,85.56,42.3271
187078,125439,140824,249.6,78.3,2132.49,42.3355
86711.2,64259,61726.1,98.28,62.1,1623.78,42.3386
66014,40956,88260.1,86.58,69.66,1524.27,42.3397
97982.9,68010,65169,86.58,76.68,1424.76,42.3407
204421,122844,147161,242.58,23.76,485.46,42.3439
91516.8,67550,121444,105.3,104.22,53.01,42.346
122686,84271,88278.8,97.5,65.34,2051.58,42.3481
97957.6,78443,72509.6,75.66,78.3,76.26,42.3481
91814.6,67802,94277.8,159.12,92.88,3070.86,42.3502
79964.6,56583,71512,72.54,56.7,91.14,42.3555
210659,137456,142736,277.68,235.44,4079.91,42.3576
148957,95772,165573,278.46,137.16,2474.73,42.3586
119504,83772,71470.6,117.78,70.2,1349.43,42.3597
187818,120587,119108,156,102.6,103.23,42.3618
105674,79122,72283.4,119.34,99.36,2086.92,42.3681
84712.5,60250,80464,101.4,94.5,2989.02,42.3702
67858.6,41575,83004.5,103.74,64.26,80.91,42.3723
73366.5,50459,74544.6,88.14,81,92.07,42.3734
89569.4,62105,78578.8,133.38,84.24,3016.92,42.3828
123049,84575,109903,569.4,306.18,1059.27,42.386
111432,83794,116204,132.6,118.8,93,42.3871
116149,78602,87236,113.1,151.74,134.85,42.3892
90080.5,49118,130114,168.48,193.86,3113.64,42.3934
98866.9,74212,76493,124.8,61.02,2792.79,42.3934
141383,106948,117828,154.44,151.74,2045.07,42.3955
135017,102379,108112,109.2,56.7,34.41,42.3986
52382.5,41302,76365.9,63.18,92.88,74.4,42.4039
91045.9,62079,86386.6,120.9,85.32,1736.31,42.4049
82841,58642,90029.9,156,149.04,2188.29,42.406
78373.5,51642,118158,127.14,148.5,2862.54,42.4165
97566.6,56219,105015,145.86,73.44,2511,42.4176
151559,110505,110319,96.72,174.42,138.57,42.4186
65449.9,52943,64122.2,91.26,92.34,2953.68,42.4186
84846,62878,122030,149.76,143.64,1993.92,42.4186
126628,96289,72976,129.48,105.84,2339.88,42.4218
146060,94499,98953.1,215.28,43.2,1476.84,42.4228
123881,89511,127369,209.82,98.28,3801.84,42.4239
130234,84674,135884,145.08,32.4,65.1,42.427
166784,119260,105019,181.74,73.44,1235.97,42.4281
74447.2,58824,74705.3,92.82,77.76,578.46,42.4323
109369,81426,84608.9,145.08,156.06,3757.2,42.4323
73735.4,59310,62393,94.38,102.06,2025.54,42.4376
54663.3,40783,53560.3,68.64,52.38,39.06,42.4386
55281.8,42219,62286.1,90.48,85.32,1776.3,42.4555
86787.8,66102,61087.3,87.36,112.86,1595.88,42.4586
74335.8,61197,48181.4,76.44,88.56,80.91,42.4607
99254.8,66176,103012,133.38,54.54,1122.51,42.4618
75637.8,55598,63963.9,73.32,117.72,115.32,42.4639
90007.1,66893,85072.3,139.62,93.96,1690.74,42.4681
84901.3,64254,80714.4,100.62,106.92,162.75,42.4702
86770.4,70082,62288.5,77.22,30.24,2252.46,42.4713
83452.4,63354,76022.7,88.14,52.92,71.61,42.4713
73020.5,43487,136238,127.14,141.48,109.74,42.4734
83109.6,60810,85370.2,111.54,110.7,2045.07,42.4797
96013.4,72005,100430,156.78,139.32,2137.14,42.4828
109991,83662,71429.3,103.74,69.12,1356.87,42.4828
130862,96483,86606.5,132.6,129.6,150.66,42.4839
117673,83539,78138.1,93.6,86.94,20.46,42.4902
61150.7,44634,85507.5,102.18,113.4,2491.47,42.4955
92263.3,65052,103526,126.36,61.56,719.82,42.5018
89004.6,65806,76535.2,154.44,126.36,2177.13,42.5039
172907,125413,116788,157.56,167.4,187.86,42.506
100339,73540,82673,81.9,82.62,2708.16,42.506
121222,90350,85720.4,123.24,96.66,2838.36,42.5123
132711,104249,82976.4,101.4,106.38,2773.26,42.5123
92586.4,64150,79261.3,110.76,86.4,1239.69,42.5165
120209,84907,82543.5,131.04,105.3,1654.47,42.5165
57917.3,36758,87595.6,150.54,9.18,1421.97,42.5165
116504,83877,106670,160.68,222.48,3294.06,42.5207
111405,83536,113255,147.42,136.62,1933.47,42.5207
77578.8,45411,109815,128.7,35.1,1050.9,42.5207
109194,78305,72819.2,116.22,59.4,1172.73,42.5249
79911.7,52798,84467,88.92,60.48,1124.37,42.5249
126031,83642,149693,215.28,134.46,2124.12,42.5302
91301.9,71379,76938.4,114.66,89.1,2971.35,42.5365
150644,102662,109727,115.44,40.5,63.24,42.5397
92421.3,65559,57885.4,65.52,90.72,86.49,42.546
72144.4,55812,87573.7,101.4,105.3,1826.52,42.546
100350,76681,82623.1,77.22,124.74,109.74,42.546
162292,105013,104585,125.58,68.58,64.17,42.5481
100266,72512,75580.4,138.06,97.74,1456.38,42.5502
66322.1,47186,110794,108.42,81,37.2,42.5523
84563.2,62563,89006.6,131.04,62.1,1674,42.5555
145885,101900,105043,193.44,151.2,1977.18,42.5565
119705,84030,101615,108.42,36.18,31.62,42.5586
97343,67443,136165,127.14,152.82,211.11,42.5607
119698,90436,77886.9,113.88,115.56,1280.61,42.5702
129706,91946,91474.5,171.6,48.06,1066.71,42.5712
66795.3,51679,74338.7,96.72,87.48,72.54,42.5902
123558,84075,101778,111.54,72.9,205.53,42.5923
81453,61422,71731.1,69.42,71.82,77.19,42.5944
105407,81492,82910.9,123.24,79.38,1614.48,42.5965
169626,123323,116656,119.34,159.3,159.96,42.6007
125534,81307,99452.3,114.66,142.56,1523.34,42.606
98542.2,78089,70884.8,87.36,86.94,76.26,42.6102
93398.5,68188,98455.5,98.28,121.5,4001.79,42.6154
154774,109934,103557,150.54,93.96,1046.25,42.6228
97341.4,70587,66963.8,84.24,133.92,98.58,42.6249
110005,77395,94163.2,131.04,91.26,1144.83,42.627
104482,78405,77817.5,113.1,122.58,2949.96,42.627
104537,71531,93574.3,126.36,128.52,1970.67,42.6397
120547,89035,84123,162.24,63.72,850.02,42.6397
106639,78891,76028.9,123.24,83.16,1530.78,42.6407
108233,65319,101001,134.94,51.84,1487.07,42.6418
155293,104110,116262,170.04,68.04,1462.89,42.647
129309,79626,94415.1,128.7,144.72,86.49,42.6512
124738,68152,136477,164.58,130.68,1689.81,42.6544
79834.2,46493,109503,109.2,39.42,950.46,42.6544
120763,92727,89846.6,88.14,103.14,92.07,42.6554
142349,100507,90643.8,156,52.92,1525.2,42.6565
100787,72415,92964.3,123.24,100.98,2620.74,42.6639
109740,83578,86106.5,130.26,97.74,1908.36,42.666
96614.6,63192,97752.7,121.68,87.48,742.14,42.6681
147572,107040,112389,165.36,172.26,2277.57,42.6681
132432,95228,106539,177.84,94.5,2143.65,42.6754
174638,108415,107353,284.7,42.12,1343.85,42.6765
149385,114957,83155.8,120.12,88.02,86.49,42.6828
144252,88523,103344,145.86,96.66,819.33,42.6849
82914.5,62956,69955.9,107.64,102.6,2317.56,42.686
165862,101349,159246,187.2,66.96,63.24,42.6923
148435,99643,104712,195,172.26,4899.24,42.6965
102350,72954,72231.1,99.84,108,112.53,42.6986
95375.9,63784,98718.4,109.2,86.4,1868.37,42.7007
106979,78905,71540.8,101.4,86.94,854.67,42.7028
113218,71595,127748,153.66,56.16,1177.38,42.707
77397.9,46350,87044.9,81.9,46.98,38.13,42.7081
146840,104471,110021,145.86,94.5,2752.8,42.7144
122629,89307,94066.4,131.82,113.4,1212.72,42.7144
100603,74174,82221.4,80.34,81,33.48,42.7154
101656,68903,81041.2,90.48,55.08,62.31,42.7165
152348,103546,129310,218.4,61.56,2200.38,42.7175
113277,84251,81850.1,119.34,111.24,1369.89,42.7196
116022,86359,111808,153.66,156.6,2434.74,42.726
148855,93771,90896.5,197.34,76.14,1412.67,42.7281
180542,121270,130623,223.08,59.4,1131.81,42.7281
106347,84695,60914.1,113.88,76.68,1246.2,42.7323
84904.5,60066,82405.4,109.2,75.6,65.1,42.7344
103905,73345,89931.7,128.7,122.04,2616.09,42.7344
120940,87520,111791,136.5,151.74,2353.83,42.7407
76036.7,53166,42143.4,47.58,14.04,42.78,42.7407
83539.3,63656,64361.7,79.56,93.96,1160.64,42.7481
140864,103919,91309.1,159.12,138.78,2790,42.7491
96840.6,69163,83396,103.74,65.88,1239.69,42.7533
151107,106371,112552,141.18,137.7,126.48,42.7533
86569,62150,76230.2,92.04,114.48,1317.81,42.7544
99505.2,63099,83299.3,115.44,130.14,94.86,42.7544
90191.1,60645,93312.2,135.72,79.38,1663.77,42.7565
58818.7,39437,66730.6,50.7,43.2,936.51,42.7586
104910,67402,101274,170.04,95.58,2066.46,42.7723
123791,90030,77978.2,124.02,51.3,796.08,42.7723
116714,75418,131180,185.64,49.68,596.13,42.7733
103009,76084,62113,99.06,100.44,3789.75,42.7765
161026,113222,115151,118.56,142.02,135.78,42.7775
146238,108492,99663.7,146.64,132.84,1865.58,42.7817
50003.1,33194,91800.5,100.62,96.66,64.17,42.7828
90069.5,58241,98858.8,131.04,68.58,43.71,42.7828
76706.6,48275,85333.6,99.84,78.84,910.47,42.7838
122034,83007,141892,131.82,76.68,52.08,42.7849
120116,79991,131708,192.66,57.78,2402.19,42.7859
92993.3,69963,73676.5,117.78,61.56,2411.49,42.7954
85821.6,60159,70732,88.14,52.38,1447.08,42.7965
79197.5,57491,78748,121.68,102.06,69.75,42.7986
62217.2,44342,68203.2,86.58,59.94,1787.46,42.7996
161435,107970,104013,166.92,102.06,826.77,42.8049
84244.8,53671,73848.8,105.3,65.88,1159.71,42.8123
63314.6,39899,84262.6,137.28,74.52,2039.49,42.8133
122434,89315,102596,159.9,56.7,1313.16,42.8165
148812,99104,114970,212.16,99.36,1865.58,42.8186
58934,44943,62563.8,89.7,78.3,1631.22,42.8238
72551.2,45305,66299.2,68.64,32.4,686.34,42.8323
79903,58962,107755,103.74,170.64,2688.63,42.8333
124696,84615,129859,180.18,74.52,1666.56,42.8354
105884,73951,95674,131.04,150.66,1893.48,42.8354
82043.9,56609,66811.7,77.22,95.04,1895.34,42.8417
142240,95510,150315,217.62,173.88,5170.8,42.8459
178527,119441,152200,314.34,211.14,3222.45,42.8491
66775.5,53247,54472.1,42.9,69.66,2822.55,42.8523
149304,104755,120399,153.66,111.78,2041.35,42.8596
114764,85712,100848,148.98,124.2,1564.26,42.868
150262,100383,106465,166.14,76.68,2006.94,42.8744
54802.3,42608,71390.3,87.36,82.08,97.65,42.8828
118815,84790,94316.8,129.48,107.46,78.12,42.8859
124616,92526,104323,213.72,108.54,4887.15,42.887
131146,101293,107678,190.32,196.02,4220.34,42.9017
132827,100242,90632.9,112.32,124.2,114.39,42.9059
68371.3,51262,76104.6,80.34,96.12,92.07,42.907
85833.5,65642,64192.4,74.88,65.88,2018.1,42.9101
102472,78263,61779.9,79.56,98.28,97.65,42.9143
167298,110024,130393,185.64,153.9,1339.2,42.9154
91180.2,69782,77135.8,147.42,234.9,2321.28,42.9207
97858.1,66295,93965,108.42,64.8,2014.38,42.9207
94590.7,70051,66186.1,98.28,88.56,89.28,42.9291
170067,110645,161076,261.3,168.48,2103.66,42.9312
115539,90668,84310.2,147.42,159.84,3867.87,42.9322
48225.6,35275,97180.2,88.92,54,427.8,42.9354
174110,119739,114566,147.42,108,63.24,42.9428
157029,107177,132998,196.56,96.66,2011.59,42.9501
57443.3,42351,73439.3,57.72,99.36,54.87,42.9533
160435,111519,119112,188.76,116.64,2841.15,42.9565
72189.4,54495,78223.1,91.26,58.32,39.99,42.9565
97489.2,72213,70524.5,97.5,98.82,2768.61,42.9565
69214.3,48883,75381.5,81.12,90.18,1481.49,42.9607
115498,87075,73547.8,152.1,75.06,900.24,42.9628
104717,79320,65463.1,120.12,149.04,4608.15,42.9638
67816,45749,55065.7,149.76,65.34,373.86,42.9638
72314.2,53000,59790.1,83.46,83.7,1891.62,42.9754
101803,63128,130517,184.86,58.32,1410.81,42.9764
76022.5,55318,79705.1,94.38,54,1706.55,42.9817
134242,82397,144968,170.82,30.24,48.36,42.9849
111065,85549,74074.3,75.66,146.34,139.5,42.9933
69210.3,49047,89380.2,96.72,114.48,65.1,42.9964
132660,101450,85413.1,127.14,137.16,1967.88,42.9975
75789.4,54007,88633.7,86.58,59.4,492.9,43.0007
141470,100424,98606,148.2,111.78,984.87,43.0007
113669,78504,100341,160.68,70.2,1168.08,43.0028
88040.8,64592,101776,127.14,85.32,1259.22,43.0185
75057.1,51296,82448.3,85.02,63.72,2318.49,43.027
95473.9,65190,95454.8,113.1,98.82,1411.74,43.028
95905.2,65814,64317.2,89.7,58.32,1646.1,43.0375
67372.8,40740,108496,85.8,84.78,79.05,43.0396
114065,79498,90671.9,152.1,61.56,1098.33,43.0406
169638,117883,130273,184.08,154.44,3793.47,43.047
144027,104210,83547.4,131.82,117.18,66.96,43.048
60119.8,43030,74744.3,85.8,104.22,43.71,43.0501
89139.7,65928,97208.3,139.62,108,705.87,43.0522
89063,63264,92318.5,129.48,28.08,1185.75,43.0522
166890,109971,123915,158.34,88.56,64.17,43.0585
149276,90003,122988,167.7,101.52,66.03,43.0596
83854.6,54778,109130,138.84,86.4,2414.28,43.0606
88623.8,62159,113345,116.22,72.36,78.12,43.0617
116305,83042,79235.5,113.1,71.82,90.21,43.0659
164585,109719,145117,251.94,173.88,4429.59,43.0733
85494.6,66030,73110.2,125.58,83.7,1641.45,43.0785
97941.8,77535,69150.9,88.14,115.02,47.43,43.0817
100370,78647,73612.5,113.1,108.54,1883.25,43.0922
158152,117631,96944.6,166.14,168.48,3663.27,43.0954
76687.7,56231,89451.2,105.3,120.96,2361.27,43.1059
67758.3,47653,59301.1,79.56,68.04,57.66,43.107
98648.9,71690,107174,119.34,184.14,90.21,43.108
64009.8,48918,60695.7,61.62,54.54,1195.05,43.1091
54649,38840,70724.9,79.56,38.88,1089.03,43.127
165518,114524,95307.4,150.54,70.2,72.54,43.128
90593.2,70822,64286,99.06,111.24,1266.66,43.1322
99961.1,59747,85950.5,123.24,154.44,106.95,43.1322
64131.4,43674,78850.2,72.54,58.86,1281.54,43.1333
87482.2,56622,98735.5,102.18,71.28,3367.53,43.1333
89751.9,66476,87632.2,145.08,110.7,1012.77,43.1406
55527.5,39229,94483,120.12,57.24,592.41,43.1417
107328,81506,82965.5,104.52,103.68,88.35,43.1501
106774,77130,74074.3,134.16,75.06,1862.79,43.1512
64306,44531,72352.8,85.8,62.1,46.5,43.1585
115683,88350,92543.9,124.02,145.26,2689.56,43.1701
153294,115199,121718,186.42,136.62,4238.94,43.1712
96902.2,56648,84313.3,131.82,35.64,986.73,43.1733
70092.8,50068,90320.9,70.98,55.08,1405.23,43.1743
80115.5,53639,89739.8,102.18,96.12,52.08,43.1848
104254,79774,60500.7,85.8,81.54,1053.69,43.1859
122384,87145,78861.1,138.84,43.74,894.66,43.1891
134724,97795,111989,140.4,81,2265.48,43.1943
137112,96030,78505.4,146.64,76.68,1060.2,43.1943
163502,106019,116479,242.58,61.02,1572.63,43.1943
75063.4,51374,65173.7,95.16,60.48,1209.93,43.1954
90079.8,64583,104722,140.4,88.56,1087.17,43.2017
168181,120639,121933,131.82,83.7,135.78,43.2038
96552.2,68374,77892.4,104.52,94.5,2281.29,43.2038
49183.8,30587,65126.9,67.08,34.02,52.08,43.209
86012.8,66519,60432.1,78.78,72.36,45.57,43.209
93722.4,68869,98916.5,134.16,46.98,1116.93,43.2101
117046,80487,91238.9,102.96,87.48,2049.72,43.2122
78988.1,59792,58330.7,81.12,102.6,1899.06,43.2133
87114.1,63189,96373.7,114.66,85.32,3015.06,43.2133
107456,81298,89545.6,135.72,90.72,2878.35,43.2154
75943.5,55234,82570.8,103.74,125.28,1588.44,43.2206
173384,119319,131662,175.5,160.92,138.57,43.2217
211965,131843,129811,279.24,69.66,1107.63,43.2217
60982.5,44797,122760,156.78,152.82,1475.91,43.228
73725.2,58051,53007.2,71.76,36.72,824.91,43.2333
79276.5,54862,69584.6,90.48,73.44,2370.57,43.2333
95140.5,60843,145304,186.42,61.56,1239.69,43.2354
111457,80286,59248.8,85.02,71.82,39.06,43.2375
60012.4,41339,66833.5,73.32,79.38,1764.21,43.2511
109640,77095,92543.1,135.72,98.82,1773.51,43.2522
93991,63843,81176.2,102.18,82.08,1501.02,43.2533
93280,65663,67210.3,88.14,125.28,1704.69,43.2554
122944,92450,89228.9,137.28,121.5,902.1,43.2564
196257,125671,102742,175.5,54.54,71.61,43.2564
84333.3,64331,67314,115.44,78.84,2404.98,43.2575
159018,115526,104969,180.96,201.96,2205.96,43.2575
99901.8,66981,79413.4,110.76,122.04,2565.87,43.2585
68708.7,53585,61110.7,79.56,113.94,92.07,43.2659
130781,84130,153268,209.04,51.3,40.92,43.2701
118267,90595,78776.9,206.7,412.02,136.71,43.2764
111716,86949,111946,163.8,177.12,2186.43,43.2806
137984,99218,89955.8,155.22,93.96,1464.75,43.2827
152211,97239,157228,258.96,26.46,1396.86,43.2848
62343.6,48135,56384.6,45.24,71.28,85.56,43.2859
112746,80070,73011.9,137.28,100.44,1407.09,43.2859
133994,102378,72983.8,82.68,86.4,79.05,43.288
140366,99445,100125,121.68,36.72,273.42,43.2964
132613,94232,102622,131.82,151.2,1999.5,43.2964
168692,114807,142277,195,100.44,1690.74,43.2964
87942.8,56466,87321.8,97.5,126.9,2272.92,43.3006
94217,66035,78407.2,140.4,77.22,2173.41,43.3038
105907,83740,80556.8,131.04,123.66,2343.6,43.3164
50962.9,35718,85985.6,67.08,69.12,1689.81,43.3175
155121,110387,137116,159.9,170.64,123.69,43.3227
90924.3,66090,87008.2,123.24,81,2285.01,43.3259
164036,113955,110177,154.44,77.22,1379.19,43.3259
151472,97623,156662,209.04,201.42,1600.53,43.3269
67771.7,51989,75280.1,81.12,116.1,52.08,43.3332
96416.3,64510,82357.1,103.74,81,2399.4,43.3438
84904.5,60610,95590.6,105.3,111.24,103.23,43.3448
104602,77167,77902.5,87.36,91.26,4304.04,43.3522
104605,81682,63935,112.32,84.24,1442.43,43.3522
104806,78167,74832.4,117,139.32,2187.36,43.3522
81024,53542,83889,116.22,33.48,99.51,43.3585
76831.5,55575,68266.4,61.62,72.36,1408.02,43.3638
81525.6,52264,77488.3,99.84,39.96,52.08,43.3732
86898.4,60826,72907.4,101.4,98.82,1634.94,43.3764
132315,91631,119450,170.82,79.92,1012.77,43.3817
103631,72439,113439,142.74,47.52,1215.51,43.3827
92844.8,66877,62052.9,85.02,42.66,60.45,43.3838
90959,64250,87448.9,118.56,108,910.47,43.388
69548.4,51110,108082,157.56,84.24,5043.39,43.389
96139.1,57051,117500,123.24,37.26,55.8,43.3901
99349.6,65931,119608,161.46,149.04,1738.17,43.3911
110881,77266,113098,126.36,129.06,144.15,43.3932
122135,92958,90909,98.28,115.02,78.12,43.3974
159070,112872,118040,150.54,127.98,70.68,43.4006
75419.7,54817,74688.1,86.58,63.18,1481.49,43.4017
122402,88818,97068.7,171.6,77.76,1473.12,43.4069
92340.7,63982,93134.3,99.84,137.7,1939.98,43.4111
88865.5,63616,107345,112.32,73.98,2823.48,43.4132
173348,106139,119634,236.34,28.62,1177.38,43.4185
164786,121059,106847,142.74,191.7,2192.94,43.4206
62978,44951,80088.1,86.58,88.02,3042.03,43.4217
105685,76255,71970.6,89.7,118.8,2355.69,43.4238
76652.1,59841,79630.2,123.24,92.88,3341.49,43.4248
124059,98826,84474,123.24,191.7,1106.7,43.4269
74885.7,52151,96207.5,110.76,128.52,1858.14,43.428
99689.3,76375,81453.8,113.1,44.82,1069.5,43.428
157949,104695,135948,143.52,65.34,90.21,43.4322
95107.3,73834,78156.8,117.78,98.82,114.39,43.4332
121813,74649,84866.3,112.32,70.2,2099.94,43.4353
139967,92017,124686,147.42,64.26,66.03,43.4427
120862,77891,82336,148.2,106.38,707.73,43.4459
83764.5,63805,83271.2,131.82,65.88,1368.03,43.4511
130354,94728,90733.5,172.38,99.36,1528.92,43.4522
69000.2,47957,76014.1,74.88,99.36,116.25,43.4543
98185.9,65226,66576.9,88.92,86.4,96.72,43.4574
90161.1,66463,89832.6,128.7,115.02,1169.94,43.4606
79834.2,57470,84499,119.34,70.2,58.59,43.4648
154213,101235,135455,245.7,116.64,1423.83,43.4711
76536.8,59425,67591.7,96.72,83.7,1431.27,43.4722
74091.7,52899,80268.2,81.9,106.38,3089.46,43.4816
76314.8,51618,102480,98.28,103.14,86.49,43.4816
141115,100670,113325,172.38,118.26,2204.1,43.4827
142872,97418,123135,179.4,32.94,504.06,43.4848
81548.5,50724,85605.8,123.24,54.54,1493.58,43.4974
114833,83453,74433.1,98.28,121.5,2382.66,43.5037
107789,77645,107049,121.68,171.72,3696.75,43.5164
90483.4,58791,97178.6,86.58,76.14,2474.73,43.529
53388.2,40641,62219.8,73.32,96.12,2672.82,43.5311
100038,70134,81237.8,141.96,64.8,1629.36,43.5353
82314.8,59524,66399.8,86.58,74.52,1988.34,43.5364
75642.5,56424,67576.1,68.64,53.46,34.41,43.5448
114905,82770,139213,155.22,174.96,1858.14,43.5448
61358.5,38114,108098,110.76,120.42,1950.21,43.5522
65762.8,44074,110495,138.06,107.46,1758.63,43.5564
78947.9,51757,100926,86.58,118.26,101.37,43.5564
