"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
265029,197857,100,136986,42,-108,-62,2172,94,23.8639
313401,203734,99,237076,-20,23,-17,7062,-10,23.8649
238036,135448,104,391419,9,22,-19,7130,-49,23.8679
304420,211612,104,172007,-36,53,21,7523,-34,23.8679
288879,213002,93,165358,-23,46,-49,2721,70,23.8679
365327,231841,109,227321,55,7,77,4598,-72,23.8679
301972,209233,101,207683,35,-56,-50,3366,108,23.8689
391031,238401,108,285826,85,-17,44,4108,38,23.8689
300475,202358,106,266508,39,5,-22,5388,19,23.8699
442050,257841,109,276755,-23,45,-50,7783,30,23.8719
423962,254602,102,323184,152,-8,-25,7004,50,23.8729
302433,212571,92,232465,-44,20,17,1556,45,23.8729
382344,246876,106,216317,2,18,-9,4225,46,23.8739
308610,211132,101,209180,-45,32,74,2521,26,23.8749
151523,103957,95,211468,-21,20,60,4016,57,23.8749
306117,203753,93,350615,-5,94,35,3835,69,23.8749
296068,199215,95,121766,-28,-5,-36,5297,-135,23.8759
422686,243147,103,467924,29,-21,41,8886,-56,23.8759
371750,237054,105,443184,6,12,-23,8229,44,23.8769
354735,185502,121,504148,93,15,30,8560,59,23.8769
403689,250890,104,327852,205,115,79,9347,300,23.8789
384736,238895,109,284216,61,22,95,2679,-41,23.8789
313867,193001,98,253060,69,55,53,5357,-6,23.8789
271225,182633,103,162548,-68,44,46,2977,-25,23.8799
285317,199877,95,161435,48,0,28,3302,96,23.8799
340640,222141,98,220881,-24,58,20,58,5,23.8799
456515,242018,116,457342,207,-43,32,11459,15,23.8819
390145,241802,100,209075,74,50,-45,2307,41,23.8829
316135,215507,100,158817,-66,5,2,4143,40,23.8839
321875,227416,97,186373,59,-24,-16,7696,11,23.8839
351234,242064,98,221717,-26,4,-39,140,32,23.8849
260635,159081,94,266785,65,33,32,5536,-31,23.8849
306641,221609,92,175790,-22,-19,2,2891,-37,23.8869
379776,236554,109,333338,68,51,29,2764,65,23.8879
264203,186725,96,243603,-59,57,22,4238,-51,23.8889
382336,258240,97,292585,-39,77,15,3146,35,23.8889
405380,277707,101,354786,33,187,93,3882,53,23.8899
272243,182369,102,235001,22,34,13,6060,18,23.8919
281774,199427,92,213698,22,37,57,129,-25,23.8919
444113,260563,115,315020,150,47,53,9051,146,23.8949
404417,253828,102,325256,36,55,21,5143,-68,23.8959
361376,220816,101,322938,-15,7,16,3642,57,23.8959
272740,174481,98,356775,80,105,-10,5848,-45,23.8959
361207,231623,103,293253,23,56,25,568,-1,23.8969
382864,222295,111,330705,-2,-6,47,5692,15,23.8969
325803,227816,97,182836,95,95,9,5452,53,23.8979
303903,207223,99,232115,-12,-3,46,3749,10,23.8979
265030,190877,96,262548,-40,38,42,3718,77,23.9019
377117,255792,107,260918,10,-16,23,5852,29,23.9019
230432,168603,98,143968,9,72,46,1569,-49,23.9019
306313,218714,92,172037,66,35,-1,4855,-11,23.9029
347136,216290,101,219887,-82,3,-23,2585,-17,23.9048
465811,235291,125,458026,96,87,28,5036,18,23.9058
248703,168086,89,232269,75,-26,9,156,10,23.9068
357759,209083,102,500483,-56,61,33,4810,84,23.9088
405322,271156,97,312443,55,5,102,5266,93,23.9088
345894,226057,94,391785,64,127,41,104,13671,23.9088
248273,162733,100,325738,94,-6,15,3402,50,23.9098
353906,253075,102,187395,54,-34,-53,5089,39,23.9098
310610,221546,94,213997,1,49,60,5333,30,23.9098
367661,241989,99,221281,-53,18,-30,3532,6,23.9108
350305,225206,100,292046,-14,-33,-94,6137,67,23.9108
366009,213327,107,325122,141,-20,40,6124,296,23.9118
378810,223544,110,387922,-15,63,-20,1939,33,23.9128
160391,117132,83,229517,58,-15,39,2668,67,23.9128
246256,172428,98,168027,-28,-2,-18,6741,41,23.9128
216962,155952,89,161143,-100,70,-72,2845,3,23.9128
379796,243142,106,225443,50,29,-6,4052,62,23.9138
345396,222886,104,245386,-3,7,73,4986,61,23.9148
258650,158340,105,185184,74,-45,53,5307,56,23.9148
397270,237419,109,354966,41,-15,-15,7480,69,23.9148
404799,245114,106,347567,33,-33,-63,5539,-107,23.9148
387502,235239,104,362695,42,-32,138,4024,60,23.9158
427718,277865,110,277691,-179,-7,-28,3724,28,23.9158
274214,202176,91,123347,15,-51,-69,6212,-33,23.9158
392497,251031,105,212667,61,-53,-7,8296,57,23.9158
286805,206026,90,163767,31,30,25,2538,129,23.9158
387694,230374,102,388061,139,-11,49,2673,-78,23.9158
327921,201371,100,416856,33,-23,-8,5684,35,23.9158
325221,237409,97,131116,13,53,58,2840,30,23.9168
325478,204610,109,337911,83,76,20,2989,21,23.9178
395814,244378,106,234446,80,4,-46,6355,14,23.9178
425884,255081,113,349275,50,67,2,5780,-24,23.9178
345227,234087,94,207419,-45,29,-20,21,11,23.9188
310495,204502,93,205232,45,76,19,5660,61,23.9198
308551,213214,97,196652,19,23,-14,3337,-9,23.9198
307719,210551,104,156087,78,82,42,2461,2,23.9198
417223,250123,108,305505,-3,19,7,2897,72,23.9208
331195,228254,91,238148,-66,-20,60,4430,-11,23.9218
439129,223526,122,603445,157,16,-32,28022,17,23.9218
302528,198373,100,405318,13,-6,85,6439,-7,23.9238
310298,211727,106,166590,6,6,37,2582,-72,23.9248
334304,221253,100,326964,14,-25,35,5446,-16,23.9268
187188,104093,103,422922,11,-26,25,4256,26,23.9308
373800,228287,110,285618,47,45,16,5763,-64,23.9318
403093,264955,110,306095,33,84,-55,5208,-12,23.9318
305930,207811,95,201822,79,69,-63,5367,128,23.9328
371959,253102,108,403196,26,26,20,5450,56,23.9328
434281,251388,115,348852,173,-36,-33,4770,60,23.9338
377774,244956,109,291759,18,74,-22,4085,20,23.9348
433887,263881,112,438180,67,7,82,246,-16,23.9358
288802,195421,103,301444,99,8,-37,2491,41,23.9368
334906,195804,109,589606,45,-35,47,5010,-23,23.9368
328327,214513,106,171317,-12,67,26,151,70,23.9378
278315,199346,95,150975,-12,85,-40,1120,30,23.9378
387257,259068,103,275885,71,72,7,7205,13,23.9388
320127,210334,107,239166,-53,4,1,9707,12,23.9388
437106,256071,114,288440,88,2,10,3712,15,23.9408
266434,145618,106,373552,-7,-45,-11,3705,62,23.9418
260291,179728,102,289075,10,39,24,2333,-8,23.9418
387885,243944,109,313610,-48,-9,-5,7827,76,23.9418
362882,248241,107,231826,16,-64,46,8846,-78,23.9418
414605,249833,106,413577,115,58,-50,14597,112,23.9418
184985,146398,82,125632,-79,7,36,-95,5,23.9418
370619,233680,101,458054,58,-4,-16,38,-45,23.9418
363742,245244,101,163662,42,38,6,176,58,23.9438
306541,205121,97,353539,87,14,17,8731,10,23.9438
365901,237152,101,290997,-40,13,19,2195,47,23.9438
383920,250158,109,303645,122,50,92,5320,105,23.9448
192440,118734,94,291945,29,-27,16,4020,-43,23.9448
274175,175400,96,216482,-31,33,-43,3613,71,23.9458
278968,180617,105,291913,104,11,-5,4087,86,23.9468
263525,196846,89,162234,-34,-62,21,1593,159,23.9468
316170,200051,107,385900,50,63,10,4024,104,23.9468
345836,241404,96,197907,37,-79,34,3251,-55,23.9478
452386,271736,106,431366,76,7,-29,6794,148,23.9478
363721,227537,105,245992,121,48,47,20775,-33,23.9498
274022,186883,98,217802,104,123,1,-42,-69,23.9498
376573,221538,104,269071,91,39,9,4017,74,23.9498
411258,244028,103,372469,-9,65,5,3038,68,23.9498
247356,165861,91,407008,19,-41,53,3620,-7,23.9508
421672,241308,105,367989,130,91,118,3785,144,23.9508
361389,233011,98,342958,85,75,-1,4911,164,23.9508
301608,207630,104,226282,-14,10,-38,3504,21,23.9518
365782,262746,103,204051,52,-23,14,4754,40,23.9548
361863,227909,107,385567,56,8,-32,4798,175,23.9548
273737,186069,102,265487,36,37,78,2677,83,23.9587
228464,165583,90,197106,-2,-73,-64,2978,14,23.9597
338145,220309,103,208249,-56,12,-45,59,1,23.9607
525389,277098,115,441339,51,92,11,4954,-65,23.9617
429401,257788,109,681574,51,47,96,6915,581,23.9617
425555,265714,98,402536,28,50,-61,7818,161,23.9617
325378,238822,90,181105,24,0,-54,220,-19,23.9617
303796,210140,97,189170,48,67,-71,4050,-98,23.9617
313051,192643,110,378058,69,115,77,6297,73,23.9627
374843,216561,112,343407,92,-23,31,6373,73,23.9627
361782,227749,108,267528,42,-15,-30,5751,119,23.9627
260361,190475,88,171198,52,49,46,2363,12,23.9627
339557,214517,104,389838,-79,96,46,119,90,23.9637
291853,189289,95,232719,123,-16,0,2369,233,23.9637
363424,176549,112,400357,36,17,-11,4753,61,23.9637
444181,226307,119,506169,123,-40,38,4979,161,23.9647
363168,243267,107,219598,-14,-12,0,3391,-24,23.9647
334185,226024,102,262421,58,45,17,1576,48,23.9667
204390,145192,99,327431,102,-5,11,4770,33,23.9667
297432,215333,97,165967,47,73,37,3776,60,23.9667
508143,318576,103,444473,244,101,89,6820,156,23.9677
403945,263967,97,251482,16,104,-15,5386,-68,23.9677
392395,256752,102,282398,29,-32,-19,9088,-11,23.9677
197784,131909,90,265034,52,-4,-14,2823,20,23.9677
386984,242021,99,348111,126,7,14,4161,66,23.9677
245300,161076,100,243196,112,19,39,3053,-74,23.9697
370797,225241,105,291890,100,142,289,2931,132,23.9697
265687,193902,90,170660,21,44,65,5851,3,23.9707
351049,226386,108,204930,133,13,-61,5373,113,23.9717
273992,158621,102,336466,4,-23,63,4236,36,23.9717
413327,260983,103,295567,-35,-15,35,9281,-49,23.9727
400987,253801,109,251657,-57,-38,74,5072,54,23.9727
383419,246915,110,209789,70,34,-6,6075,32,23.9737
306924,215103,103,234542,121,49,63,544,160,23.9747
330649,229315,101,165698,46,44,47,2774,-15,23.9747
269094,151374,110,367975,111,-44,-12,5304,39,23.9747
241299,170422,91,175298,50,-12,47,4905,-58,23.9757
354402,233390,103,210902,115,53,-8,4070,81,23.9757
273034,191147,101,230034,11,3,-86,2223,16,23.9767
296218,207791,98,210614,-49,42,78,5139,-107,23.9777
400506,239158,103,512495,48,-64,42,9254,88,23.9797
170399,108369,92,260882,-46,-6,-48,3120,-10,23.9807
323297,203300,101,317188,-69,5,-13,178,-28,23.9807
351520,227948,109,230803,148,10,4,2510,-38,23.9837
430922,260556,106,195944,115,19,9,9405,19,23.9837
255068,181443,98,182317,-44,-60,0,7547,94,23.9867
361598,228942,109,351052,45,20,-16,10619,60,23.9877
341904,220045,101,305082,-4,82,27,2078,8,23.9877
332392,211830,107,260473,-36,56,70,216,-166,23.9877
436918,274190,106,320480,2,-44,14,4256,63,23.9887
258363,186177,97,153327,19,-21,41,6064,-51,23.9907
448054,234503,120,631053,-7,26,48,19466,69,23.9917
358965,211886,106,369509,-35,9,-26,8601,-26,23.9917
230916,146365,102,234316,199,57,39,3675,94,23.9937
418200,273973,103,383639,219,32,-7,459,46,23.9937
455599,244416,108,444198,53,84,-20,7456,17,23.9947
250279,170113,88,336624,55,44,-3,5910,51,23.9947
341660,212996,104,163625,164,-8,-15,1484,17,23.9957
378488,240378,109,245773,-49,41,23,4377,59,23.9967
287448,195410,103,339553,51,4,65,6548,97,23.9987
426225,249825,113,242747,84,-72,-10,5170,5,23.9987
259840,193845,93,265492,72,77,0,4919,23,24.0007
435906,274035,111,266205,87,98,-2,330,130,24.0007
274756,200231,101,167884,61,-19,4,2867,-49,24.0017
395389,254891,110,304059,66,96,15,5896,-30,24.0037
204674,131044,93,341006,70,106,23,3009,-12,24.0037
358456,238567,95,262418,9,21,-34,6997,66,24.0037
371784,247574,95,301832,-11,73,-26,6636,-3,24.0037
415719,258089,100,306355,41,11,-9,6642,17,24.0037
204327,155353,95,139668,58,20,58,-34,-48,24.0047
293122,164844,110,574280,104,17,37,6945,85,24.0047
355265,208037,113,476486,8,44,4,5615,4,24.0057
429007,241478,115,267616,33,-35,47,13006,-54,24.0057
400634,253120,105,311863,-6,3,34,4827,59,24.0067
362895,249707,96,185789,46,78,44,2694,-8,24.0067
368296,236625,109,228394,-8,9,90,5242,124,24.0077
413497,244954,114,327570,70,74,48,7682,43,24.0077
350966,220999,99,317649,104,39,41,11536,21,24.0077
422372,253544,114,346361,-90,56,60,6145,83,24.0077
292722,213831,101,136858,-16,31,34,33,-60,24.0087
300035,199342,103,259361,82,-43,18,4650,41,24.0096
333820,232101,105,224421,-42,12,16,3044,-41,24.0096
456694,272403,111,355681,108,-23,14,8119,-2,24.0116
366414,241101,109,233130,50,93,116,456,9212,24.0116
231807,122987,100,280449,-7,-20,1,3775,-17,24.0116
279305,199715,92,136861,77,35,2,3371,82,24.0126
366295,246703,96,214066,79,26,-40,3776,44,24.0126
375067,247026,109,221203,-33,49,-59,3572,68,24.0136
433075,276448,111,218292,159,-55,22,3020,85,24.0146
473580,258100,113,421246,47,-41,-18,8556,61,24.0146
294036,178998,107,374578,-3,0,34,5484,3,24.0166
364898,193099,108,478858,165,26,192,4970,55,24.0166
511169,272300,119,581995,114,1,-48,9768,102,24.0176
457275,281908,114,200318,106,26,-42,3784,50,24.0196
187796,121114,99,234702,188,-44,-57,2327,-11,24.0206
300558,210882,103,201376,112,-44,44,4715,-36,24.0216
392676,244063,110,300805,74,45,-28,7738,7,24.0226
463975,249985,120,409339,13,76,0,9662,166,24.0236
311055,209733,98,208563,1,-28,33,3138,30,24.0236
389022,233256,103,299248,0,48,20,5730,11,24.0246
200009,126052,102,246579,7,-7,-35,1758,-133,24.0256
221558,145155,90,286774,-34,-21,-3,4627,130,24.0256
359887,238467,107,260476,-44,77,4,7449,-72,24.0266
425258,260394,107,246579,63,-53,72,7132,240,24.0266
501089,261030,108,280462,-36,-46,-57,73,-83,24.0266
285324,183570,106,274081,58,-37,6,5060,-18,24.0286
386639,220059,113,451597,84,95,16,5324,139,24.0286
290885,172503,107,364091,61,25,3,3921,43,24.0296
276249,208702,90,213618,-41,59,-4,3901,-8,24.0296
430802,238563,112,640968,72,3,11,9673,20,24.0316
352031,228307,100,190507,-80,70,51,4141,-3,24.0326
300648,209626,95,178147,-11,122,-3,3875,-16,24.0336
300897,210197,103,192233,59,-3,-3,125,57,24.0346
411287,248697,104,305930,-25,51,-7,5690,34,24.0366
330623,202822,100,445209,114,38,38,8537,44,24.0366
327589,210528,107,241828,169,61,125,926,40,24.0366
346446,234019,97,247992,-41,9,-31,3855,45,24.0376
381089,257009,101,250327,26,16,-30,5399,23,24.0396
222887,149350,93,251648,28,4,117,2921,-8,24.0396
385968,233880,104,254771,4,-40,-4,6472,-35,24.0396
313275,197963,105,247803,99,74,25,84,9366,24.0396
366129,241942,103,293310,60,67,1,6182,49,24.0406
346410,211403,103,383597,52,82,60,4270,138,24.0546
425428,265287,106,386312,123,25,-35,6018,29,24.0566
239737,175385,66,196083,48,129,13,3331,5,24.0566
349659,259687,88,294865,-2,41,4,6386,60,24.0566
354101,231853,91,247089,120,-8,19,3924,14,24.0576
365424,256895,96,247901,28,-86,12,-102,38,24.0586
355251,232863,97,162312,69,-12,-5,4333,166,24.0586
411758,277468,109,308327,95,76,19,6196,14,24.0586
470964,252648,118,397359,65,55,66,9651,63,24.0635
409286,251693,112,329218,105,39,149,8803,135,24.0635
395250,282413,96,269649,-25,-13,-37,5867,-95,24.0635
305249,202575,91,254421,39,-29,9,3510,24,24.0635
271966,180631,88,161976,5,-63,9,-18,81,24.0635
362345,237277,93,227441,62,-7,42,8470,46,24.0635
313416,209010,97,343028,-28,-105,12,4199,-46,24.0645
327372,245708,96,116897,87,42,15,62,-27,24.0645
368139,219858,113,391904,17,-4,-20,280,50,24.0645
466220,253695,122,466569,-16,56,-6,6090,277,24.0645
374241,226405,111,361975,92,-7,-36,5826,115,24.0645
341349,229604,106,273420,13,78,61,48,-9,24.0655
378699,252819,108,286558,8,-7,46,140,18,24.0655
379092,233339,103,238245,20,8,-1,14145,13,24.0655
440931,276805,112,291461,-52,22,-30,3717,24,24.0655
237475,161091,101,190164,117,28,34,2138,-26,24.0655
369865,250910,104,278993,138,66,18,108,111,24.0665
343816,216260,110,358642,142,56,-57,2963,21,24.0675
223693,148167,99,227127,13,4,-91,9590,-7,24.0675
215697,133970,93,210664,-63,18,-47,10106,76,24.0685
332621,196876,111,276297,52,74,-18,4667,118,24.0685
396074,234200,117,288371,122,18,-8,2459,149,24.0685
485200,273100,117,521293,40,62,94,8027,93,24.0685
349211,228613,107,315516,53,-3,54,4095,35,24.0695
314753,211665,102,201208,-4,61,71,3397,65,24.0695
384041,247969,101,208872,84,67,85,2775,-77,24.0705
176287,109749,100,277054,92,-1,39,2023,-61,24.0705
474968,307998,111,285778,56,-1,3,3348,-35,24.0705
449792,265205,109,317100,57,-38,61,4981,92,24.0705
359089,227477,103,232593,-24,3,30,5696,-95,24.0715
301962,179052,101,437804,65,-99,-20,5406,81,24.0715
347073,203382,111,291099,21,2,85,5807,106,24.0725
206350,127160,99,219061,2,-31,-16,4075,83,24.0725
177590,122858,87,245624,-32,33,18,1307,-25,24.0735
402123,244603,100,316076,7,-30,1,9320,-12,24.0735
408004,252173,100,314948,10,9,24,6301,31,24.0745
445310,247053,116,344231,-32,87,131,7722,85,24.0755
249869,158754,96,343745,71,-50,46,3222,48,24.0755
319307,221126,104,248941,-38,41,-29,13768,59,24.0755
320989,229116,104,278936,524,80,-18,2603,576,24.0765
466033,255444,111,373561,-129,17,-7,8760,23,24.0765
265979,197014,90,168210,42,-10,-40,1903,12,24.0775
393342,241360,111,345427,5,23,24,8023,-18,24.0775
406649,238010,111,345304,19,-62,68,7908,29,24.0805
238643,168109,99,202995,61,52,-17,3738,-22,24.0815
367263,228470,94,259329,46,-42,4,1853,-11,24.0825
316897,225228,100,166534,2,10,42,1454,-20,24.0835
389548,248939,101,334662,172,32,-8,4722,52,24.0855
236146,154396,89,321517,-32,18,-34,4375,-46,24.0855
307381,180727,110,530263,109,46,-52,12791,13,24.0865
397934,229704,117,609529,47,42,56,4407,42,24.0875
316517,219371,94,213608,51,26,17,74,40,24.0875
315276,221077,96,191861,-46,48,-55,4975,-10,24.0875
367930,230321,99,403477,57,9,20,15029,98,24.0885
322612,200578,100,224697,91,20,-25,7556,42,24.0885
267470,168697,97,366274,30,-49,-71,3748,-19,24.0895
283422,175936,96,365981,111,18,-43,11143,49,24.0895
368568,198373,103,573288,-49,-9,45,11058,35,24.0895
440763,271254,103,327891,67,40,-36,9351,-71,24.0895
261826,208721,85,408550,-20,53,146,2714,235,24.0905
343680,214143,95,212898,63,10,47,6534,-42,24.0905
345592,230786,93,215854,2,-2,91,8546,4,24.0905
227490,162832,90,136627,27,29,4,2376,106,24.0915
374246,239243,102,258984,-42,-7,37,7111,82,24.0915
368720,231341,110,293885,10,81,100,9814,87,24.0925
277891,206955,101,223043,-9,-39,41,83,-65,24.0925
360676,255919,95,133407,52,-30,9,3313,-11,24.0925
347455,242648,96,209974,88,-10,28,1827,-2,24.0925
312548,219655,105,258791,58,100,57,5356,124,24.0925
291662,193102,104,233027,84,29,13,7691,52,24.0935
361411,253698,105,157222,-8,-1,-18,4494,66,24.0955
405227,235639,114,252870,164,30,51,5422,116,24.0955
359521,226010,99,315085,42,79,0,6647,62,24.0955
363972,232367,96,213727,70,32,20,5674,-99,24.0975
348330,237313,107,228918,110,-46,-31,2459,-2,24.0995
389049,233102,106,443756,77,65,35,6210,77,24.0995
401723,244878,105,552559,-55,-40,44,9225,48,24.0995
373681,237385,98,312195,38,6,75,20,20,24.0995
413748,234545,103,400373,-27,6,57,10389,88,24.0995
349493,182204,106,350565,95,-67,-19,3426,-109,24.0995
425193,267977,111,308095,28,-20,28,10386,52,24.1005
454449,276235,113,466032,43,19,17,6162,54,24.1025
371948,229292,105,321596,46,30,-67,5161,-9,24.1035
326121,228522,105,199266,51,-20,-15,5659,-46,24.1055
281598,186373,97,302204,50,56,2,3942,147,24.1065
307454,209049,95,171169,19,4,-55,136,122,24.1065
320966,224078,104,170897,59,38,-57,2585,-94,24.1105
429280,257344,106,279181,17,0,-7,6458,-60,24.1115
232884,176960,90,165257,-165,4,-27,3583,73,24.1115
374601,245872,98,268261,-4,72,-39,4449,-48,24.1115
339095,231429,106,195995,151,-15,90,4441,-63,24.1125
184071,129921,91,268513,63,33,-54,-14,7,24.1125
385083,255590,109,228432,28,72,-12,-27,44,24.1135
261268,186744,94,259182,43,-63,42,3524,14,24.1154
284942,182463,107,306791,10,48,-35,5236,81,24.1154
211077,140540,90,245156,24,45,-5,2951,-18,24.1164
176834,111841,95,232115,-65,-6,62,4180,54,24.1164
458489,267298,112,619405,186,143,49,4544,42,24.1164
278989,197196,101,177080,199,-33,-13,4197,-93,24.1164
426180,257389,106,324007,48,-58,-1,12577,-20,24.1164
310560,191698,106,319699,12,56,-8,8752,-65,24.1174
377202,251404,99,279284,38,-8,26,4208,126,24.1184
392450,239538,106,272916,-61,-25,-27,2838,152,24.1184
361966,216744,113,464587,47,-33,5,5576,-7,24.1204
336903,230750,98,267000,2,13,33,1835,-99,24.1234
415985,257601,103,303676,133,77,39,6980,-113,24.1234
375516,226829,110,228398,63,53,54,3812,121,24.1234
440013,250665,105,343536,21,58,6,7056,10,24.1234
348568,245275,99,169370,69,-69,37,4135,128,24.1244
406123,242755,102,309694,129,65,115,6117,35,24.1254
363138,234344,109,247332,55,20,49,7478,-31,24.1264
491738,287717,119,423596,37,57,-20,9974,0,24.1264
360584,228725,110,282942,34,-7,8,4793,16,24.1274
360767,248831,96,173501,-124,53,-46,3515,-10,24.1274
221310,139079,95,276425,25,-1,-44,4382,11,24.1274
306035,186555,93,329021,93,53,12,5655,-5,24.1274
361158,250767,97,247375,3,71,-27,3998,96,24.1284
235504,184821,97,163724,-54,65,-10,4180,63,24.1284
193170,124896,100,270382,42,-14,24,3635,3,24.1294
287992,203586,93,165584,60,-37,44,196,4,24.1294
271556,164561,104,355982,-64,-54,63,4885,-28,24.1294
422463,249839,113,255373,72,-6,13,3528,158,24.1304
433721,262938,110,396220,84,88,51,14632,12,24.1304
334982,194943,103,419104,169,-26,7,5467,95,24.1304
268203,186321,99,377295,15,-36,-60,4414,52,24.1334
292373,206783,90,201904,-26,35,25,6307,0,24.1334
313353,189271,109,435099,-11,29,-9,4348,80,24.1374
385210,236612,102,316034,-20,-8,-41,4468,-31,24.1374
291130,194139,94,200387,18,43,5,2287,14,24.1384
219629,148858,100,281524,200,-47,17,3998,44,24.1384
234938,160662,93,218964,-29,70,-24,1685,-37,24.1384
335678,212246,103,221202,45,17,13,4431,-61,24.1404
411443,258412,111,265164,39,1,60,8078,71,24.1404
514870,302695,118,335802,31,30,12,8179,53,24.1404
333593,228330,92,178998,5,-9,43,8373,14,24.1414
456062,254532,106,388289,13,-22,57,326,77,24.1414
230723,160917,96,239478,-10,86,49,4894,83,24.1414
256282,162406,105,289800,106,11,-6,3382,90,24.1434
195952,138274,86,206608,-9,-47,-9,4753,-85,24.1454
388571,230466,101,221620,46,65,64,1364,93,24.1474
342363,210768,105,332231,23,37,17,4717,50,24.1494
275396,204842,89,165193,172,36,-1,3199,142,24.1504
342152,214002,100,203087,87,23,10,7240,83,24.1504
326733,227579,94,177877,23,3,64,3615,105,24.1504
358977,221402,107,355050,14,69,-15,3470,90,24.1504
281416,174187,101,359358,-71,68,54,8669,94,24.1584
411963,252762,105,316530,-13,69,-19,6734,38,24.1594
319609,206116,99,363524,48,-31,-26,5533,-39,24.1604
427084,259927,112,327052,0,55,-65,5608,85,24.1604
365075,230461,109,309144,11,40,54,7228,14,24.1624
342104,206292,110,296872,110,-8,57,3983,93,24.1634
362473,208718,106,334074,16,0,-40,46,127,24.1654
246875,156589,104,264576,71,-8,80,5068,25,24.1684
348855,234092,108,203166,85,67,-39,110,-78,24.1684
366427,245810,108,275833,116,-14,24,3379,-23,24.1693
310603,189041,104,469166,81,-6,9,5342,24,24.1703
311966,202275,99,404669,106,28,22,6537,-14,24.1713
440765,299013,106,275300,-35,35,37,6945,-33,24.1713
350498,240940,95,260431,44,6,40,4669,39,24.1723
215978,163300,97,130047,1,32,7,2071,24,24.1723
323846,218896,97,239279,50,-3,-4,5510,87,24.1753
400789,265685,96,327501,90,120,94,7784,-12,24.1763
293544,209737,103,186507,176,-6,44,3198,43,24.1783
263073,164560,101,407571,-43,-19,47,6666,68,24.1793
340473,247876,99,506893,89,139,-14,4291,-16,24.1793
246423,161178,104,325071,-41,23,48,132,-34,24.1823
287904,173487,99,460645,79,-34,-38,6294,32,24.1823
368630,231864,103,428225,72,-81,-20,3933,62,24.1823
297484,185919,98,195067,20,27,5,3888,48,24.1843
276301,200980,93,174079,43,-12,-55,7789,78,24.1843
408689,245328,102,388951,155,53,52,129,60,24.1853
347629,219512,103,308167,40,-4,-46,6478,-70,24.1853
274907,186678,102,110503,-60,43,-49,1995,-2,24.1853
179439,107911,102,182889,103,105,180,4232,35,24.1863
397949,217057,116,441435,134,19,132,5929,252,24.1883
393347,237862,105,305301,135,-16,86,7410,224,24.1883
156214,99555,90,404632,89,-11,-19,5060,22,24.1883
190053,122498,93,221007,62,29,86,3728,160,24.1883
410032,245699,105,204183,19,-22,46,7609,33,24.1893
195528,128691,90,335814,22,24,1,80,78,24.1893
380363,239983,109,263277,123,17,24,2942,-20,24.1893
305794,217581,97,169391,28,-25,-32,2605,-43,24.1903
334817,213799,106,307012,8,-58,-44,5672,114,24.1913
326760,224629,106,217313,178,-34,33,4378,89,24.1913
294835,189062,100,350776,-88,-8,5,3130,25,24.1943
463123,269415,114,387887,63,132,187,380,27269,24.1943
296300,195547,106,199526,-59,-22,31,3657,121,24.1963
347179,222428,95,232016,74,36,70,4058,-1,24.1963
435202,254203,109,293216,10,39,49,223,51,24.1993
184987,116245,99,241969,2,38,28,4442,-2,24.2013
398505,258390,101,219063,31,68,-1,135,102,24.2013
346741,214389,109,350048,92,-47,-21,63,51,24.2033
278626,201791,101,133925,176,-61,36,-51,43,24.2043
395590,215588,117,480789,40,88,31,226,0,24.2043
333510,211871,101,310035,5,16,-7,4419,8,24.2053
309295,209908,102,166854,-10,-58,-37,-15,55,24.2053
343711,219802,108,315644,51,-2,77,3878,139,24.2053
317066,208399,94,299598,58,34,-31,6854,26,24.2063
287286,205146,91,183008,66,5,33,4625,59,24.2063
399542,256301,101,236335,57,31,27,4613,-38,24.2063
391695,261284,99,270195,71,50,-11,3709,-68,24.2063
225938,146356,92,296136,-14,-22,128,4014,-10,24.2073
409628,249099,114,277530,121,22,-22,1832,0,24.2073
221558,158007,90,228081,14,7,-3,1294,-29,24.2073
210528,149522,90,259079,4022,128,107,127,21393,24.2093
323941,235180,88,247783,94,-15,-15,7238,50,24.2123
332851,233861,89,306350,82,20,36,3671,87,24.2123
294682,219774,88,215955,144,26,45,4348,5,24.2123
321283,220499,92,199197,84,-6,52,5789,-48,24.2123
346676,219591,100,163898,-8,-5,25,6104,61,24.2133
486813,251908,119,453465,61,71,2,5950,92,24.2133
311224,186057,108,326153,62,-57,22,2698,-3,24.2143
284811,196491,104,263843,133,81,46,3319,107,24.2143
486894,272826,118,399939,6,-6,21,6452,65,24.2143
289566,176997,107,411469,8,23,-17,7263,111,24.2143
415591,231485,112,574780,125,-14,37,12152,45,24.2153
295179,177327,103,349973,-38,55,-11,4613,-30,24.2163
329890,218700,102,291131,65,-21,-43,6215,103,24.2183
474862,279448,116,336140,131,13,-12,4641,96,24.2193
420315,248553,113,320417,-36,7,-2,7632,-23,24.2203
481286,278085,117,349489,121,43,36,11478,190,24.2212
341705,227562,107,266896,96,5,-4,4237,16,24.2242
289279,188336,99,364795,39,-57,19,2738,-19,24.2252
364531,239648,107,241696,14,53,67,4614,20,24.2252
230103,153565,91,255597,99,36,13,2601,51,24.2252
343102,201612,114,269620,-67,27,59,6211,24,24.2262
275700,173334,106,316539,177,4,-18,6223,76,24.2272
326413,229613,95,179382,-3,-3,-56,9,-105,24.2272
