"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
324594,206409,96,260728,101,-51,9,1586,104,30.3295
351764,175598,109,602347,156,118,39,52,50,30.3295
391381,244849,108,291992,22,-8,1,8531,131,30.3306
418694,253389,111,345165,128,43,-8,4414,132,30.3316
331390,199646,106,530104,116,34,31,25,-6,30.3316
377795,271815,101,232818,23,62,-6,132,53,30.3326
367477,234880,98,266783,28,-46,-43,7189,47,30.3326
569221,272427,117,452760,135,80,12,11976,160,30.3347
366926,249233,98,269433,51,-11,-19,-26,-65,30.3347
252003,171131,101,191598,-29,4,-6,3605,12,30.3357
429722,231104,115,232021,-7,-10,38,4505,107,30.3377
421869,240019,107,289366,99,-15,16,4812,-79,30.3418
301291,202413,105,210290,80,70,-22,5040,-1,30.3418
300791,171486,102,463999,77,3,13,8906,37,30.3438
367275,227553,104,221200,11,16,-7,6779,47,30.3459
363459,219662,106,356568,49,41,41,7756,29,30.351
468105,267485,110,631245,410,170,96,6931,196,30.352
256566,182891,91,292684,-101,67,-12,3833,124,30.352
433844,249802,118,277276,51,11,17,7430,152,30.353
316225,215918,100,235466,-3,1,10,5944,16,30.3551
317637,228073,93,204425,-57,-27,80,8139,33,30.3561
302310,223142,90,176918,80,34,66,180,-8,30.3561
249102,183402,98,165088,54,67,-7,2237,20,30.3591
239103,187748,90,129236,32,-15,9,3830,-9,30.3602
438998,261843,114,270291,2,87,-15,9834,54,30.3602
348953,250689,105,176558,-54,100,76,9608,64,30.3602
418901,263746,111,342869,42,-52,68,9586,35,30.3612
449773,268946,115,349218,61,8,-6,5064,139,30.3632
300568,206291,96,173271,49,-55,-81,5161,10,30.3632
353453,225575,105,228660,-4,21,54,5710,-36,30.3642
291872,189017,106,240655,-14,51,39,5057,6,30.3642
378383,240852,102,226113,98,88,-33,5582,87,30.3653
360806,250575,94,200159,-73,17,10,7089,2,30.3714
317255,189553,97,437691,4484,284,211,-74,33950,30.3714
445029,272371,102,415326,55,-78,20,5189,119,30.3714
263107,192769,90,155947,56,-42,10,-90,43,30.3724
348823,237173,97,254366,119,-13,48,2598,51,30.3724
316978,213256,105,183293,-70,-2,4,4697,-25,30.3734
399841,265739,108,226177,12,39,16,120,3,30.3734
473117,263170,119,616290,7,49,54,8746,100,30.3734
202745,146697,90,106976,20,-41,8,3358,-64,30.3765
433540,276221,113,269631,-183,-23,52,3837,38,30.3765
318934,216957,97,189515,2299,101,128,178,16044,30.3765
411549,246543,109,298461,38,19,12,9361,59,30.3775
321354,238839,100,149175,-1,45,10,4883,39,30.3775
332917,208257,102,250299,19,-9,-25,2238,-1,30.3806
428165,273695,103,377651,125,11,51,3501,1,30.3806
562655,308028,124,392132,-109,10,9,332,-26,30.3816
344042,230739,98,280969,23,-55,22,-22,3,30.3816
234302,144306,104,374033,-95,13,64,4895,-42,30.3816
408088,244741,113,320040,32,62,-106,5520,-9,30.3826
293331,202866,98,225947,21,-5,23,4439,-1,30.3836
479364,264317,108,407815,105,-22,-31,9306,-74,30.3836
185308,127555,88,146128,16,36,-23,1997,74,30.3836
384065,249544,105,351420,83,57,-21,7977,-1,30.3887
327072,204909,97,416460,-32,10,11,7422,-59,30.3898
405550,220525,111,431002,67,27,27,4346,65,30.3908
318702,211016,95,272886,79,-47,18,4289,43,30.3908
447085,273540,110,359749,78,30,51,15070,150,30.3949
421114,249543,114,351742,60,105,28,7245,9,30.3959
462237,236441,114,223551,44,21,-3,14999,-61,30.3959
262531,178613,103,243960,-59,-27,-37,2989,17,30.3989
359043,211989,113,367385,7,42,87,8736,111,30.4
296730,212838,99,167315,-73,72,26,2852,-23,30.402
320429,219304,99,190373,99,91,37,-4,54,30.404
405355,237496,106,435610,58,43,53,8205,-44,30.4061
361462,245322,107,247345,-79,-20,-42,30,22,30.4091
319780,226464,102,218386,-13,41,63,8874,56,30.4091
552300,317395,114,346203,37,82,-22,22747,58,30.4102
358265,233781,101,277381,43,63,38,7912,61,30.4112
370071,239171,108,254639,45,32,14,162,68,30.4122
339478,228409,106,322088,2,62,99,5244,-47,30.4132
351241,241334,96,188940,68,122,57,5210,73,30.4153
317804,197639,108,291245,-35,-21,43,3458,-24,30.4163
509443,269493,121,381830,107,37,47,5803,79,30.4183
385977,239903,113,257544,12,43,103,82,117,30.4194
345944,232335,102,153507,12,61,30,8153,50,30.4194
257723,179057,102,315822,836,54,58,19,6954,30.4234
494030,263268,121,432472,145,22,15,7557,116,30.4255
179407,110675,100,222815,102,41,111,727,15,30.4255
408998,226564,111,396736,18,55,-26,8403,82,30.4285
427294,277591,102,353747,163,52,11,7476,61,30.4285
433841,255565,114,358753,152,-71,95,8149,2,30.4296
312418,224345,95,149974,94,-10,13,3821,6,30.4306
256943,152499,103,422819,12,-15,57,60,43,30.4306
380045,235411,105,285940,26,-53,39,4151,60,30.4316
449693,251933,106,345648,93,55,-31,-10,103,30.4316
457854,249393,116,394729,83,30,1,8390,133,30.4326
308856,195473,107,391036,-110,61,43,11735,21,30.4326
356452,242306,100,182707,78,41,89,4682,80,30.4336
252014,137570,108,447772,43,32,37,5726,49,30.4347
333968,220899,97,280202,112,-1,38,3873,13,30.4367
411426,250699,112,423156,-45,21,69,9005,33,30.4408
308365,209106,102,224452,-77,31,12,5746,69,30.4428
339327,216978,100,322667,25,-44,-53,4154,-9,30.4428
468678,267631,111,348808,81,28,-5,18559,-59,30.4469
354002,232004,104,354643,28,81,114,6299,470,30.4479
293454,193186,95,188460,12,45,-26,-14,104,30.45
453174,234785,105,209353,37,69,-38,9959,59,30.45
418406,264840,111,340352,31,140,30,3166,58,30.45
231859,127503,102,132253,9,-8,-2,1778,-75,30.451
337953,209442,109,298790,23,-55,45,90,20,30.452
391017,252975,97,299161,65,62,-11,3583,64,30.453
367138,219833,102,514005,-23,31,-5,6789,48,30.4541
327557,200161,105,451882,23,46,126,5419,50,30.4551
498080,279501,113,282994,55,-7,6,7499,120,30.4561
519152,272444,122,485034,49,28,49,11293,33,30.4561
371584,236684,110,254093,40,80,62,4402,92,30.4571
452401,268604,118,392523,101,83,41,7290,-94,30.4592
329736,222924,96,275376,27,76,10,6323,51,30.4592
395903,238296,102,344076,17,9,-38,4695,52,30.4592
299289,193640,97,496577,16,-42,1,12176,6,30.4592
486518,291758,110,313283,-61,31,-44,6036,100,30.4592
322046,176080,108,515575,130,76,179,311,-6,30.4632
415149,245199,109,228333,-19,9,43,18260,61,30.4632
327195,218005,106,305393,23,-39,18,6362,29,30.4632
314442,224751,102,175252,51,73,30,2900,-131,30.4643
467338,275570,114,363634,59,-33,46,7309,8,30.4653
304096,206044,97,259684,74,0,32,25,11,30.4653
377831,218423,98,401058,61,44,43,5935,48,30.4714
405438,254230,109,328623,-32,121,71,173,42,30.4714
266070,196320,87,172904,-18,-4,-95,2940,-35,30.4724
438695,257745,114,216939,-22,64,-8,8848,63,30.4734
378079,224772,109,345038,11,19,49,3764,-6,30.4745
344402,216857,102,321559,96,20,69,5763,-15,30.4816
396191,250085,111,240340,4631,218,159,149,28836,30.4816
447838,254899,118,461533,127,-26,51,6969,62,30.4847
313772,198662,105,238056,-65,-25,-16,4160,-22,30.4857
290851,189378,98,206683,43,44,40,3930,-95,30.4857
317925,207062,104,279395,72,21,-76,9712,-53,30.4898
377278,219593,109,616022,-14,-25,17,13293,-53,30.4898
370263,231914,96,357601,55,41,24,110,-31,30.4908
417885,263592,102,313932,-32,21,51,7170,50,30.4918
275352,187579,95,152797,47,7,-19,3638,50,30.4918
315241,194495,109,352742,21,39,49,6070,91,30.4928
328400,231659,100,167887,30,-58,52,5823,-30,30.4959
401557,243239,114,211025,-93,42,94,6531,56,30.4969
348996,200339,107,248875,71,-71,-35,2746,76,30.5
359817,179851,114,400927,0,40,53,5559,66,30.501
398008,269124,101,248383,37,63,64,14817,56,30.501
448153,265075,114,236509,-86,-61,18,6338,-32,30.502
448519,267783,105,244928,53,-29,-1,8216,21,30.503
453052,255336,110,595118,386,142,155,10101,165,30.5051
418289,226988,116,533168,71,15,-36,492,36,30.5051
228411,135264,93,208375,-5,-19,-12,3876,-44,30.5081
569243,287566,111,406988,56,20,23,20208,-76,30.5092
336877,210701,103,333882,-3,2,19,5987,47,30.5092
434484,269697,105,289822,-33,-18,-59,11261,3,30.5132
445864,262634,106,399231,71,32,49,6,31,30.5143
373154,211635,114,433991,-23,51,74,7052,73,30.5194
350151,225768,104,388780,-53,38,-12,2814,51,30.5194
306687,203498,99,173637,-25,-106,24,4118,-52,30.5214
298377,222275,97,200678,36,-1,19,85,100,30.5234
309507,222765,93,165410,38,5,39,5598,37,30.5245
285408,207179,99,239829,-27,58,119,4817,39,30.5255
390684,245122,103,216567,68,3,-10,17637,60,30.5255
252180,184639,90,206595,3006,157,114,49,19554,30.5265
196674,118641,97,315794,25,59,39,11480,89,30.5265
355416,237507,107,274885,-72,-48,-58,2955,41,30.5275
412088,235917,105,317495,156,62,-21,5910,105,30.5326
330133,216173,94,261655,-46,-35,12,9522,31,30.5326
406392,282958,98,330490,101,6,-60,6068,-32,30.5326
367511,243225,100,170002,-112,52,28,-22,63,30.5337
386252,235260,103,233505,-111,86,29,3593,8,30.5337
272273,198960,101,223699,47,-4,-36,2269,27,30.5357
385268,215681,101,388490,-109,53,35,10156,-49,30.5357
308597,190162,102,310713,77,-50,78,2242,101,30.5398
349740,223698,103,214099,179,-16,66,-55,57,30.5398
346141,219939,103,298373,46,-30,-41,4953,127,30.5428
293932,166406,102,575156,72,-9,9,6339,166,30.5428
452712,247875,114,253441,82,0,60,7330,6,30.5439
342382,226254,99,251699,5,-9,-53,7646,77,30.5439
457670,248047,116,482735,67,87,21,5304,142,30.5439
439938,262257,117,247595,108,81,-33,16,27,30.5449
334943,170547,110,395736,28,9,17,3837,71,30.5459
317754,216128,100,185249,-15,21,35,5611,172,30.5459
206201,142998,92,445684,0,68,27,5017,-107,30.553
226747,175571,86,137293,93,-31,-21,2736,-12,30.553
268208,170300,95,394215,105,-19,-1,3142,-55,30.5541
390743,203486,118,429597,85,28,-11,11053,-110,30.5551
321363,206607,106,167273,61,62,8,5412,16,30.5551
388831,235335,105,333204,2,-8,51,191,-20,30.5551
487320,268946,119,499686,2,-20,48,5726,35,30.5643
333987,219186,96,322869,59,34,40,115,-27,30.5653
262906,203298,87,162295,-100,-30,-21,2141,25,30.5653
329023,232021,92,240214,13,-37,-55,7527,18,30.5653
365321,236053,106,199799,15,41,42,5156,-7,30.5653
384624,260007,109,274846,28,36,-71,5063,-37,30.5663
360486,205517,113,466102,-27,35,-8,7696,-52,30.5663
427449,260361,114,242728,8,-106,41,7839,-6,30.5663
156108,105002,96,376689,107,24,55,1815,-80,30.5714
438128,262550,103,344039,-28,-43,36,7345,57,30.5735
412678,251660,113,227101,1,19,-78,5477,34,30.5745
431947,254053,120,554029,4,110,75,7905,82,30.5755
291188,169339,103,305991,60,4,-8,5460,-12,30.5775
325590,196543,107,256395,125,51,-17,5069,28,30.5786
373435,241786,101,180178,56,89,32,4646,54,30.5786
325024,211841,95,339459,-70,-2,5,5719,98,30.5796
286915,146576,105,469939,69,-29,-95,7092,54,30.5796
411345,239650,109,258452,-17,-66,92,3528,2,30.5796
428334,242523,106,430058,126,57,23,239,79,30.5877
304676,218255,91,172084,-37,-30,34,1591,26,30.5877
160346,108090,86,257665,89,-78,-62,4418,-51,30.5888
325463,235382,103,195996,-77,57,15,2816,-20,30.5898
424481,221352,107,293401,-20,-14,-8,6618,84,30.5928
363109,238190,95,302973,22,-10,27,4368,-42,30.5928
375826,215142,107,237242,101,-38,-3,6010,-3,30.5969
324157,214694,101,260279,-12,31,33,4342,52,30.5979
490393,284976,111,443382,24,-54,40,6387,96,30.5979
371403,275223,100,265983,52,49,78,3502,67,30.599
547239,332755,116,470787,73,71,-36,7833,43,30.599
434006,248720,109,461220,7,86,38,10996,-111,30.599
346854,231319,96,263378,3306,111,123,154,21947,30.599
435291,255254,115,408426,62,20,0,6310,113,30.602
381567,249107,99,273840,113,36,41,5540,-15,30.602
322952,184072,111,420462,62,54,81,4225,18,30.6031
419510,235256,115,428912,19,64,65,3,99,30.6041
407186,256280,111,241099,40,78,42,3050,77,30.6041
418590,267244,111,194212,94,96,57,7266,18,30.6051
418068,264926,109,303447,107,77,17,6476,-19,30.6082
342873,231902,100,211009,159,96,-16,3411,76,30.6112
310612,207953,106,263145,103,16,49,3826,83,30.6143
332036,212553,107,209492,31,-11,24,4660,73,30.6286
254916,158561,95,215371,57,34,3,4416,47,30.6286
241780,176757,89,217559,-13,28,50,6352,124,30.6296
438334,203886,122,514387,122,130,-26,9137,24,30.6296
179172,142129,62,218411,5,-33,-40,-26,-17,30.6296
324665,208891,95,321651,118,54,-64,3139,235,30.6306
237873,165616,92,273414,134,83,17,-6,40,30.6306
379842,243026,102,327165,127,-5,73,5146,63,30.6306
410931,241204,113,375516,54,-34,50,11081,55,30.6316
302393,190777,107,311565,-11,-67,33,7166,-129,30.6316
208019,164250,90,125274,98,-51,-17,1715,10,30.6316
337348,241027,98,182094,105,20,90,2773,-8,30.6316
382756,248372,104,264169,-20,24,-50,147,137,30.6316
433470,262954,115,250628,165,139,24,6364,86,30.6337
296063,187330,108,395187,139,-51,11,6007,20,30.6347
303133,194179,100,309769,-6,-10,20,3889,120,30.6347
271151,157268,104,527409,81,-40,57,56,44,30.6347
353526,205199,111,525327,229,-10,-14,6403,50,30.6357
308855,224995,97,202494,51,41,8,5599,8,30.6367
346887,225893,96,263713,3828,220,175,-49,22911,30.6367
357310,235783,96,215714,38,-23,79,5651,-103,30.6367
336106,227665,101,190189,34,-10,37,4902,51,30.6367
534749,252189,131,339777,-39,1,-35,7609,136,30.6378
317267,210116,99,294158,-24,56,-10,3579,35,30.6378
465433,266046,116,299554,46,56,67,9916,135,30.6388
371555,234933,110,174208,50,53,-6,3442,2,30.6398
440264,245347,109,388812,177,-62,51,203,22,30.6398
308703,205071,105,259759,21,88,65,3443,101,30.6408
312696,224101,98,190397,2504,80,37,-15,15572,30.6408
404058,245565,101,301062,56,-69,-60,8055,-107,30.6408
472967,268682,115,342715,-25,21,-18,6832,-17,30.6429
356751,207154,109,380733,70,22,-18,5195,-49,30.6459
478185,247953,119,577395,-47,36,5,12977,97,30.6459
274212,204481,96,189059,160,10,-1,2142,25,30.648
384050,253679,104,286210,80,27,21,-122,36,30.649
284998,195001,96,287457,59,-19,-30,5079,217,30.652
350476,219006,103,277119,24,30,-28,6789,12,30.6551
353457,198273,112,464288,-8,21,-60,5508,38,30.6551
224112,141640,99,377397,84,10,-15,6678,-55,30.6551
421456,250573,112,299733,110,1,32,4982,51,30.6561
505595,254406,127,389752,99,70,61,4459,50,30.6561
301067,183646,107,286115,-48,-14,-31,4349,104,30.6571
394874,236173,106,271302,22,-23,59,5151,47,30.6592
308056,215245,93,169648,65,-35,-10,3575,76,30.6602
408381,243018,114,253258,46,-16,34,2589,178,30.6602
428839,258502,109,310551,126,59,86,7518,97,30.6602
512876,257313,111,380202,-6,54,-29,10514,56,30.6602
351807,182194,110,509521,147,-36,-34,2411,-18,30.6622
358036,247514,99,185897,-47,76,25,194,68,30.6622
247920,193454,88,172660,60,14,36,7946,-28,30.6622
480741,282991,116,313448,44,-51,79,6676,24,30.6622
231963,143991,99,333609,-25,17,-43,2766,-31,30.6633
322891,229644,104,206171,54,0,11,2914,30,30.6643
338385,216812,103,157157,22,62,-51,13,95,30.6643
231779,145994,96,237581,92,81,14,72,-2,30.6643
422259,258176,113,272209,28,-10,11,5191,-14,30.6653
424638,262236,110,383019,30,27,81,7603,-33,30.6663
406402,255535,110,254130,151,46,57,5311,-3,30.6663
405792,252224,107,290190,110,38,29,3649,101,30.6673
268327,149616,104,471347,-68,23,55,5704,-4,30.6673
346654,205423,108,236944,30,-3,33,2576,27,30.6684
280408,184675,102,175373,7,106,-14,5011,40,30.6684
328419,210522,107,241622,98,32,24,3760,115,30.6694
182356,120264,97,297448,23,27,-30,2864,-42,30.6735
260129,140341,115,519101,-11,45,-34,4175,-55,30.6755
428629,257590,106,341042,98,-57,3,4815,49,30.6765
437081,238240,114,489917,137,-13,105,23029,-4,30.6765
464587,258751,117,383112,-17,5,-33,6332,41,30.6786
323274,223168,99,195732,15,43,43,2405,48,30.6827
377850,234639,108,219551,98,15,35,9164,-7,30.6847
309422,195428,97,316305,79,-6,-29,6760,63,30.6847
383080,250384,97,261313,69,3,32,6567,31,30.6878
294404,207450,103,191252,-10,53,-8,2926,59,30.6888
299338,211140,103,161021,-11,-42,-51,3807,78,30.6888
437905,248218,109,387081,1,46,-9,9953,-41,30.6898
363822,253290,94,257209,130,51,4,6805,-13,30.6949
324678,226396,92,240289,54,-48,34,3132,114,30.6949
243684,166323,95,244187,-9,28,48,4680,-17,30.698
221827,140118,93,340694,102,-22,-3,3517,-2,30.698
400579,224557,104,363117,4,35,51,8654,56,30.698
462501,268656,108,440180,75,28,37,7725,10,30.7
303454,210913,96,211957,101,-27,13,5546,-2,30.7
282264,189199,95,180483,-50,2,-23,-47,-8,30.701
327144,206579,107,304200,46,11,48,8674,46,30.702
279002,173525,111,234792,22,-56,-20,1139,72,30.702
187654,113865,100,359448,-7,2,-29,2136,-85,30.7031
331528,205737,97,278094,59,24,-26,4542,-71,30.7051
420657,233434,109,489052,108,139,85,7280,80,30.7051
354611,230896,98,428266,25,0,15,2881,60,30.7051
417790,266359,109,299018,40,9,4,8031,-19,30.7061
372190,248190,107,262537,14,7,-61,1762,119,30.7092
161360,105220,89,359956,-8,-16,-16,2664,58,30.7153
342345,205666,98,363917,-12,-27,37,7752,39,30.7153
443922,265249,108,323927,77,7,-12,14594,-67,30.7184
198948,156879,87,193161,18,11,17,3155,16,30.7194
356996,236679,107,308995,-13,32,83,1971,33,30.7225
447417,256364,106,605759,142,97,26,5674,56,30.7225
171789,108628,90,235562,103,15,32,6439,-84,30.7245
270500,164471,104,415322,32,27,34,5530,3,30.7245
404707,242021,110,289964,40,-75,-63,6040,81,30.7255
289846,195392,96,245062,26,8,56,2667,21,30.7255
353179,222451,102,264623,-76,39,-19,4504,70,30.7276
259537,163973,93,316252,33,-28,47,1754,28,30.7276
352568,233401,100,243508,-33,68,-4,4975,32,30.7306
268996,197718,91,175444,68,111,-20,31,-7,30.7347
187729,143285,85,145264,-73,34,-15,2856,54,30.7347
307841,170952,103,504013,73,-13,21,7813,90,30.7347
418767,217830,111,373714,120,-39,-2,58,-4,30.7388
360976,247548,103,291300,-60,-11,9,5198,51,30.7398
303621,155610,106,315658,-19,32,19,5135,-7,30.7408
258592,185824,97,193922,30,78,52,286,28,30.7469
309529,206463,91,235663,-8,-23,19,2132,37,30.7469
364978,249747,93,279945,56,19,-18,101,37,30.7469
431843,264852,112,317385,39,108,-19,125,49,30.748
409906,254730,97,336816,38,42,-57,7569,-67,30.748
539253,294694,120,463058,101,57,4,5792,167,30.749
306885,210205,102,216945,71,30,50,2739,-63,30.751
305053,193998,104,337460,66,-6,63,3320,-52,30.751
409881,255382,111,319416,5,30,13,4474,-20,30.7531
331376,190967,108,323435,69,4,46,5725,15,30.7541
447132,259037,112,501362,18,52,23,178,126,30.7572
316645,237328,102,179783,99,-34,-2,1603,-72,30.7602
326230,224767,101,217805,150,0,-29,4712,-14,30.7602
338230,192867,102,472224,78,149,87,6523,36,30.7602
380804,253470,107,252564,-56,29,21,4649,21,30.7612
476763,253208,118,478940,153,55,4,4994,-16,30.7612
407182,258139,106,319962,35,26,17,6426,101,30.7674
292164,205815,93,232227,8,-14,6,5555,-30,30.7674
357423,164403,127,509517,96,25,-6,9602,93,30.7684
326959,230887,99,236530,68,5,-23,4119,-12,30.7725
299206,207046,95,284832,119,42,-50,9667,100,30.7725
314931,223831,99,228685,2,-34,51,43,-27,30.7735
353668,235864,104,223394,92,17,51,3551,-79,30.7735
372999,250812,98,284348,-1,29,22,2942,2,30.7745
455415,263540,116,274394,91,30,3,6103,-20,30.7755
352547,250906,105,237708,-12,16,21,3911,-22,30.7816
291819,195793,103,292897,-87,-44,25,6671,228,30.7816
424099,236381,104,437117,47,53,-11,4715,30,30.7857
358814,225094,107,353618,32,24,-26,9998,53,30.7878
374743,235691,102,331546,-18,61,9,4654,-63,30.7878
370166,260098,98,271331,4,-27,39,4139,96,30.7878
455781,283070,103,390413,-33,-15,20,7292,6,30.7888
301630,196253,96,159143,34,4,-55,3102,30,30.7888
500837,293748,118,268809,38,-7,-60,9465,-60,30.7908
409090,263652,109,296441,146,114,33,5506,-17,30.7939
338167,221508,98,235068,35,23,-10,2346,79,30.7949
475626,269219,120,302499,-55,48,-33,3418,-137,30.799
439834,258261,106,304824,136,4,73,-21,117,30.801
316540,215958,99,215964,30,2,62,145,-43,30.8021
285514,208917,94,201867,116,-24,-74,3592,29,30.8021
341145,229963,98,204920,-14,1,-56,4839,19,30.8051
377520,244449,106,261013,74,-111,12,3355,97,30.8061
408631,250982,107,308692,-42,-15,-15,13340,-62,30.8092
318739,215073,95,204054,70,24,19,51,18,30.8092
329049,200437,107,398660,60,-36,81,8341,111,30.8102
261281,196666,91,136643,47,24,-77,1811,14,30.8163
425607,245207,117,398773,25,75,28,8751,231,30.8235
363247,233744,100,272443,92,-64,6,5458,21,30.8255
460862,277067,106,466152,189,24,31,3076,-45,30.8266
419769,267269,108,257288,-61,3,40,126,45,30.8266
224415,143413,97,350084,-9,38,42,10717,75,30.8266
244548,170509,100,206845,-28,83,21,3237,59,30.8266
427938,272553,112,320321,135,1,17,5406,10,30.8296
265549,197191,89,163408,6,20,-16,5027,86,30.8296
371763,232550,111,245510,57,-19,65,4465,78,30.8296
442756,276705,103,310085,-3,-44,-33,7013,113,30.8296
320387,217155,102,212865,-11,-5,-86,3862,58,30.8327
318073,181163,106,577661,64,4,35,5703,14,30.8337
173680,115611,96,310925,15,-35,-44,4037,45,30.8347
383867,252796,109,278528,84,-10,114,4954,74,30.8357
402812,233769,115,483484,67,60,-21,7302,177,30.8378
264293,176823,94,278245,-29,39,20,7333,-12,30.8398
365372,230793,109,264890,-28,12,99,8799,29,30.8459
361824,206630,113,412745,50,14,41,7301,-89,30.8459
406317,222983,117,380221,37,10,-3,5268,33,30.847
413488,249333,112,326636,-23,60,146,9360,-28,30.848
427393,278984,108,211509,-84,47,50,1942,69,30.849
442952,274185,105,283137,10,72,59,5038,9,30.85
323000,218513,100,334484,42,50,40,4048,14,30.851
259815,183210,102,166998,-15,-28,47,38,27,30.8521
207662,140797,91,297499,49,38,33,3039,48,30.8551
427546,277474,98,362765,-28,75,19,151,23,30.8551
367666,252977,105,245842,81,36,35,4802,-72,30.8572
386200,271294,100,223349,10,7,43,4734,27,30.8572
321512,213136,95,187023,-29,23,36,3793,-37,30.8582
299316,210222,96,216037,85,-3,3,5213,-12,30.8602
400284,240051,108,452454,16,-22,-29,5317,3,30.8602
419031,271671,105,423309,138,126,44,6505,75,30.8623
403738,244026,102,393316,132,28,7,115,154,30.8633
272396,162607,96,479360,0,-41,-36,8946,-56,30.8633
325777,194951,103,396564,42,83,24,3090,-17,30.8633
372251,232052,110,280156,148,16,-10,183,53,30.8633
322302,206123,107,296422,-47,30,-32,3831,66,30.8653
467987,249539,117,407305,88,-9,-4,194,50,30.8674
411552,245871,113,303938,81,-27,9,5590,108,30.8674
414743,189530,133,601229,76,-10,81,11096,3,30.8684
271049,194132,92,179863,17,107,22,3021,127,30.8684
313005,216078,104,210222,0,23,64,-73,13,30.8694
317886,210894,107,180281,-3,43,-42,142,59,30.8694
193211,106867,104,431653,73,-23,80,6210,140,30.8704
294831,207854,97,191280,95,-37,77,31,112,30.8725
308542,190660,100,186585,116,137,16,3842,-19,30.8725
271176,185598,103,182794,-47,11,-9,4056,10,30.8725
399159,244453,111,449306,40,18,-41,5450,-1,30.8735
321006,220363,102,198093,149,104,56,3751,70,30.8745
363779,228264,104,253889,65,42,21,9107,-95,30.8745
347861,225963,102,232676,31,26,-37,4743,72,30.8745
352301,247715,98,149068,-105,7,75,5165,-6,30.8755
392613,257541,109,294024,-17,-25,-13,5496,5,30.8776
330209,240252,99,152642,-78,-47,-19,3587,-35,30.8786
377909,249418,105,301454,13,74,6,8699,111,30.8806
450184,268632,108,325326,54,-10,12,8821,60,30.8817
381295,237055,110,243695,-15,37,-46,1669,20,30.8857
293288,215838,91,136801,-6,53,64,4431,49,30.8857
449049,251078,116,426344,13,52,19,7772,-88,30.8898
353831,232414,103,275037,124,-23,62,24,17,30.8908
424293,265448,106,409062,86,57,42,4368,84,30.8919
425617,255850,111,299038,-2,17,-11,11370,18,30.8939
395064,243890,110,330617,7,67,-6,6801,111,30.8939
249051,167667,104,188637,115,36,-9,3371,73,30.8939
327183,216617,101,361583,16,37,4,11097,11,30.8949
368646,214864,105,270207,24,73,21,5911,49,30.8949
277205,194538,100,191767,-37,45,1,3741,14,30.8959
502855,266904,117,378317,147,37,88,9182,201,30.897
382167,250936,108,256671,58,-4,82,3917,53,30.898
234611,142759,106,298215,1616,115,3,29,12136,30.9011
425667,258171,104,307293,24,78,62,15092,20,30.9031
366272,246950,107,283411,-23,61,-55,3548,-1,30.9102
278568,202102,90,200645,-77,-55,-4,16,-47,30.9143
322099,211862,106,298947,-110,18,-11,5820,58,30.9153
397164,266361,100,223339,-1,24,38,4298,-56,30.9153
219877,132602,104,350718,73,31,6,2888,59,30.9174
406658,257199,105,300129,-30,-51,46,9378,60,30.9174
525163,250764,125,528910,-10,83,81,22556,73,30.9225
308073,204904,95,210854,-69,62,20,2838,25,30.9235
373514,219934,115,458009,34,-41,58,6894,-58,30.9235
228137,176140,87,236758,2,58,-63,2095,39,30.9235
395464,254689,110,238618,54,92,22,6627,19,30.9255
402872,251880,110,271638,8,94,55,5681,-9,30.9255
363315,218859,101,199869,29,30,3,6770,10,30.9286
382511,204815,115,335687,70,94,-16,640,81,30.9286
427597,251627,104,352466,-12,33,29,9017,76,30.9306
408458,248211,102,353400,3889,128,178,16,25593,30.9306
283632,209772,91,183932,52,-6,25,6113,233,30.9306
369159,234402,98,320891,-19,58,9,4785,-99,30.9306
353695,239696,104,207090,110,-20,-42,2982,9,30.9327
343034,223484,104,316834,64,84,93,5679,-59,30.9327
325652,208370,108,384671,37,34,-14,6670,-3,30.9337
368567,243480,100,206696,69,25,-45,6876,58,30.9347
326138,216740,102,169913,65,55,-81,85,29,30.9357
467463,240732,111,448387,65,51,1,5612,22,30.9368
368748,219134,110,413155,-40,-65,-20,225,-18,30.9378
282223,207302,99,160844,36,-37,66,3525,52,30.9398
283214,190408,96,309359,-87,42,32,7955,31,30.9409
465174,281050,104,409933,12,89,-28,5785,-4,30.9409
188971,118911,97,354624,-66,-74,14,4191,-2,30.9439
337888,214632,104,288132,49,15,3,2792,20,30.9449
322460,195530,101,256008,129,-27,-90,2781,8,30.9449
370289,246544,109,301311,94,35,-43,27,20,30.95
560529,275292,119,389100,-35,31,32,13270,-13,30.95
408219,251733,111,299440,125,-52,43,3827,-30,30.9511
188509,119742,100,258168,0,-85,23,76,18,30.9511
360602,218457,111,287646,86,31,-47,4212,34,30.9521
419315,261280,109,271413,56,-53,36,4610,5,30.9541
350274,236924,94,209442,-26,-29,32,6642,18,30.9541
344584,240840,92,243900,1,18,41,4637,-62,30.9541
250295,148700,104,261053,10,-37,37,2060,175,30.9551
212712,142447,97,273465,-32,20,34,5732,70,30.9572
391388,233091,102,308787,110,4,40,8595,67,30.9592
428536,267910,109,288420,146,42,151,5279,91,30.9602
340075,232491,98,235564,2,21,-53,3217,3,30.9643
459782,229376,124,273471,-20,35,-4,8071,94,30.9653
382839,242682,107,311919,78,31,4,18579,4,30.9653
334757,234070,97,213354,45,2,37,97,52,30.9653
428195,254349,116,380293,80,11,51,9267,50,30.9664
