"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
110621,87319,83994.3,2378.22,18403.7,125.55,5.05583
90696.7,74710,95333.2,818.22,12251,154.38,5.0575
75808.4,60979,52465.1,1008.54,9419.76,159.03,5.05916
97762.5,73263,74096.9,904.02,7133.94,87.42,5.06082
147136,112447,92111,872.82,7247.34,147.87,5.06248
70538.3,59475,54225.6,1301.04,10528.9,114.39,5.06248
104004,81815,67953.6,1429.74,10831.9,237.15,5.06248
126192,97247,82330.6,2919.54,24340,133.92,5.06248
146829,109367,108011,2435.16,14450.9,162.75,5.06415
113845,79816,108600,1714.44,21023.3,299.46,5.06415
129975,96439,104875,3767.4,43853.9,173.91,5.06914
102154,79853,68104.1,80.34,133.92,119.04,5.0708
95150.8,75953,69466,1831.44,10354.5,137.64,5.0708
179409,124008,113992,4802.46,16512.1,55.8,5.07246
103718,77650,65831.2,2077.14,10837.8,236.22,5.07246
108444,84190,69369.3,1350.18,6200.82,157.17,5.07246
91046.7,67685,86675.2,979.68,8665.38,128.34,5.07246
172589,110671,98689.5,4393.74,27298.1,146.01,5.07413
90138.2,66798,67915.4,1561.56,12683.5,85.56,5.07413
128737,90522,97043.7,597.48,2805.84,357.12,5.07413
143890,105270,95890.1,3857.1,32689.4,187.86,5.07745
147202,103879,139697,2531.1,20946.1,318.99,5.07745
124823,95559,75386.2,659.1,4128.3,173.91,5.07912
143688,111786,93552.4,2173.08,12033.4,139.5,5.07912
123547,90104,108542,4234.62,20940.7,72.54,5.07912
143819,108542,97668.5,997.62,12440.5,171.12,5.08078
83565.4,66859,60868.1,2522.52,20717.1,102.3,5.08411
87732.7,70435,52564.2,45.24,51.84,106.02,5.08411
129791,97882,103451,536.64,7143.12,224.13,5.08411
124405,97787,76567.9,2441.4,17605.6,194.37,5.08411
122022,94791,94004.8,2417.22,17756.8,154.38,5.08577
139618,106403,96195.8,2569.32,24364.8,253.89,5.08743
100192,76840,61859.5,2159.04,16873.9,200.88,5.08909
182493,125562,119271,3175.38,12015.5,192.51,5.08909
70437.2,56435,61403.2,2162.16,13311,171.12,5.08909
69594.3,54686,92167.9,1203.54,10213,223.2,5.08909
89547.3,69421,62934.3,741,6234.3,131.13,5.08909
95351.4,75121,56231,1837.68,14782,90.21,5.09076
147397,108729,106695,5141.76,18891.9,83.7,5.09242
104092,81502,76943.9,2056.08,18869.2,143.22,5.09408
92829,74871,57864.3,2175.42,18181.8,89.28,5.09408
109614,82799,71071.3,776.1,8239.32,194.37,5.09408
172551,125025,110301,4169.88,29160.5,199.95,5.09408
146362,113325,89772.5,2962.44,21421.8,185.07,5.09575
89226.6,72861,51938.6,1164.54,8254.44,84.63,5.09575
113802,81513,87767.2,3015.48,20532.4,156.24,5.09741
101342,77997,68739.8,92.82,67.5,98.58,5.09741
108848,83693,84536.4,2631.72,27562.7,194.37,5.09907
107281,86430,82467.1,3471.78,29866.9,151.59,5.10074
119318,89983,87775.7,3056.04,25113.2,156.24,5.10074
145148,105160,82622.3,2345.46,11438.8,77.19,5.10406
89691.9,68528,70732,1202.76,14978,157.17,5.10573
89631.8,67007,82130.9,1365.78,8902.44,139.5,5.10573
118180,92835,92432.3,2230.02,12686.2,142.29,5.10739
147443,110930,89061.2,3095.82,16127.1,108.81,5.10739
107400,79450,82109,607.62,4759.56,183.21,5.10905
104884,78188,74561.8,2074.02,17733.6,129.27,5.11071
102886,80030,67445,97.5,208.44,120.9,5.11071
148047,107136,128946,3350.1,26223.5,362.7,5.11071
99697.2,81555,62607.5,1192.62,9913.86,157.17,5.11238
132311,101619,105170,1354.08,18187.2,239.01,5.11404
167481,117016,122313,3655.86,39016.1,327.36,5.11404
151622,112300,109460,2496,20395.3,183.21,5.1157
110558,89563,69676.6,96.72,122.58,131.13,5.1157
110965,86478,77535.9,2589.6,20321.3,210.18,5.11737
121244,97986,68789,839.28,5312.52,104.16,5.11903
89157.8,69238,59244.1,73.32,346.68,98.58,5.12069
153141,113361,119282,1489.02,13696,241.8,5.12069
105316,83645,93110.2,216.84,3642.3,153.45,5.12236
113562,92253,68243,3109.86,21632.4,192.51,5.12236
73165.9,55394,45272.8,1062.36,3901.5,97.65,5.12236
150936,111560,106215,1405.56,4282.2,100.44,5.12402
98843.2,75752,71873.9,99.84,825.12,141.36,5.12402
142541,99256,114316,2454.66,11733.7,165.54,5.12735
87834.6,68739,58281.6,2917.2,22685.9,154.38,5.12735
79273.3,62653,60853.3,549.12,4321.08,97.65,5.12735
95131,75495,65524.7,425.1,1411.56,129.27,5.12735
93522.6,77070,58536.7,1436.76,11514.4,135.78,5.12901
137776,102845,85300,3132.48,17776.8,302.25,5.13067
124702,95987,79373.6,3513.9,29847.4,148.8,5.13067
104519,79059,73564.9,2676.18,18435.1,209.25,5.13067
125640,90175,103073,5895.24,36411.1,194.37,5.13067
132287,97848,82532.6,1120.86,14581.6,201.81,5.13067
101174,81241,62364.9,2692.56,19411.9,78.12,5.13234
149828,113966,100265,2108.34,12283.4,166.47,5.13234
130201,100911,101058,3624.66,20359.1,265.98,5.134
101634,80138,68298.4,1450.02,14218.7,158.1,5.13566
68989.9,55829,72320,1604.46,10998.7,178.56,5.13899
152206,112707,100689,4034.16,25888.1,215.76,5.13899
104731,83218,77345.6,2380.56,16006.7,120.9,5.13899
127312,97451,83975.6,1840.8,13197.6,159.96,5.13899
102382,80330,71072.8,2051.4,16032.6,123.69,5.14065
117409,89383,91465.9,3077.1,20484.4,147.87,5.14065
92778.4,70825,107333,1972.62,12479.4,213.9,5.14231
94157.7,70607,72259.2,305.76,2607.66,186.93,5.14231
103387,80223,57851.8,2493.66,16549.9,193.44,5.14231
131567,98635,98522.6,1772.16,14613.5,138.57,5.14398
90860.3,72126,55868.3,1714.44,13863.4,187.86,5.14564
100851,79910,62305.6,481.26,2717.82,159.96,5.1473
113467,90274,73394.9,4304.82,36386.8,123.69,5.1473
118602,77523,102283,2183.22,21049.2,232.5,5.14897
117114,92192,75667,1918.02,16185.4,150.66,5.14897
91733.2,66677,60744.1,528.06,3092.04,174.84,5.14897
108818,80419,88845.1,1082.64,9147.06,322.71,5.14897
163454,112822,116293,3852.42,19395.2,159.96,5.15063
84940.8,67821,62277.5,770.64,7252.74,238.08,5.15063
138899,94055,136214,3410.94,29379.8,322.71,5.15063
152591,114375,93685,2396.16,16546.1,182.28,5.15229
102597,79028,67883.4,2239.38,13232.7,87.42,5.15229
124923,96239,95199,2455.44,31412.9,204.6,5.15396
146125,108822,104965,4470.18,23769.2,113.46,5.15396
117098,93405,83573.1,862.68,6261.3,183.21,5.15396
97358.8,77784,60574,1418.04,11071.1,96.72,5.15562
123422,89263,98310.4,737.88,9942.48,119.97,5.15562
95846.8,74031,59873.6,4466.28,27905,202.74,5.15562
174999,128917,119311,1809.6,11787.7,361.77,5.15895
74416.4,53046,81319.7,759.72,5811.48,121.83,5.15895
165577,117999,117198,1911,10240.6,106.95,5.15895
84169.8,65927,76783.2,1674.66,13478.4,104.16,5.15895
135270,104303,74215.4,989.82,6874.2,142.29,5.15895
86187.4,68978,56252.8,1618.5,10359.4,120.9,5.16061
89371.1,66831,60496.8,1638,12935.2,249.24,5.16393
120447,87591,107816,2381.34,21158.3,170.19,5.16393
108933,83027,65913.9,2028.78,14358.6,207.39,5.1656
133557,100978,88971.5,5363.28,37639.6,235.29,5.16726
148438,102554,117538,2428.14,22319.8,295.74,5.16726
104784,81684,79161.4,3431.22,50247,154.38,5.16726
132932,95242,128830,1489.8,14824.6,247.38,5.16726
89634.2,74647,63226.8,2624.7,21202,88.35,5.16726
86225.3,69127,68321.8,2353.26,15596.8,91.14,5.16726
90342,73682,71234.3,3195.66,18103.5,73.47,5.16892
101792,74478,91292.8,2368.86,22432.7,119.04,5.16892
97237.2,78059,74034.5,3419.52,25940.5,125.55,5.17059
116582,91472,126935,1763.58,15613,146.01,5.17225
136703,105487,104357,1400.88,10928,154.38,5.17391
142558,105185,107142,137.28,191.16,203.67,5.17391
116918,87832,67409.2,2493.66,13659.3,149.73,5.17558
113088,84691,69037,1644.24,12731,255.75,5.17558
130295,98355,79533.5,5435.82,32721.3,171.12,5.17558
99953.2,77718,65710.3,1552.2,12675.4,184.14,5.17724
89781.1,69422,60288.5,2031.9,10934.5,95.79,5.1789
163152,115550,137398,2936.7,19025.3,193.44,5.18057
91496.2,74888,71397.3,1833.78,14429.9,140.43,5.18223
90064,70489,57128.8,1054.56,8508.24,133.92,5.18223
90690.4,69189,64141.7,1885.26,14691.8,150.66,5.18223
85811.4,71504,59005.4,1533.48,9941.94,111.6,5.18223
131959,96831,81930.4,964.08,14786.3,174.84,5.18223
101547,83162,62179.3,2984.28,15779.9,119.04,5.18223
84738.6,70077,51157.1,534.3,4829.22,176.7,5.18223
131535,92218,151207,3249.48,32167.8,454.77,5.18389
89769.3,73743,68165,1494.48,12162.4,175.77,5.18389
120513,92314,83339.9,95.94,228.96,113.46,5.18555
112234,89635,81037.3,2085.72,14656.1,107.88,5.18555
102931,77843,81299.4,1812.72,15766.9,239.01,5.18722
87023.2,66818,59191.9,2427.36,18330.8,136.71,5.18888
117876,86826,76206.8,1244.1,9777.78,114.39,5.18888
128827,100771,84899.1,3839.16,25606.8,69.75,5.19054
120477,98775,72183.5,1400.88,11601.4,213.9,5.19221
130698,101486,93486.9,2287.74,15589.8,127.41,5.19221
100888,80223,70822.4,2288.52,17587.8,193.44,5.19221
99746.2,79485,67136.9,1180.92,11363.8,202.74,5.19553
97008.8,78068,63205,1841.58,15025,139.5,5.19553
147816,105906,80825.9,1974.96,12298,232.5,5.19886
159823,121302,94486.9,4715.88,23298.8,105.09,5.19886
112760,89921,72467.5,2442.18,17974.4,173.91,5.20052
134100,101510,97728.5,726.18,5423.76,212.97,5.20219
118242,91999,68283.5,2068.56,14471.5,177.63,5.20385
180072,130780,122908,5782.92,35616.8,225.99,5.20551
87622.9,67916,91192.9,2787.72,20498.4,171.12,5.20717
77505.3,60281,75921.3,1088.1,11486.3,161.82,5.20717
142672,112034,79140.4,274.56,5315.22,207.39,5.20884
148182,111396,109539,5284.5,31477.1,182.28,5.20884
112807,84865,70842.7,2461.68,18922.1,203.67,5.21216
94268.3,74462,59602.1,585,11720.7,183.21,5.21383
120474,84907,91936.3,73.32,187.38,175.77,5.21383
101886,78635,67727.4,734.76,11395.1,159.03,5.21549
84266.1,66239,59317.4,1015.56,8711.28,101.37,5.21549
108516,85018,82047.4,3301.74,25540.9,191.58,5.21549
96965.4,72042,84360.1,484.38,4405.86,162.75,5.21549
94175.9,75946,57277,711.36,5936.76,82.77,5.21715
105630,80811,77155.3,2063.1,14110.7,172.05,5.21715
90126.4,73723,59609.9,2311.92,25243.9,219.48,5.21882
125458,91145,101790,2329.08,16585,233.43,5.21882
92233.3,79418,92592.2,1911,14369.9,239.01,5.21882
123230,96272,86144,304.2,3991.14,158.1,5.21882
113244,82874,85122.2,1161.42,11468,149.73,5.22048
105922,79511,81826.7,2945.28,22140.5,120.9,5.22381
88309.4,70810,48435.7,2926.56,15430,93,5.22381
102035,74824,88492.6,1038.96,9944.64,161.82,5.22547
111122,85834,83096.5,1516.32,12121.9,141.36,5.22713
85882.5,67214,56118.7,664.56,5036.04,104.16,5.23046
127802,97563,86202.5,970.32,6476.22,151.59,5.23046
85944.9,69934,92533.7,1920.36,14709.1,275.28,5.23046
119500,92895,73692.8,1257.36,8226.9,193.44,5.23212
115846,84717,103306,905.58,17510,169.26,5.23212
154259,106535,124088,396.24,3463.02,365.49,5.23378
137692,103817,96746.5,1880.58,12550.7,197.16,5.23545
90876.9,74518,54327,1294.8,10135.3,225.06,5.23545
84842.1,69356,52489.3,1122.42,7695.54,80.91,5.23711
147709,107847,111737,3495.18,22828,204.6,5.23877
117513,77456,90560.3,1736.28,10159,247.38,5.23877
83070.9,67500,48177.5,515.58,4910.22,89.28,5.23877
102807,82739,58591.3,1184.04,12063.6,79.98,5.2421
95593.2,77194,68050.3,2110.68,18855.2,125.55,5.2421
123705,91118,100268,4970.94,35784.7,303.18,5.24543
103358,78179,71228,869.7,6910.92,163.68,5.24543
115979,90626,81583.3,1693.38,15219.4,269.7,5.25042
110153,85569,87327.2,1950,16716.8,166.47,5.25042
144025,110050,96397.9,3237,21192.8,172.98,5.25042
98839.3,76827,71544.7,1588.08,14371.6,142.29,5.25042
152953,111707,102609,1243.32,9236.7,185.07,5.25208
113762,82916,104716,4215.9,27665.3,213.9,5.2554
108479,87303,69210.2,1521.78,11858.4,106.95,5.2554
154269,112681,160156,1139.58,9824.22,653.79,5.2554
119833,91771,87922.4,1928.16,16367.4,163.68,5.2554
98367.6,77045,67288.3,1575.6,14562.7,87.42,5.25707
111142,83700,89536.2,2209.74,19174.9,102.3,5.25707
112174,85806,70255.4,1336.92,11466.4,190.65,5.25707
124691,83764,114824,5274.36,41380.7,274.35,5.25707
136495,97652,114506,1662.18,13300.2,173.91,5.25707
122098,88776,115847,3814.2,27008.6,310.62,5.25707
154693,112582,116742,3483.48,24477.1,214.83,5.25873
163940,117846,107672,1642.68,9423,166.47,5.25873
112477,88351,69218.8,989.04,11485.3,106.95,5.26206
105204,81928,80084.9,4561.44,32490.7,183.21,5.26372
141480,106372,94674.8,2417.22,11740.7,142.29,5.26538
99009.1,76223,68466.1,2538.12,30552.7,138.57,5.26538
78298.5,66395,47280.5,47.58,78.84,140.43,5.27037
107728,85143,73769.3,852.54,4752,135.78,5.27037
154976,113959,89873.9,1839.24,11354.6,163.68,5.2737
89278.7,70327,61382.1,1169.22,8122.68,150.66,5.2737
110736,79050,73001,1680.9,12765.6,140.43,5.2737
141371,107000,97081.1,2598.96,17844.3,158.1,5.2737
141901,106522,83049.7,1297.14,6200.82,172.98,5.27536
99451.5,78143,65657.3,1210.56,8820.36,147.87,5.27536
152321,104498,109754,1618.5,20298.6,325.5,5.27702
114302,86262,114701,2435.94,18579.8,218.55,5.27702
126727,96693,82990.4,2991.3,21648.1,55.8,5.27702
113901,91268,66274.3,130.26,844.56,170.19,5.27869
99816.5,79722,64699.4,1513.2,12987.5,170.19,5.28035
88986.4,74027,98407.1,1818.96,14895.9,267.84,5.28201
160766,120378,109865,1920.36,15738.3,225.06,5.28201
102139,80898,60783.8,2298.66,15518,91.14,5.28201
119361,95380,80781.5,3164.46,19101.4,219.48,5.28368
80815.4,63930,62155.9,685.62,9388.98,88.35,5.28368
118237,81675,68897.4,2415.66,17191.4,177.63,5.28368
102782,80867,62281.4,864.24,4617,92.07,5.28368
94205.1,76599,71129,2512.38,17655.3,89.28,5.28368
92176.4,73022,70087.7,1301.04,7395.84,82.77,5.28534
122842,90065,97496.9,5859.36,39478.3,288.3,5.28534
97854.1,79463,69337.3,2375.1,17963.1,157.17,5.287
134880,100357,98956.3,2185.56,15425.1,129.27,5.28867
139013,103068,100434,2565.42,18778.5,183.21,5.29033
105751,84389,71844.2,2318.94,33686.8,133.92,5.29199
84451.8,67755,61992.8,1726.92,11986.4,124.62,5.29366
167625,111615,114097,1882.14,5695.38,225.06,5.29366
149858,101594,123936,1925.04,10533.2,172.98,5.29366
189922,125926,135041,173.16,314.28,170.19,5.29532
96501.7,77178,56121.8,2681.64,18368.1,114.39,5.29865
110174,83253,71209.3,2891.46,23061.2,165.54,5.30031
107176,83230,74305.9,1587.3,14135,210.18,5.30031
207631,145892,113775,2266.68,31803.8,283.65,5.30197
93591.3,72554,78362.7,87.36,223.02,98.58,5.30363
170125,119035,135344,2558.4,18461.5,488.25,5.30363
68672.3,48997,61934.3,413.4,1112.4,53.01,5.30363
84931.3,68982,64252.5,2503.02,15049.3,125.55,5.30363
100275,76818,64294.6,1237.08,9725.94,96.72,5.30363
102777,77684,73522,2794.74,16011.5,116.25,5.30696
173352,123614,109734,2143.44,15661.6,328.29,5.30696
126276,98098,89597,2066.22,13855.9,134.85,5.30862
70818,57783,68186.8,930.54,7691.76,147.87,5.31029
127697,98022,102438,3151.2,25632.2,212.97,5.31195
140904,106665,88011.3,2417.22,9650.88,101.37,5.31195
146924,104919,107162,773.76,13644.7,289.23,5.31361
106968,80366,86854.6,1969.5,18544.7,156.24,5.31361
135110,100237,85839.8,2228.46,8103.24,85.56,5.31361
142409,98259,124571,5956.86,43594.2,333.87,5.31361
110483,90743,66637.7,2804.88,21204.2,170.19,5.31361
99060.5,78704,102524,3208.92,25029.5,209.25,5.31361
143865,105808,112935,1665.3,13045.3,199.02,5.31528
99141.8,73080,79864.2,1992.9,18681.3,157.17,5.31528
92114,69948,79363.4,2096.64,15748.6,188.79,5.31694
100691,84315,66073,2580.24,14152.9,92.07,5.3186
121494,93749,87518.3,1507.74,20400.1,212.97,5.32027
110980,84997,68161.1,1564.68,12194.3,117.18,5.32027
120921,92706,84002.1,1466.4,7573.5,134.85,5.32193
149010,111190,121212,3042.78,19188.9,175.77,5.32193
81904.8,65950,60667.6,1462.5,11016,85.56,5.32193
112950,89949,74975.9,1793.22,15235.6,86.49,5.32359
125297,95343,75605.4,2673.84,18236.3,133.92,5.32359
107634,85899,69565.1,2866.5,19823.9,132.99,5.32359
101024,79326,74343.4,3030.3,17673.1,136.71,5.32526
127948,101026,80414.9,418.08,5178.06,155.31,5.32858
118680,93598,77719.2,2634.84,18006.3,145.08,5.32858
127391,100986,82272.1,392.34,2138.4,89.28,5.32858
140012,108869,79230.8,2091.96,11598.7,103.23,5.33024
133260,100174,89109.5,2167.62,13424.4,168.33,5.33024
147994,107210,113810,2541.24,16863.7,258.54,5.33191
115134,91526,75814.4,1659.84,10087.7,96.72,5.33357
81360.5,65162,61128.6,2351.7,16667.6,131.13,5.33523
120721,95851,78479.7,3830.58,27435.8,174.84,5.3369
158305,109850,80627,3287.7,19754.8,279.93,5.3369
163372,118927,103554,1516.32,9519.66,112.53,5.3369
85938.6,71410,50583,1479.66,6449.22,79.05,5.3369
114915,82399,82981.1,3268.2,27035.6,119.04,5.33856
102701,77766,68564.3,1457.82,8088.12,55.8,5.34189
84842.1,65807,73211.6,1906.32,14413.1,147.87,5.34355
95937.6,75870,57590.5,316.68,2454.84,147.87,5.34355
86796.5,65137,78896.2,1244.88,7059.96,112.53,5.34854
130743,97898,112005,1616.16,14114.5,162.75,5.3502
116201,85613,87030.1,1584.96,12259.6,164.61,5.3502
155327,114410,120122,1794,12725.1,178.56,5.35519
109847,89218,75456.4,3124.68,22950,167.4,5.35519
78107.3,63342,63350,1938.3,13640.9,109.74,5.35685
111751,86838,87952,2822.04,32849.8,284.58,5.35852
93458.6,70927,66484.9,962.52,8090.28,217.62,5.35852
107247,87366,75394,1654.38,15010.4,108.81,5.36018
94996.7,73778,61762.7,1737.84,12606.8,157.17,5.36018
113629,88586,69480.8,84.24,200.34,105.09,5.36018
108473,83747,87850.6,2566.2,30419.8,206.46,5.36184
113854,89002,73824.7,1350.18,11310.8,131.13,5.36184
110115,87798,91402,1802.58,15348.4,252.03,5.36184
122516,93907,90895,3023.28,21031.9,128.34,5.36184
82592.9,66875,54534.5,1574.82,12606.8,137.64,5.36351
90865.8,73966,63113.7,1304.16,11399.9,162.75,5.36351
126581,91135,120597,182.52,1957.5,263.19,5.36351
160214,112236,101510,3315.78,10006.7,79.05,5.36351
90629.6,72471,56387.8,2832.96,21319.2,62.31,5.36517
108796,86230,90700.7,1172.34,9386.82,337.59,5.36517
142969,85759,106994,2095.86,25575.5,254.82,5.36683
155515,114293,118271,1583.4,17867.5,251.1,5.36683
117283,91209,70404.4,2751.84,18263.9,123.69,5.36683
141796,108819,84949.8,1128.66,7545.42,132.06,5.36683
88615.1,71050,55759.9,2056.86,14252.2,124.62,5.3685
97294,80938,65275.1,2155.92,14397.5,204.6,5.3685
165199,116585,108523,2212.86,16071.5,294.81,5.37016
132346,99974,86005.9,2342.34,12769.4,170.19,5.37349
90450.3,70434,76522.7,1517.1,15356,120.9,5.37349
129507,97557,93900.3,115.44,190.08,99.51,5.37349
140879,110388,100991,2953.86,22977,193.44,5.37349
151528,109702,101001,2428.14,13773.8,146.01,5.37515
108050,86855,62498.3,1187.94,9536.94,106.02,5.37681
88140.3,71655,66632.3,58.5,1172.34,75.33,5.37681
105321,82780,67990.3,1470.3,11323.8,147.87,5.38014
173339,123299,118087,872.82,6624.72,119.97,5.38014
112438,83201,75103.1,2905.5,18804.4,186.93,5.3818
102082,80322,60941.4,3280.68,27589.7,151.59,5.3818
137911,103291,103172,3057.6,25011.2,166.47,5.3818
170040,118410,89108.8,3574.74,16082.8,139.5,5.38346
161014,116404,93048.5,2215.98,16302.6,287.37,5.38513
118684,95586,73164.8,2811.12,20305.1,215.76,5.38513
90447.9,71841,61725.3,1021.8,11917.3,201.81,5.38513
131761,97015,80322.8,3049.8,17883.2,193.44,5.38513
114947,77115,75742.7,2708.94,19793.2,281.79,5.38679
87554.9,70090,83201,2187.12,19316.3,118.11,5.38679
189782,135638,145249,1428.96,13808.9,265.98,5.38845
64057.2,46839,114940,268.32,2111.4,225.99,5.39012
86372.3,69155,57580.4,1631.76,14076.7,83.7,5.39012
149534,86656,149411,6505.2,45682.9,454.77,5.39344
100571,81675,64580.9,663,5908.68,104.16,5.39344
125584,97273,91979.9,4589.52,23337.7,157.17,5.39677
142004,103514,98677.8,3327.48,13893.1,133.92,5.39677
103860,81419,65824.2,2851.68,20810.5,212.97,5.39677
87144.9,69552,62985.8,712.14,6796.44,100.44,5.39843
145117,99664,130778,3492.06,31329.7,517.08,5.39843
85140.7,69976,51802.1,1150.5,7549.2,78.12,5.39843
52280.6,42761,65253.2,3043.56,21170.7,45.57,5.40009
129152,97284,77666.2,1371.24,16474.9,277.14,5.40009
121162,94613,103204,2818.14,20929.9,149.73,5.40009
93701.1,69156,75408.8,851.76,5266.62,210.18,5.40176
132449,102133,104055,234.78,2250.72,183.21,5.40176
144948,112481,84582.4,116.22,102.06,92.07,5.40176
84386.2,68937,54971.3,1561.56,10045.1,104.16,5.40176
118239,90026,69409.9,765.18,3972.78,85.56,5.40176
178260,126077,111715,3506.88,20660.9,83.7,5.40176
155523,114085,126571,1049.88,6632.28,208.32,5.40176
86398.4,63245,121379,2610.66,17224.9,99.51,5.40508
87981.5,72754,60543.6,1871.22,13412.5,74.4,5.40508
163536,98574,129496,3532.62,31604.6,320.85,5.40508
114818,93483,66295.3,2125.5,16216.7,80.91,5.40675
173136,118422,107644,3132.48,17034.8,173.91,5.40675
120932,90159,97947.7,2663.7,14659.4,207.39,5.40675
177693,117698,115601,2720.64,23177.3,304.11,5.40675
160154,121886,91442.5,4821.18,31048.4,172.98,5.40841
130423,98251,102018,230.1,1696.14,153.45,5.40841
75996.4,61557,56919.7,283.14,3146.04,91.14,5.41007
124798,91331,126929,1526.46,12120.3,260.4,5.41007
129056,98447,74993.9,1460.16,13253.8,102.3,5.41007
112908,92163,70247.6,1443,10519.7,196.23,5.41174
101220,83938,66537.1,1191.06,7833.78,172.05,5.41174
86616.4,69694,70288.9,1433.64,16937.6,127.41,5.4134
114331,88862,85268,3933.54,28299.8,252.03,5.41506
151855,110979,121653,2506.92,18961,214.83,5.41506
145569,113758,87231.3,2209.74,20339.6,143.22,5.41673
114781,81209,102149,980.46,8629.74,150.66,5.41673
149218,112466,99429.7,1753.44,10449.5,115.32,5.41839
110795,89179,80779.1,2071.68,14371,99.51,5.41839
102220,83274,67842.1,560.04,4262.76,146.01,5.41839
134995,99082,92265.4,6113.64,41400.7,268.77,5.41839
137478,99587,105972,1831.44,14724.7,172.05,5.42005
206165,138142,161783,5296.2,38770.4,440.82,5.42172
112287,88046,73835.6,2942.94,14577.3,109.74,5.42338
84917.9,60555,76149.1,1779.18,7044.3,106.02,5.42338
98438.7,77359,68127.5,2098.98,14989.3,278.07,5.42338
139951,107221,91365.3,2186.34,16245.4,217.62,5.42504
75301.2,61773,55013.4,2960.88,24381,117.18,5.42504
112820,71860,95194.3,2157.48,12332,180.42,5.4267
92143.2,72528,66628.4,2164.5,17005.7,149.73,5.4267
176461,122325,137137,4064.58,27695.5,402.69,5.42837
116000,88032,86657.2,3588,27108.5,112.53,5.43003
111075,82707,124027,2063.88,14131.8,321.78,5.43003
121636,87832,123917,2170.74,24885.4,115.32,5.43336
152683,112685,115341,1139.58,8187.48,190.65,5.43502
85005.6,66307,67212.6,1868.1,22779.9,120.9,5.43502
106107,85662,74025.1,2529.54,20192.2,199.95,5.43502
173690,117030,123620,4074.72,28452.1,316.2,5.43668
108939,85726,71001.1,2226.12,16166,132.99,5.44001
156462,101447,158752,4701.06,42601.7,259.47,5.44001
78731.4,63642,55790.3,1967.16,14841.4,146.01,5.44001
107133,86006,76255.9,993.72,8756.1,98.58,5.44001
179018,124234,94477.5,179.4,275.94,312.48,5.44167
109577,88314,78465.7,1304.94,10298.9,149.73,5.445
121859,93243,79163,2919.54,13351.5,141.36,5.445
115813,90423,75021.2,2613,13159.8,150.66,5.44666
129343,96525,86268.8,3691.74,31181.2,305.97,5.44666
170843,119971,110064,3052.14,15263.1,177.63,5.44666
120416,94531,76261.4,3962.4,25207.2,192.51,5.44832
181673,125643,122955,3240.12,18549,184.14,5.44832
97843.9,75719,65037.2,2269.02,15873.8,216.69,5.44832
85787.7,66831,54351.2,1578.72,10551.1,166.47,5.44999
97678.8,74053,74958,713.7,8537.94,142.29,5.45165
59859.9,43214,87002,815.88,7030.8,61.38,5.45165
107085,82727,67457.5,1428.18,8022.78,89.28,5.45165
116688,89104,80037.4,2499.9,17815.7,195.3,5.45331
118024,90772,71468.3,1694.94,9425.16,73.47,5.45664
118346,93576,71514.3,2368.08,13329.9,102.3,5.4583
105900,78342,77099.9,1892.28,24862.1,213.9,5.4583
115820,89426,80351.7,1656.72,13004.8,149.73,5.45997
152591,105040,134349,2208.18,15869,240.87,5.46163
155376,112497,93135.1,2376.66,22231.8,337.59,5.46163
133659,100511,101622,3990.48,29999.2,260.4,5.46163
96226,70250,74757.5,1460.94,10623.4,281.79,5.46163
118220,79999,122125,2791.62,14593.5,191.58,5.46329
73398.9,57338,60076.4,722.28,5834.16,168.33,5.46329
102625,79677,63143.3,109.98,788.4,113.46,5.46329
136485,103291,89173.5,2535,17413.9,160.89,5.46496
105286,80616,69873.2,1127.88,11730.4,132.06,5.46496
124265,99154,77437.6,2914.08,20757.1,146.94,5.46662
113812,89748,72210.1,2022.54,13522.1,96.72,5.46662
154885,116387,124246,4001.4,24096.4,280.86,5.46994
121844,84182,100966,3627,25114.3,172.98,5.46994
100597,82094,66617.5,1907.88,13243.5,132.99,5.47161
160146,106080,130379,1843.92,15626.5,393.39,5.47327
153885,116166,120440,695.76,7274.34,207.39,5.47493
112118,87390,111510,2318.94,21384.5,198.09,5.47493
121098,86943,71167.2,1781.52,12346.6,259.47,5.47493
195693,130267,153825,9134.58,65721.2,470.58,5.4766
181142,120843,148072,3749.46,23227,267.84,5.4766
110758,86710,68921.6,3433.56,26029.6,167.4,5.47826
77871.1,60906,56187.3,2644.98,18256.3,129.27,5.47992
152130,114684,101224,165.36,676.08,137.64,5.47992
115578,79192,138406,3046.68,26489.2,187.86,5.48159
106441,82229,83067.7,2690.22,19594.4,194.37,5.48159
88707.5,69977,69919.2,2767.44,16856.6,223.2,5.48325
134060,105255,108022,856.44,7004.88,366.42,5.48491
153262,110936,106315,3883.62,27367.7,182.28,5.48491
93114.9,73428,59780.8,1641.9,19303.9,175.77,5.48491
91263.2,73028,63161.3,3082.56,26089,85.56,5.48658
124981,98246,67050.4,1912.56,18369.7,82.77,5.48658
132200,100087,78572.5,1244.88,5924.88,133.92,5.48824
131001,103551,101515,4027.14,21328.4,122.76,5.4899
142472,108519,86575.3,1595.1,9052.56,79.98,5.49157
137087,105966,85708.7,2460.12,18470.2,270.63,5.49323
130571,97118,94409.6,1105.26,18961,265.05,5.49822
91826.4,73235,60280,90.48,84.24,201.81,5.49988
