"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
121723,93599,80501.5,125.58,178.2,157.17,6.96664
64987,50193,89077.6,88.14,110.16,145.08,6.97126
87709,71183,60168.4,70.2,98.28,129.27,6.9886
148356,101407,107025,1386.84,10633.7,367.35,6.99322
104434,78685,72721,89.7,843.48,187.86,6.99553
97626.6,77661,86766.4,78.78,127.98,147.87,7.00247
106586,86106,73613.3,124.02,4227.12,152.52,7.01171
95747.2,70579,106354,131.04,10543,320.85,7.01749
103854,71967,123398,122.46,11550.1,252.96,7.0198
124277,96363,84949.8,304.2,10986.3,228.78,7.02789
124352,87201,110599,131.04,1909.98,297.6,7.03251
80364.3,48965,98317.4,96.72,77.76,135.78,7.03598
51398.2,42799,79617.7,81.12,3521.34,100.44,7.03598
100052,79232,96748.1,92.04,1399.14,210.18,7.05101
99350.4,74763,89852.9,109.2,9828.54,329.22,7.06256
121218,83417,118572,155.22,16112,336.66,7.06487
104008,77707,109569,119.34,486,194.37,7.06603
170706,120123,139158,204.36,14332.7,441.75,7.07065
45613,37333,64037.2,7.02,45.36,-6.51,7.07181
55785.9,40346,101138,865.8,7557.84,202.74,7.07296
134853,91435,133493,165.36,155.52,454.77,7.07296
98352.6,78509,79776.1,116.22,1477.44,196.23,7.09955
143877,107078,124120,158.34,779.22,397.11,7.09955
77085,40591,134350,132.6,432.54,168.33,7.10417
118686,92748,90019,273.78,3525.66,233.43,7.10417
128290,95654,130755,131.04,3932.28,425.94,7.10764
84844.4,61491,94516.5,1520.22,24094.8,172.05,7.11688
179674,110279,133447,164.58,28272.8,554.28,7.12497
107372,85741,67253.9,95.16,3949.02,165.54,7.15386
102818,73156,70300.6,115.44,36979.2,307.83,7.16427
114364,80131,83077,527.28,5225.04,204.6,7.16658
50643.7,41360,97213,21.06,36.18,4.65,7.16658
86907.9,68690,64446.7,56.94,158.22,122.76,7.17236
45978,37483,86180.6,17.16,35.64,5.58,7.17698
131966,103678,80036.6,114.66,339.66,282.72,7.19316
148405,108893,91692.1,152.88,29227,555.21,7.19547
51196,44227,106084,21.06,39.42,13.95,7.20703
83561.5,67602,58092.1,60.06,297.54,167.4,7.20934
121455,91435,98320.6,102.18,10624,249.24,7.21512
115773,83955,87626,119.34,568.62,199.02,7.22436
133343,99689,107089,128.7,310.5,329.22,7.2313
101028,86208,45162.8,117,1049.22,20.46,7.23939
106878,80952,73105.5,124.02,11925.4,186.93,7.24401
103665,80287,67707.9,91.26,584.82,229.71,7.27175
93024.9,70856,85990.3,97.5,172.8,135.78,7.27521
99252.4,74855,98009.3,102.96,117.72,302.25,7.28099
118370,94738,74376.9,4819.62,35931.1,276.21,7.29024
44445.4,39498,53485.4,17.16,80.46,26.04,7.29024
140333,97189,133682,237.9,4159.62,381.3,7.2937
94183.8,75377,66640.9,114.66,954.72,245.52,7.2937
105689,71820,104689,138.84,6577.2,192.51,7.29833
133440,92975,91863.7,101.4,12926.5,263.19,7.29948
115129,85753,85602.7,127.92,2536.92,396.18,7.3018
125887,96714,93177.2,95.16,200.34,236.22,7.30757
129073,94574,108428,106.08,144.18,300.39,7.31798
88603.2,64710,129918,222.3,89642.7,292.02,7.32375
73521.4,59255,117090,28.86,78.84,2.79,7.32607
103894,79376,76241.1,63.96,225.72,133.92,7.33069
93840.2,75100,109897,96.72,248.4,247.38,7.33184
100715,81398,86282.8,222.3,3796.74,229.71,7.33647
106551,81289,113587,113.1,6606.9,171.12,7.33993
142709,101831,112577,155.22,436.32,175.77,7.34225
145249,90511,77333.1,124.8,242.46,370.14,7.34687
79037.9,54404,92011.1,93.6,6542.64,223.2,7.35034
154586,106851,142997,162.24,5361.66,306.9,7.35149
130427,104010,95482.9,134.16,1783.08,264.12,7.35496
141907,102378,128361,157.56,434.16,305.97,7.36189
73962.2,62142,57187.3,130.26,8552.52,117.18,7.36652
44346.7,36154,99505.4,24.18,65.88,13.95,7.36883
69911.1,55357,88921.6,86.58,120.96,201.81,7.37345
72131,58932,62245.6,56.16,9370.62,125.55,7.37461
60588.3,51405,115270,9.36,27,13.02,7.37692
46692.2,43919,83867.2,68.64,413.64,6.51,7.37692
143064,105567,120166,142.74,3414.42,502.2,7.38038
106491,78895,54791.9,108.42,5161.86,240.87,7.40119
133849,87570,135018,981.24,17813,268.77,7.4035
138446,90119,101065,103.74,196.56,265.05,7.4035
124038,98304,87899.8,360.36,2756.7,325.5,7.41043
90476.3,70082,102884,119.34,5448.6,184.14,7.4139
112562,80323,102643,924.3,9280.44,275.28,7.42777
121736,91143,120698,114.66,342.36,386.88,7.43701
102941,73075,107674,138.06,22007.2,254.82,7.44164
149976,112522,107513,141.18,4852.98,320.85,7.44626
90257.5,70164,84683.8,100.62,28431,235.29,7.44626
48876.5,41641,67365.5,20.28,38.34,1.86,7.44742
48878.1,34165,91455.8,17.94,70.74,9.3,7.44857
110575,79460,115869,122.46,1427.76,316.2,7.45088
113361,77511,121002,1336.14,18107.3,291.09,7.46475
110990,78657,86258.6,97.5,6877.44,322.71,7.46822
97140.8,76125,103586,134.94,8125.92,282.72,7.48555
128071,98002,77573.3,97.5,109.08,286.44,7.50289
110680,72488,132593,106.86,4961.52,295.74,7.50405
113196,89774,78719.2,115.44,3485.16,222.27,7.50751
78981,58820,83886.7,98.28,406.62,229.71,7.52716
46369.8,39205,48574.5,2.34,21.06,-1.86,7.53409
45054.5,36653,70093.9,16.38,31.86,14.88,7.53525
122690,90586,101253,124.02,16189.2,387.81,7.53525
151269,118791,95354.2,151.32,4119.12,268.77,7.54334
55818.2,40366,86755.5,251.94,10732,208.32,7.54912
106661,85557,76748.9,80.34,286.2,173.91,7.55027
47803.7,40585,106914,15.6,42.66,-5.58,7.55952
98498.8,75651,76183.4,89.7,173.34,188.79,7.56068
127113,90061,108671,107.64,10274.6,381.3,7.5653
76351.1,63875,63714.3,302.64,10253.5,177.63,7.57339
123260,94587,91655.5,108.42,9144.36,332.01,7.58148
130463,95431,111393,119.34,15931.1,274.35,7.58495
112920,86011,77021.1,70.98,4095.9,198.09,7.5861
53740.5,46379,112048,15.6,71.28,6.51,7.59188
150370,111731,107761,134.94,540,261.33,7.59188
87150.4,67630,89427,95.94,7074.54,157.17,7.59997
106280,73494,133113,125.58,2478.06,258.54,7.61615
77653.8,56256,84573.8,89.7,3324.24,168.33,7.6173
132767,99471,95404.9,114.66,11463.7,331.08,7.62771
43205.1,37535,86040.2,205.92,1314.9,43.71,7.63117
46714.3,38657,88545.6,37.44,89.1,23.25,7.63233
106111,86507,68413,103.74,1484.46,222.27,7.6358
86964,59178,98451.6,90.48,173.34,218.55,7.64042
118773,82614,94843.3,130.26,581.58,279.93,7.66816
70495.6,57594,47646.3,150.54,2579.58,67.89,7.6774
108285,84732,79455.5,83.46,1559.52,186.93,7.6774
91410.1,65637,139114,124.02,4809.24,282.72,7.68318
95568.7,73606,90345.8,127.92,13629.6,170.19,7.68434
87878.8,58203,108829,95.16,153.36,99.51,7.68549
122414,74938,107771,122.46,208.44,383.16,7.68665
85555.4,72408,72243.6,57.72,21407.2,161.82,7.69589
115220,75560,121675,504.66,3863.7,311.55,7.69705
123918,95260,82435.1,113.88,113.4,222.27,7.6982
108292,81902,106306,114.66,1814.94,106.95,7.70976
50986.6,40512,90993.2,81.12,3129.84,112.53,7.71323
110651,78683,128063,139.62,528.12,237.15,7.7271
45527.7,40128,61033.4,14.04,21.6,0,7.73172
155493,104360,124747,145.08,232.74,313.41,7.73634
102803,79180,71462.8,88.14,9329.58,176.7,7.74328
85874.6,65014,90965.2,90.48,4547.34,286.44,7.74328
127169,99191,86603.4,115.44,1310.58,314.34,7.74906
122124,74695,101449,123.24,5105.16,170.19,7.75137
133504,105458,74694.4,113.1,7173.9,281.79,7.75715
110429,82969,91097,124.02,197.1,228.78,7.7687
44729.8,40670,56126.5,13.26,37.8,-9.3,7.76986
43991.2,37731,91192.9,14.82,16.74,12.09,7.77102
94256.5,73405,75919,80.34,100.44,175.77,7.77564
98868.5,78022,88226.6,681.72,8021.16,219.48,7.7791
102615,75870,83353.1,92.04,3168.72,285.51,7.78373
107868,84313,81907,84.24,3109.32,201.81,7.79528
127202,97932,93749,306.54,5519.88,237.15,7.79528
79067.1,59215,75339.4,83.46,8355.42,135.78,7.7976
108123,85101,73054,101.4,772.2,179.49,7.7976
113202,90146,87346.7,119.34,153.9,225.06,7.80106
109613,90678,68681.3,80.34,5779.62,159.96,7.80684
107957,80591,96008.6,120.12,290.52,332.94,7.80915
100027,78575,79014.8,95.16,115.02,159.03,7.81724
136719,106197,99147.4,187.2,1243.08,332.94,7.81955
109183,81495,86466.9,91.26,3080.7,189.72,7.82187
138789,101562,105219,160.68,174.42,375.72,7.82302
158262,110499,132532,111.54,765.72,310.62,7.82418
91276.6,67266,110810,117.78,8564.4,161.82,7.82649
73479.5,52819,124839,48.36,120.96,25.11,7.83805
124667,93012,84803.2,124.02,4303.26,288.3,7.84729
137512,104003,88808.5,117.78,4114.8,218.55,7.85654
48384.3,40146,99452.3,26.52,82.08,2.79,7.85885
64851.1,51130,109120,35.88,103.68,3.72,7.86
95953.4,73433,88107.2,111.54,2039.58,220.41,7.86809
129475,99450,80790.1,89.7,2889.54,200.88,7.87156
107442,85002,84662.8,97.5,4085.64,290.16,7.87156
101558,77555,85183,133.38,5154.84,248.31,7.87387
113197,87279,79838.5,122.46,2390.58,349.68,7.88081
123968,94678,84967.7,90.48,7099.38,250.17,7.88774
129445,96570,106312,122.46,2709.72,339.45,7.88774
126206,89751,148829,131.04,1506.6,280.86,7.89814
115897,85802,75986.8,101.4,11148.3,281.79,7.90623
114617,90282,75295.7,74.1,86.4,284.58,7.91317
110514,89585,82287.7,103.74,17520.8,240.87,7.92588
133978,101774,97050.7,106.86,14597.8,206.46,7.94322
84741.7,63592,75931.4,706.68,8535.24,229.71,7.94668
77633.3,58700,96454.8,100.62,3957.66,159.03,7.95708
127004,88059,69817.8,130.26,405,305.04,7.95824
98203.3,75630,64114.4,89.7,2933.28,277.14,7.96402
61617.6,46469,112614,7.02,44.82,13.95,7.96749
54343.3,47519,114979,10.14,39.96,6.51,7.97327
123122,89085,82966.3,124.02,5404.86,191.58,7.98251
154560,113924,127525,145.86,464.4,345.03,7.98367
145679,105304,90422.3,110.76,951.48,233.43,7.98367
88003.6,63978,105988,101.4,4578.66,170.19,7.99753
151930,109176,132020,173.94,260.28,544.98,8.00331
124001,94767,109148,114.66,1723.68,292.02,8.00447
134004,102107,95434.6,108.42,6869.88,394.32,8.0114
109537,75449,105158,128.7,5344.38,346.89,8.03336
97714.3,74078,77902.5,88.14,201.96,178.56,8.03798
72075.6,44312,60254.2,446.16,7192.8,13.95,8.0403
97550,75737,103731,111.54,3544.02,247.38,8.04492
151104,107302,109435,113.88,11649.4,248.31,8.05416
133137,98318,106613,127.92,3805.92,319.92,8.05994
128224,97536,89340.4,531.96,7054.56,333.87,8.06225
55952.5,45295,55097.6,8.58,65.34,9.3,8.06919
51440.9,45474,58739.5,10.14,14.04,0.93,8.07381
108672,89143,86681.4,109.2,2943,182.28,8.07612
169444,123499,122279,145.86,905.58,284.58,8.08306
164811,115490,118068,191.88,192.24,418.5,8.0923
120679,86838,115014,117.78,3400.92,507.78,8.09693
56384.7,47608,125339,3.12,109.62,-8.37,8.09808
121900,92431,66944.3,100.62,11989.1,117.18,8.09924
76679.8,59434,95066.4,93.6,3112.02,212.97,8.10155
118869,93410,77422.8,120.12,190.08,228.78,8.10848
44903.6,39682,68981.6,20.28,52.38,-11.16,8.10848
134837,105131,88051.1,126.36,4537.08,239.01,8.11079
142335,110502,102817,134.94,26514,340.38,8.11079
89372.7,71651,108418,229.32,3567.24,273.42,8.11311
152746,107900,137065,794.82,13778.1,284.58,8.11657
124608,95393,87390.4,126.36,167.4,223.2,8.11657
52779.9,42020,80560,2.34,40.5,-3.72,8.1212
82507.6,66306,55575,894.66,6147.9,147.87,8.1212
104278,71058,102696,127.14,13176.5,368.28,8.12466
58151.9,46990,106929,36.66,75.6,20.46,8.12698
54070.8,48294,104758,12.48,73.44,-4.65,8.13738
114966,90810,94009.5,353.34,5566.86,167.4,8.14778
172089,117962,113711,423.54,6367.14,372,8.14778
96792.4,76998,62783,71.76,1443.42,155.31,8.15124
95876,68681,80495.2,91.26,4636.98,133.92,8.1524
114025,92061,83102.8,88.92,12638.2,198.09,8.15702
137432,108796,93731.8,123.24,32027.4,296.67,8.15933
151031,112338,132341,1739.4,20726.3,226.92,8.16165
80232.4,60802,118583,102.96,162,193.44,8.17089
54615.9,39968,115360,28.86,116.1,4.65,8.17205
104124,76250,71165.6,81.12,3850.2,260.4,8.19054
100663,78828,70078.3,187.2,2885.76,228.78,8.19169
114113,88069,66768.8,98.28,160.38,164.61,8.19632
122335,90527,102032,2630.16,19252.1,286.44,8.19747
102255,76782,94217.8,103.74,24136.9,267.84,8.19978
98300.5,76055,59344,595.92,12393.5,200.88,8.19978
132127,95343,103105,133.38,11434.5,358.98,8.19978
58982.2,41499,90887.2,80.34,2068.2,89.28,8.19978
50731.4,43502,94181.9,13.26,48.6,9.3,8.20441
106398,71710,107083,96.72,2862.54,221.34,8.20787
151866,95651,131878,113.88,571.32,413.85,8.22059
85206.2,66268,73581.3,74.1,1104.84,150.66,8.23099
111080,76107,120980,1806.48,17541.4,158.1,8.24255
105751,80046,90568.1,117,1188.54,215.76,8.24948
101198,79896,61561.5,98.28,5410.26,250.17,8.25295
105564,83596,75569.5,110.76,110.16,239.94,8.25526
106659,78633,108780,92.82,1178.28,244.59,8.26335
128880,85499,117211,143.52,9165.96,404.55,8.27722
73022.1,50129,134300,144.3,5199.66,199.02,8.27837
150858,106431,109605,143.52,5614.92,267.84,8.283
127552,94147,97766.8,145.86,4272.48,317.13,8.28415
97549.2,78182,68261.7,85.02,11415.6,193.44,8.28762
102155,74370,105411,88.14,9729.18,313.41,8.30495
48329.8,44324,82864.9,10.14,88.02,8.37,8.30842
128125,93260,133844,152.1,183.6,287.37,8.31189
100207,76866,103133,90.48,3923.64,156.24,8.31651
118692,89910,84689.3,112.32,3364.74,283.65,8.31767
95192.6,79446,64329.7,77.22,78.84,209.25,8.32229
57294.8,46666,123174,31.2,93.42,7.44,8.32691
58798.1,48202,123284,28.86,54,-16.74,8.33038
129592,96616,116111,1500.72,18456.1,479.88,8.33385
97209.5,75140,82290.8,76.44,5118.66,226.92,8.33385
138442,102462,86640.8,102.96,597.24,231.57,8.335
81698.6,64909,75064.9,79.56,112.32,232.5,8.35118
46879.4,42598,103820,23.4,61.02,31.62,8.35349
85784.5,65066,82538.8,109.98,691.2,225.99,8.35927
97045.2,76038,66859.3,109.2,1502.28,202.74,8.37199
108465,77947,152311,323.7,8971.02,231.57,8.37776
94766,70818,84987.2,113.88,2209.14,100.44,8.3951
63321.7,48881,109934,109.2,1844.64,199.02,8.41128
46832,40678,98449.3,4.68,27.54,-0.93,8.42053
81007.4,63235,81855.5,687.18,6840.18,148.8,8.42515
61608.2,48206,87590.9,20.28,89.64,-11.16,8.43439
87872.5,70975,67102.6,69.42,15509.3,202.74,8.43439
122925,94282,101734,323.7,5457.24,287.37,8.43786
73521.4,50395,130949,133.38,13980.6,155.31,8.44711
148906,109422,106306,167.7,28232.3,369.21,8.4552
122178,80166,149855,100.62,12809.3,274.35,8.46098
111593,81825,74797.3,82.68,10184.4,265.98,8.46213
54606.4,43845,94052.4,33.54,152.28,3.72,8.46444
162206,110717,144529,181.74,7822.98,160.89,8.46675
141706,93215,95248.9,148.98,12134.9,326.43,8.47022
45383.9,37583,101097,28.86,91.26,19.53,8.47716
103000,74760,94563.3,136.5,249.48,262.26,8.49218
124660,95599,77725.4,120.9,392.58,140.43,8.49218
44638.2,40888,89814.7,18.72,74.52,13.95,8.49911
152727,111061,142908,1395.42,9445.14,369.21,8.50027
135691,97907,115122,134.94,7876.98,330.15,8.50605
103018,75458,68999.6,93.6,11900.5,272.49,8.50952
151370,114646,89974.6,123.24,660.96,151.59,8.51529
125366,94280,101955,99.84,1394.28,315.27,8.51761
43920.8,37733,84977.9,27.3,66.96,4.65,8.51992
70464.1,52670,122224,24.96,52.92,1.86,8.52801
145693,102602,80116.1,117.78,1755,240.87,8.52801
136424,93338,133781,117,427.68,272.49,8.53032
104417,77300,110402,112.32,11094.3,274.35,8.53147
112174,83407,79425.1,93.6,9315,312.48,8.53263
55307.1,46451,108106,3.9,28.08,2.79,8.54303
46574.5,39325,88287.4,38.22,68.04,9.3,8.55112
92797.4,70943,100979,431.34,13329.4,348.75,8.55112
119670,77611,58744.9,10.92,26.46,15.81,8.55459
113653,89725,95622.5,114.66,2769.66,251.1,8.55921
65087.3,51671,118858,2.34,54,-4.65,8.57077
117443,65086,154808,145.86,219.24,190.65,8.58695
101354,74004,85418.6,107.64,18895.1,240.87,8.5881
129139,94999,98188,79.56,6055.02,281.79,8.59042
110464,84890,90805.3,91.26,189.54,282.72,8.60775
110933,87569,63506.8,116.22,186.84,240.87,8.61353
178186,124356,114758,212.16,1887.84,468.72,8.61353
172381,128017,118765,206.7,328.32,496.62,8.61353
92238.8,70751,66279.7,180.96,2559.06,208.32,8.61815
106387,82087,75038.3,95.16,1497.42,305.04,8.63433
125062,96341,86463,134.16,8479.08,293.88,8.63664
180902,123882,102119,177.84,1864.08,488.25,8.63664
90402.9,68911,71675,83.46,13435.7,275.28,8.63664
139707,98708,105653,132.6,29665.4,364.56,8.64705
79883.2,60251,80581.8,84.24,5534.46,144.15,8.65976
55311.1,48087,112871,6.24,69.66,10.23,8.66207
44476.2,40166,102903,20.28,36.18,-4.65,8.67016
42578.6,39124,84160.4,8.58,15.66,-7.44,8.67016
61232.1,46304,62944.4,159.12,4551.66,29.76,8.68981
128332,94240,145259,99.84,15698.9,215.76,8.69443
83860.1,58906,104554,131.04,5304.42,301.32,8.69905
82232.7,51611,91543.9,99.06,354.78,180.42,8.70483
109172,85564,73290.4,110.76,3696.84,267.84,8.7083
43071.6,36495,80531.9,10.14,29.16,2.79,8.71986
55408.2,45846,116449,46.8,142.02,7.44,8.72217
70934.9,58618,60733.9,55.38,7642.08,159.03,8.72795
143355,103675,109511,143.52,5191.56,132.06,8.73257
44748,42110,74333.2,214.5,687.42,48.36,8.75453
145635,109094,112602,144.3,7348.32,308.76,8.75915
153674,87463,91157,123.24,3365.28,160.89,8.76146
113742,88077,97205.9,391.56,17018.6,307.83,8.76262
159177,114613,123624,1315.08,15217.2,224.13,8.77071
120046,87938,116202,170.82,178.2,468.72,8.77417
121681,89783,92189.8,115.44,13582.6,310.62,8.77417
67442.3,48538,88575.2,119.34,9256.14,91.14,8.77649
96643.9,66984,120054,88.92,297.54,146.94,8.78111
167813,117573,97065.5,191.1,7123.68,196.23,8.78573
86579.3,70442,60328.3,86.58,81,195.3,8.79729
135989,100274,104752,147.42,4492.8,511.5,8.79729
152577,103583,132946,180.96,2689.74,402.69,8.81116
107356,70026,124822,136.5,17673.7,403.62,8.81347
57233.1,37596,115915,28.08,34.02,-14.88,8.81809
144534,106012,132530,151.32,193.32,327.36,8.82387
96493,73732,77518,471.9,16737.8,243.66,8.82502
53651.3,46294,93669.4,17.94,61.02,8.37,8.82849
126946,95178,101193,138.06,7020.54,299.46,8.83543
153290,117336,97464.9,137.28,9160.02,265.05,8.84236
70156,54032,70850.5,56.16,9066.6,169.26,8.84352
147717,112627,114602,163.8,2661.12,273.42,8.84814
112359,89614,93997.8,105.3,21321.9,275.28,8.85161
90979.6,67930,74202.2,90.48,7155,226.92,8.85276
126658,89037,106272,115.44,1045.44,297.6,8.86432
45236.2,40277,64081.7,17.94,39.96,9.3,8.86779
122463,86054,82628.5,115.44,21547.1,291.09,8.86779
129115,94017,86254.7,141.96,143.64,229.71,8.86894
55219.4,46139,100136,53.04,207.36,12.09,8.88397
147210,109578,95271.5,155.22,4737.96,483.6,8.89437
133710,103201,87448.9,116.22,14065.9,212.04,8.91633
80376.2,60802,89451.2,87.36,1457.46,215.76,8.91748
112760,88321,72647.6,275.34,3198.42,246.45,8.92557
104419,73855,103746,138.84,1365.66,317.13,8.93829
81125.1,56860,82825.1,67.86,1639.44,149.73,8.93944
117288,91215,103198,216.06,15739.9,141.36,8.94984
148626,104701,101255,134.16,98.28,161.82,8.96255
47970.4,40460,92298.2,19.5,70.2,12.09,8.96602
150079,109983,106670,165.36,8060.04,203.67,8.96833
128385,91700,114594,123.24,6713.28,245.52,8.97873
130695,102475,92238.1,133.38,13548.6,318.06,8.98336
96397.4,75367,72101.6,81.9,117.72,226.92,8.98336
52986.1,40283,105926,14.82,35.64,0,8.98682
83374.2,51483,96966.5,113.1,2911.14,216.69,9.00416
64513,50204,135047,7.8,26.46,-13.95,9.00878
161408,111150,124012,136.5,386.64,265.98,9.0111
61598.7,50488,126479,4.68,43.74,-1.86,9.01803
81542.2,67592,63019.3,70.2,187.92,117.18,9.01803
106277,79522,92046.2,127.14,2390.04,228.78,9.02381
97354.1,71529,86746.1,98.28,3662.28,277.14,9.02612
120755,95382,97082.7,110.76,311.04,200.88,9.02843
100211,79638,64991.2,1503.06,11698,189.72,9.03537
127564,86487,141283,136.5,17753.6,459.42,9.04692
84322.2,66338,74919,239.46,2406.78,353.4,9.04692
101660,81970,64934.2,91.26,7425,118.11,9.04808
88519.5,48395,104522,98.28,1591.38,188.79,9.06079
162396,114026,108435,153.66,19467,392.46,9.06888
137768,98663,104218,156,269.46,416.64,9.07004
49401.1,44334,80557.6,36.66,34.02,0,9.07004
141368,108572,103859,123.24,13871.5,233.43,9.07697
133783,100903,109307,770.64,10850.2,201.81,9.07813
152336,118844,92275.6,131.82,624.24,253.89,9.08275
132536,96435,84502.1,138.06,3569.94,271.56,9.08506
46240.3,37636,100820,20.28,82.62,-3.72,9.10471
133682,93381,119055,216.06,19934.1,100.44,9.10933
111431,83863,90263.2,418.86,3945.24,253.89,9.11973
62809,49698,133768,19.5,43.2,12.09,9.13707
55390.1,47599,98971.1,10.92,21.06,0,9.14054
128270,93850,90690.6,143.52,22881.4,297.6,9.14169
92787.9,72050,81252.6,113.88,161.46,266.91,9.16481
140050,112122,74964.2,1049.1,14009.2,313.41,9.16481
76855.9,60574,73183.5,86.58,712.8,145.08,9.1729
100220,74273,73940.9,96.72,9702.72,212.97,9.18445
113838,93190,80301.8,97.5,1240.92,300.39,9.1937
79198.3,54587,87990.2,87.36,1342.44,235.29,9.19601
103785,75079,81942.9,882.18,18836.8,271.56,9.2041
44190.2,42146,92887.1,39,51.84,9.3,9.21334
90728.3,69367,122014,150.54,16026.7,185.07,9.23068
99175.8,78517,81107.5,104.52,339.66,229.71,9.24455
89125.4,66973,64265,58.5,9227.52,227.85,9.26766
128556,98485,80881.3,127.92,4205.52,167.4,9.26997
58223.8,41006,74562.5,92.04,1318.68,106.95,9.26997
99954,80593,87767.2,95.16,2569.32,226.92,9.27113
50424.9,35515,65113.6,74.1,2244.78,153.45,9.2954
167380,121358,126006,164.58,464.4,346.89,9.29771
90672.2,73631,61925,80.34,95.58,123.69,9.30233
72344.2,59842,49991.8,59.28,4801.68,159.96,9.30811
69917.4,51074,136189,31.2,597.78,1.86,9.3162
59266.6,48521,133563,39,67.5,5.58,9.34278
90205.4,73782,65623.7,153.66,2118.42,204.6,9.35087
136627,104898,90948,107.64,5306.58,199.02,9.35896
58238.8,47567,106619,4.68,15.66,1.86,9.36821
140119,99072,113091,139.62,446.58,360.84,9.37052
128701,91399,103433,128.7,5220.18,199.95,9.37283
130956,94568,103852,109.2,827.82,204.6,9.37861
94968.3,74730,71639.9,94.38,195.48,210.18,9.38208
141724,107703,68877.9,100.62,2371.68,125.55,9.38555
169604,118938,139522,180.96,6390.36,306.9,9.38786
111737,89201,78322.1,94.38,21789.5,272.49,9.38901
108964,87651,87438.8,85.02,388.8,196.23,9.39364
105341,84971,70260.1,743.34,7711.2,195.3,9.3971
85226,67148,70171.9,106.08,1308.42,194.37,9.40288
122257,97610,67495.7,88.14,7158.24,233.43,9.40288
69992.4,48962,93691.3,32.76,119.88,6.51,9.40404
46903.9,41578,85481,3.12,31.86,-12.09,9.42831
87627.6,57851,115915,278.46,3517.02,186,9.42946
112944,86862,82503.7,96.72,11116.4,272.49,9.43177
99287.2,79007,69936.4,123.24,684.72,148.8,9.43177
49217,39134,66066,18.72,44.28,-5.58,9.4468
80471.8,64408,67225.9,59.28,5177.52,123.69,9.44911
140323,107343,106495,126.36,1784.16,271.56,9.46414
80677.2,66542,110295,152.1,5306.58,58.59,9.47454
106436,77934,83761.9,116.22,3946.86,270.63,9.48031
117673,88021,84601.9,94.38,9519.66,318.99,9.49418
93949.2,73114,88683.7,90.48,135.54,233.43,9.49996
99595.3,80191,68948.9,88.92,509.76,180.42,9.50805
153762,117814,95628.8,132.6,2383.56,222.27,9.51036
128956,94591,98414.2,109.2,370.44,235.29,9.52308
111723,88015,80658.2,94.38,4693.14,225.99,9.53001
107660,82890,80015.5,112.32,123.66,204.6,9.5485
115110,82492,99616.1,88.92,5374.08,307.83,9.56006
51162,39711,117977,6.24,14.04,-5.58,9.56121
134881,103451,98933.6,99.06,157.68,287.37,9.56237
45265.4,40854,79609.1,21.84,21.6,3.72,9.56237
101457,75698,79116.2,421.98,2890.08,212.04,9.56353
117277,93159,81332.9,100.62,3303.18,232.5,9.5878
98541.4,78018,56507.1,541.32,7646.4,168.33,9.60398
159924,110764,126202,182.52,187.92,201.81,9.61322
130269,98719,95592.9,117,12402.7,282.72,9.62016
168288,115941,152952,244.92,429.84,607.29,9.64789
131503,89563,135970,645.06,7304.04,379.44,9.65483
116840,96490,68706.3,400.14,4419.9,146.94,9.66176
93814.9,68254,92878.5,83.46,164.16,305.04,9.66176
109244,82382,104548,118.56,2897.1,310.62,9.67794
122093,88839,83841.4,113.1,10912.3,251.1,9.68603
119380,94858,75777,870.48,11513.3,249.24,9.68603
72097.8,51934,99588.1,108.42,3011.58,236.22,9.69528
128690,95402,84520,109.2,13709.5,264.12,9.70915
83552.8,65967,82501.4,95.16,300.78,151.59,9.71146
59732.7,37423,109879,47.58,158.76,-3.72,9.71839
102121,74029,93770.8,111.54,1230.66,269.7,9.72648
90302.5,70129,93785.6,94.38,640.98,230.64,9.72764
44733.8,37582,79776.1,21.84,55.08,0,9.72879
68107.5,54899,61902.4,68.64,8367.84,183.21,9.7311
118994,89053,94327.7,119.34,7985.52,248.31,9.73342
64813.2,48717,77892.4,67.08,9926.28,191.58,9.74382
43836.3,35850,100971,7.8,43.74,1.86,9.75075
156202,114790,123012,163.8,1071.9,389.67,9.76578
111418,84983,75456.4,121.68,163.62,197.16,9.77964
94774.7,68828,87684.5,67.86,1541.16,215.76,9.7808
81839.3,62656,76164.7,283.92,378.54,320.85,9.7912
166067,120194,132121,205.14,3219.48,421.29,9.79467
133124,99133,97152.9,115.44,5907.06,361.77,9.8016
49549.6,40162,80193.4,21.06,121.5,9.3,9.82703
54911.3,45998,120976,56.16,140.4,21.39,9.8305
80790.9,64561,56190.4,74.88,800.28,146.01,9.83396
47805.3,41771,94156.1,9.36,32.94,-6.51,9.85014
100433,81185,66886.6,79.56,28478.5,217.62,9.85708
109797,90657,73045.4,95.94,13862.3,246.45,9.85823
113262,89799,68667.3,101.4,4706.1,215.76,9.86054
143227,104073,91096.2,120.9,150.66,162.75,9.88019
59324.3,45287,77052.3,10.92,16.2,14.88,9.88019
58569.8,48308,110937,28.86,110.16,5.58,9.88944
45910.9,38824,87131.5,18.72,45.36,16.74,9.90099
153172,90998,171163,130.26,3695.22,337.59,9.90099
183149,130302,127269,188.76,3461.94,535.68,9.91024
101799,71809,131662,972.66,17150.4,286.44,9.91949
66945.4,56171,68083.1,96.72,18790.9,187.86,9.9218
97666.1,71971,72174.2,98.28,2451.6,289.23,9.92642
