"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
336633,231634,106,280863,-18,149,-18,6017,57,17.8293
278158,148151,112,690206,80,210,127,23610,190,17.8313
335674,202317,109,292327,118,20,4,13567,-40,17.8313
285384,158597,108,476005,-12,12,52,6727,-7,17.8323
169630,100285,94,505216,17,63,22,7129,-81,17.8333
236104,141608,104,346066,28,64,13,6567,19,17.8343
300855,172139,110,556848,31,10,84,7976,5,17.8343
234258,122721,112,479598,34,42,55,7706,80,17.8353
218705,167084,96,138226,-5,-1,7,478,-10,17.8353
257814,169635,96,291550,61,-18,61,1468,-46,17.8353
216103,150244,100,268117,2,7,0,4939,103,17.8364
271300,173342,105,299970,56,38,-30,5910,89,17.8394
205068,143528,90,262125,-25,21,58,6285,24,17.8404
196100,114569,101,294463,59,10,42,3099,9,17.8434
109997,70557,90,403998,105,38,35,3807,29,17.8445
210283,143491,100,261807,20,33,4,105,-39,17.8485
263275,146398,106,564527,74,48,-9,15811,84,17.8546
265898,148724,109,343981,70,-24,-72,5992,-18,17.8546
160766,100031,99,374002,11,43,-15,5888,53,17.8566
198749,122270,102,463051,13,22,-27,5914,132,17.8566
206414,125906,104,366276,120,16,39,4635,98,17.8566
204278,87573,114,677413,174,35,47,9284,71,17.8566
225625,129989,108,558367,-38,-11,10,5112,94,17.8576
207328,160742,87,199311,24,43,15,3870,32,17.8586
378668,235991,100,281388,73,104,58,11295,77,17.8586
390005,206380,117,698302,201,29,120,143,2105,17.8586
132106,70365,89,575721,-19,15,-30,5433,9,17.8586
226463,131713,107,776432,145,57,33,188,-28,17.8607
352203,234460,107,286594,1,69,32,141,30,17.8617
196485,125782,94,409858,209,-2,54,6747,78,17.8617
325908,226026,105,256036,53,-6,28,4246,-170,17.8627
252616,136359,101,392805,73,78,-60,6914,105,17.8637
224533,109462,111,578957,64,69,-14,5253,187,17.8647
154987,99749,96,362141,59,-31,62,190,108,17.8647
298787,186687,96,655901,80,19,33,9183,-18,17.8657
197566,112272,96,400322,32,-6,0,3893,-13,17.8657
274682,174670,102,463599,1,53,43,5230,-41,17.8657
265513,159590,99,361156,97,-35,-8,3243,117,17.8657
277020,150694,109,468890,63,26,20,227,91,17.8657
168622,109985,97,340750,-19,-24,34,4381,52,17.8657
352144,223203,100,348056,40,86,14,4035,-36,17.8667
299411,139968,107,751498,30,72,189,7218,46,17.8667
260637,123918,114,667076,199,51,-29,6271,68,17.8678
198723,120134,102,319365,-8,40,2,4361,27,17.8678
180250,120938,98,311009,43,-2,49,4969,-41,17.8678
382831,230171,111,464672,61,-48,36,9215,68,17.8678
149839,86053,99,442395,96,15,0,3353,22,17.8688
274493,176026,105,357448,60,34,36,199,-17,17.8688
146402,86741,98,391401,-32,99,54,3655,-12,17.8698
142569,73887,96,612544,76,52,15,5588,-11,17.8708
215302,141925,95,475292,107,-40,-21,5081,87,17.8708
197096,123784,102,324317,-87,-42,38,4279,66,17.8738
174133,99209,96,553998,-22,49,30,4852,8,17.8769
203238,127146,101,308611,-12,36,15,5491,35,17.8809
363273,226700,106,352840,75,25,43,6205,5,17.884
156506,83986,98,603696,19,33,-13,7723,55,17.885
277117,127489,114,784591,121,134,-83,10484,134,17.885
222090,147396,90,218493,-20,-33,46,5036,-40,17.889
200278,134781,95,243643,54,-18,20,3628,35,17.89
226547,102091,115,737742,72,145,75,10441,28,17.89
235720,163102,102,244117,-1,53,24,6880,-52,17.89
259162,128391,113,540841,106,133,96,5318,68,17.8921
168178,134716,86,167536,14,-36,19,1755,-105,17.8931
356812,228923,108,332170,8,-12,1,4917,42,17.8941
183987,95187,105,544129,89,62,6,6542,-63,17.8941
212619,142186,100,245850,32,104,49,2438,25,17.8941
269842,139246,112,564304,-12,90,-27,16201,-55,17.8951
273252,157495,109,508012,15,22,74,4725,-65,17.8951
128493,93607,92,466700,48,69,41,177,25,17.8951
221837,113954,102,671320,106,14,-21,5435,38,17.8951
267670,141199,103,626224,45,92,-43,12165,15,17.9002
142511,78771,91,338485,-13,62,10,2276,41,17.9022
301717,189603,107,357410,0,37,-22,4003,54,17.9052
351008,196985,108,456497,94,120,37,211,59,17.9062
156048,93698,91,329992,18,128,88,4632,135,17.9062
122850,73282,96,556372,-28,-7,-47,62,48,17.9113
218853,88166,119,695065,134,137,86,8113,68,17.9113
314141,210246,106,229927,17,-6,-39,3626,-38,17.9133
221049,103621,104,736964,41,52,3,279,92,17.9133
218325,148125,94,233953,-2,2,25,4476,34,17.9143
181132,86255,101,735897,-2,-14,-12,6144,-19,17.9143
200861,107384,112,598606,105,-12,-55,7619,90,17.9164
142230,83025,96,471418,65,75,48,4321,-11,17.9204
412028,256388,112,285374,177,53,-17,7592,-20,17.9204
191082,110519,106,332883,120,-11,-49,15,-35,17.9204
281224,200815,99,227569,-25,86,87,4764,71,17.9224
99086,57005,89,325557,-8,-58,28,3631,138,17.9224
109366,66136,93,401643,21,-63,25,3662,-74,17.9245
224472,110347,114,538517,89,41,47,4970,23,17.9275
288734,141119,114,550506,-11,48,71,5843,-9,17.9295
347766,186079,190,528550,120,29,-79,3568,-16,17.9305
192137,106581,98,382087,-53,-3,23,3970,-9,17.9305
177120,106346,92,672609,110,12,56,24027,-30,17.9305
217409,113257,101,551954,26,75,89,-117,-41,17.9305
203199,132008,102,299742,-6,10,46,4413,-33,17.9396
229190,130100,105,444838,-84,63,31,135,12,17.9407
352948,221502,107,322738,-92,104,47,6885,47,17.9407
144326,85998,90,332525,50,9,4,2429,55,17.9417
299528,158447,112,560679,255,55,194,5756,1555,17.9427
170793,110701,98,280653,-29,-42,-45,3408,92,17.9427
315667,205186,107,180387,58,-86,-52,7950,8,17.9437
161612,109170,91,146349,-30,-40,11,1920,-66,17.9437
138652,88071,91,495489,11,1,57,65,65,17.9457
234997,174456,93,124512,-64,-17,26,6101,142,17.9457
284248,182898,107,298320,88,43,22,1062,30,17.9467
184343,119907,98,119989,17,23,52,3394,46,17.9477
135807,83216,94,353073,23,21,-4,3374,26,17.9488
171930,116574,88,371414,7,63,52,2256,143,17.9498
302565,199854,95,323642,-6,-13,-11,7071,-45,17.9498
220132,152464,93,387701,-112,17,44,148,-7,17.9498
271415,163742,107,336999,-58,64,-9,31,65,17.9518
234030,112398,113,715747,91,-5,-40,6212,87,17.9518
301171,204953,103,274800,66,15,69,6739,114,17.9528
268592,166397,100,369220,36,40,20,3911,-32,17.9528
274551,195445,97,447245,66,60,58,11273,45,17.9558
182149,98194,106,405988,42,51,17,4704,-38,17.9599
118062,74361,86,288136,60,11,50,2060,-31,17.966
204269,125078,104,408349,-24,-20,-30,4229,51,17.966
140514,85654,88,284017,68,56,18,155,63,17.969
163097,107317,90,337296,58,16,7,5120,38,17.969
201851,131100,102,403355,61,2,40,4230,0,17.9771
177279,85839,109,808661,42,67,21,7722,82,17.9812
253041,143471,108,301628,75,-18,64,5276,84,17.9822
225545,113088,104,643875,96,28,43,7003,-23,17.9862
274831,163459,107,479092,24,-13,17,6240,-20,17.9872
187073,125519,99,254120,27,-42,-29,1872,-47,17.9893
206622,99901,106,832186,39,-30,154,7370,81,17.9893
195731,108282,106,525508,45,-24,35,1797,14,17.9913
305836,186320,108,406248,66,16,-15,3742,-13,17.9943
232826,148010,103,393983,26,44,35,4490,35,17.9974
273374,186559,98,246149,7,51,-10,3956,-57,17.9994
212118,116582,102,537244,102,-19,42,4984,-53,18.0004
195898,106993,97,394331,-13,34,1,5030,144,18.0004
144710,101385,83,276082,-55,41,-7,3127,2,18.0004
243041,138459,108,458138,46,69,52,5431,47,18.0014
237359,136654,107,401171,-47,14,71,5105,22,18.0055
245528,144271,107,414127,-35,-15,39,5481,55,18.0085
153267,103168,86,289278,12,-12,-7,2600,-21,18.0095
353225,217160,98,326980,9,-5,65,4649,42,18.0115
195875,123608,101,350494,90,-3,18,4601,72,18.0136
354311,232489,105,211512,6,9,42,6228,73,18.0156
286687,172767,108,651592,68,64,-1,8163,-42,18.0156
283130,133140,117,495886,54,106,-5,6392,102,18.0166
168189,113138,93,347224,-62,57,29,5913,34,18.0166
139930,78964,86,491259,-51,119,29,11158,9,18.0176
411601,245897,115,583626,-18,-15,53,14194,28,18.0186
233604,114569,114,543631,67,49,43,11021,24,18.0186
365795,230645,113,458958,-19,83,68,18734,-26,18.0196
220272,141985,102,279741,-13,-56,50,5212,-103,18.0207
132010,86402,94,302132,43,31,35,7045,22,18.0217
256363,141989,109,501764,-67,17,40,10801,66,18.0227
189444,109707,104,573648,116,32,-67,2761,-7,18.0237
432088,229376,115,645987,-68,60,53,8986,68,18.0237
276637,185586,104,383053,61,82,83,2928,105,18.0257
333731,227732,92,287134,36,33,50,3001,41,18.0267
263377,122483,99,755783,94,27,74,3714,15,18.0267
291859,211997,102,210681,-32,54,46,3707,-37,18.0267
162451,114965,96,305910,120,20,42,27,66,18.0277
264926,139787,114,125995,90,30,27,3836,10,18.0288
328542,202723,98,373207,215,-3,-22,4193,71,18.0288
126744,96598,90,412230,99,137,153,250,104,18.0288
192553,104815,95,520301,-41,144,39,7667,38,18.0288
322787,227990,104,243047,55,9,72,181,6086,18.0308
122634,76776,94,328260,28,47,32,3583,23,18.0308
284071,177393,107,570711,92,3,26,3985,17,18.0328
119448,76781,91,261972,30,6,11,3311,65,18.0358
109237,71174,86,342398,17,-3,36,4382,50,18.0369
205279,126119,102,712432,206,70,6,379,-128,18.0369
203668,99541,103,567063,130,75,-4,3868,3,18.0369
160041,89006,103,451474,57,90,19,3180,20,18.0429
280101,155552,102,576695,23,26,32,8906,1,18.0429
187477,132671,92,265031,62,28,23,4497,-52,18.0429
227384,147833,92,435297,-29,19,14,5858,79,18.0429
334675,190766,109,604274,-11,28,3,9540,-11,18.045
261538,188328,102,254760,-65,17,59,514,40,18.047
154175,104617,95,265347,67,47,-16,5957,12,18.047
345113,191361,104,688144,54,64,55,9298,106,18.0531
127918,78183,97,490013,9,18,35,4891,-33,18.0551
276581,175692,105,308338,61,63,59,8797,166,18.0561
102613,64639,82,456402,0,-53,-36,81,56,18.0561
268177,191829,100,246720,-7,15,-36,5413,29,18.0571
247712,128544,111,594086,-48,28,45,5708,-158,18.0581
268135,165244,99,490688,59,3,-47,6643,25,18.0622
176337,111053,92,280183,71,35,1,3530,2,18.0652
207775,116361,106,465622,91,41,30,4326,10,18.0662
313123,214106,101,245907,-8,-1,21,3226,41,18.0683
192491,102363,108,688094,150,44,57,6521,63,18.0713
273445,155658,99,437391,79,20,81,4237,-85,18.0713
160370,87123,105,660272,157,17,68,342,11,18.0753
306420,175392,112,660688,33,48,18,6015,103,18.0764
182835,133781,100,331395,102,-40,2,4536,1,18.0784
249293,148752,100,565075,20,113,69,4867,52,18.0804
110028,69966,93,345020,28,-11,-12,3223,-4,18.0804
185351,120560,89,348715,119,34,26,2461,-88,18.0804
323798,209866,103,304907,53,89,-6,8981,8,18.0804
130282,81491,84,354484,-4,33,45,3995,-14,18.0804
298883,170205,110,323473,8,50,-44,5076,-26,18.0845
253385,171452,94,174843,-85,-18,-28,-197,31,18.0845
177854,99739,107,619987,-20,12,62,-58,31,18.0845
217820,144546,100,250188,14,17,3,3130,76,18.0845
203670,121828,101,399637,47,8,13,4190,78,18.0855
315205,177061,105,431901,0,38,-31,3424,-15,18.0875
243337,162722,101,188067,7,83,21,2488,-19,18.0885
286601,161885,95,433442,60,26,-35,8534,56,18.0885
310332,214254,92,532911,-85,13,40,8399,-29,18.0885
138984,78675,101,269378,-52,56,22,3085,106,18.0895
276152,135868,117,418792,10,-6,-41,8115,-26,18.0915
105571,66175,89,463957,-6,67,-51,105,-26,18.0915
228481,162112,102,175793,41,13,61,4974,-34,18.0915
116727,83541,81,312077,75,47,-7,3285,-23,18.0915
320426,222641,100,261832,48,85,67,3352,75,18.0926
263171,187191,100,258551,7,12,49,23341,152,18.0936
256082,157582,105,370716,11,82,43,4564,-13,18.0966
144394,75217,104,384287,29,70,73,96,-30,18.0966
140308,111078,85,337512,244,212,202,163,164,18.0996
247211,152221,107,554511,-99,44,64,5738,51,18.1027
298157,184320,107,319426,48,49,2,4470,-82,18.1037
110268,61586,89,442092,-56,16,10,4982,68,18.1057
167088,98657,88,286332,-24,72,-57,3188,-17,18.1057
119193,61520,98,424993,-24,-14,98,4323,-1,18.1088
225892,150385,94,239291,63,8,-19,119,2,18.1098
168827,115303,69,338196,14,58,0,5103,61,18.1098
375703,193214,113,563351,11,54,-8,8509,62,18.1098
214746,159142,96,192666,-84,-3,-18,2945,31,18.1169
181243,118254,98,212617,-39,12,-40,3148,32,18.1169
244337,167991,94,206428,18,63,-13,3682,-23,18.1169
142952,91227,88,319834,115,14,10,2458,67,18.1229
170776,103179,97,698060,147,25,37,5539,40,18.126
160770,95471,102,506048,130,-37,73,4416,70,18.127
250134,145591,98,549306,44,29,18,10934,110,18.128
254945,181809,92,278598,54,42,-10,7657,-14,18.128
162894,99628,93,350741,2,61,33,3194,29,18.13
98764,56582,93,193434,-34,-18,36,2687,68,18.131
258119,209949,90,200811,56,-61,42,8316,57,18.1422
185057,88969,104,627200,96,6,-52,5656,-3,18.1422
105534,72045,85,465639,104,-11,32,7064,15,18.1422
200490,114816,104,394264,-8,45,43,6577,72,18.1432
358015,217360,111,631616,56,153,114,31758,40,18.1432
122370,76991,95,357338,11,32,-37,2531,-39,18.1442
183641,104246,102,304182,41,-4,29,4017,105,18.1452
214351,114032,111,358719,72,15,13,6605,191,18.1462
152446,103394,95,249678,19,45,57,3307,-34,18.1462
215803,136607,102,401677,41,87,55,2835,5,18.1462
177739,146756,85,120408,0,-15,24,1380,-54,18.1472
349815,195199,108,576570,-15,-21,27,3924,50,18.1472
121193,78375,92,436129,68,23,29,155,-7,18.1472
219048,114815,109,787696,132,42,-50,16898,13,18.1472
174671,121284,86,591988,84,16,-19,10081,0,18.1493
218614,135544,105,310961,7,13,-30,6560,94,18.1493
365612,183058,116,729042,-13,24,42,8842,211,18.1503
106819,61934,93,530316,36,38,23,5477,-36,18.1523
354193,222416,112,537514,98,49,22,14052,83,18.1523
248516,143485,100,260132,6,27,29,4236,-4,18.1523
221695,143610,91,339964,87,44,1,4185,39,18.1533
170009,98321,94,524923,40,-19,27,4012,43,18.1533
191391,126218,90,540050,68,87,22,9837,-41,18.1533
194373,121601,97,438192,49,-3,34,32,7876,18.1563
139759,106864,76,182958,25,0,-38,3264,5,18.1614
203734,145527,85,181001,57,15,104,2625,24,18.1614
227475,134161,107,514001,26,-44,44,4458,13,18.1634
93323,79761,67,211509,-25,33,-27,1650,5,18.1634
243946,150522,105,393030,-20,58,19,2818,-46,18.1655
227125,131397,100,651889,81,48,50,8260,-27,18.1705
287345,179085,102,327609,103,61,10,6121,20,18.1796
251385,109825,107,536597,91,-7,86,6849,26,18.1837
298946,195905,105,315709,33,-59,58,6601,93,18.1837
135553,71344,92,446910,40,21,-11,6597,53,18.1837
172191,121981,92,281947,88,-10,41,2206,74,18.1877
224455,136223,103,261958,-39,1,23,2575,-58,18.1958
142654,79705,97,436137,-54,-3,50,2898,-32,18.2009
106327,67543,84,314588,43,29,14,68,5,18.2009
233070,133140,94,638037,66,64,22,6174,-14,18.2019
179980,121661,91,295830,-55,-13,33,3136,24,18.2029
271144,201230,89,225151,-17,16,-18,901,93,18.2029
141590,75277,100,519368,5,46,91,3832,17,18.2029
146681,101797,65,316152,20,20,-43,4726,33,18.2039
145272,85303,98,532633,54,139,82,5658,-71,18.2039
177029,92466,82,466462,41,39,-47,6874,-33,18.2039
156982,88841,101,384582,-12,-10,10,3612,45,18.205
324013,182318,111,365884,33,13,56,107,78,18.206
204796,109816,106,380900,95,-3,-31,8262,34,18.209
335318,204083,101,454091,-80,-13,28,3629,-10,18.21
287277,200530,104,565643,-15,48,4,9101,40,18.2151
244069,148253,100,349981,132,60,42,7580,-18,18.2171
318644,218228,103,257367,7,85,21,2871,-58,18.2171
190607,129034,88,241678,16,47,19,27,3046,18.2171
176990,113783,91,316881,72,15,-35,4757,73,18.2181
136057,88407,86,312489,62,-40,59,3101,10,18.2181
318212,199907,108,328774,115,18,30,95,96,18.2181
214592,125409,99,399967,9,23,89,3850,20,18.2262
354865,233320,107,239893,163,-63,-20,100,-18,18.2272
134050,113099,89,210331,7,28,60,2548,9,18.2272
230299,140555,108,293831,154,-44,-9,3944,-14,18.2272
195872,98386,110,610872,15,13,21,7110,90,18.2293
350605,223684,96,379268,-56,24,-37,4900,64,18.2293
371925,210288,114,497006,147,82,106,6432,44,18.2374
153013,98758,91,453760,99,3,33,4881,70,18.2414
248836,134583,101,709523,111,56,9,4794,37,18.2414
297578,207939,103,224292,37,-19,7,2716,37,18.2414
120787,59228,100,591390,89,52,93,9020,13,18.2434
208805,120462,105,378188,9,-12,16,14,49,18.2465
289285,189470,106,332644,-20,22,-37,66,-33,18.2465
195749,111176,100,525144,40,-8,25,7360,-15,18.2475
193682,138849,86,325577,86,-48,50,5329,-41,18.2495
170594,96236,101,498356,47,25,31,4526,13,18.2525
242103,114454,117,704134,-20,40,109,9338,123,18.2546
356434,226266,109,338063,54,67,50,3908,105,18.2566
120480,79465,72,297870,7,3,-6,2825,88,18.2566
196806,119549,94,430149,53,17,103,5754,64,18.2566
218836,146752,93,347728,159,51,57,5671,24,18.2566
150999,102667,84,448877,14,-18,27,4928,100,18.2566
320875,209020,108,415463,16,23,7,6291,120,18.2576
282897,177852,106,370845,36,-3,17,5459,35,18.2576
225302,100719,109,753028,188,85,69,5735,41,18.2576
212918,141395,93,418125,300,110,28,3901,182,18.2586
276729,194422,102,232096,93,-18,31,3778,6,18.2606
118273,83593,90,428200,84,33,13,6047,-39,18.2627
306260,198108,100,412134,4,6,95,283,-32,18.2657
201705,108792,102,506400,-40,23,62,58,14,18.2667
309854,211190,105,232773,-78,43,-8,186,-57,18.2708
152195,99961,89,360622,136,63,3,4611,-111,18.2708
237120,161618,97,631526,67,27,77,961,-51,18.2708
192063,109346,106,773207,81,57,17,6582,103,18.2718
172440,107770,99,315387,131,68,26,5067,-17,18.2748
187069,111541,107,365736,-14,101,31,5321,28,18.2748
208451,131196,103,390266,32,35,13,6990,-58,18.2789
273482,174487,109,610688,5,35,57,9692,30,18.2809
270349,177405,104,297526,96,47,-67,6,102,18.2829
188031,94413,107,807876,72,66,53,8170,39,18.2829
271467,158152,95,408267,13,59,66,275,9,18.2829
158879,94935,98,371374,121,-5,108,3519,52,18.2829
209040,133339,101,237770,147,42,-8,4838,-4,18.286
196936,117785,102,440217,-23,37,95,3218,-110,18.286
281673,158412,116,578017,143,0,-5,9024,33,18.287
245921,178378,95,190110,146,34,23,2850,100,18.287
281064,180951,105,329656,79,15,-11,9301,70,18.287
371478,208930,110,400666,58,-3,27,9078,138,18.288
415823,240823,117,521158,177,7,0,6805,35,18.29
220786,149731,95,230144,14,-35,3,5731,116,18.2931
238760,173705,93,166202,-26,16,-36,7468,5,18.2931
150790,94235,97,563996,81,74,4,6098,120,18.2931
258613,158094,98,589706,62,74,6,6534,1,18.2931
329238,216800,102,288014,-17,-54,58,3898,-38,18.2941
151485,80052,97,460584,61,-34,63,3340,4,18.2961
125684,80087,85,422824,54,-4,20,5520,25,18.2961
208223,116119,99,472415,92,-49,64,5938,-28,18.2961
209067,89063,114,777777,188,-28,29,6320,95,18.2971
210701,108044,112,500916,-5,36,4,3762,-34,18.2971
228218,162104,87,227847,101,71,-31,4417,67,18.2971
387932,210872,117,419139,190,2,41,1600,77,18.2981
355117,246380,107,297755,118,41,48,5301,76,18.2991
112989,76491,88,269050,-59,-4,28,5175,-4,18.3012
156149,88699,95,328600,-67,-30,77,5290,10,18.3012
261502,144662,99,408440,-26,-7,76,5805,-16,18.3022
165154,106121,89,274934,48,50,11,3753,-53,18.3022
167563,136339,92,139790,-32,-26,-23,4967,63,18.3062
434502,250304,116,594453,90,42,50,4199,-16,18.3072
188674,109592,106,499144,57,30,55,97,19,18.3103
317669,161990,120,778987,33,50,29,6928,132,18.3103
316766,188714,111,519511,48,80,7,5314,12,18.3103
207043,116257,96,553658,136,36,28,6749,21,18.3123
202333,130470,91,356346,110,50,-9,2756,-20,18.3133
191596,124077,100,328505,65,17,28,147,65,18.3143
201503,141687,96,199851,-64,-25,40,1101,-65,18.3153
247195,172409,91,228855,-14,42,73,2900,104,18.3153
118073,72609,90,433984,-11,64,69,4592,72,18.3184
179718,96801,101,577328,5,-52,-28,5451,-26,18.3184
378820,278903,104,234325,-24,-80,16,18322,56,18.3224
144202,89071,96,436194,80,105,32,5955,43,18.3234
246916,195851,64,290131,31,45,7,7096,111,18.3285
174366,109771,93,453063,51,-25,-20,-18,53,18.3295
424972,242578,100,651254,120,64,33,178,40,18.3336
267785,163884,95,515422,46,-9,35,56,144,18.3336
259201,165849,97,293937,42,51,-25,6905,20,18.3356
285206,151048,110,480394,29,60,0,5599,35,18.3366
141318,87128,97,346706,93,12,-35,3609,41,18.3376
199457,131722,101,349434,115,-7,1,3088,-10,18.3396
182659,142320,94,143411,20,80,-2,89,6717,18.3417
206194,145172,88,314953,3,52,-12,4821,-43,18.3457
281599,157445,110,471544,56,33,-3,141,-7,18.3467
321545,190528,110,485031,133,30,-16,6334,-52,18.3467
387868,235603,112,306644,59,122,26,109,21,18.3477
172922,92506,99,486928,72,96,101,3274,62,18.3477
317524,198848,107,301701,-19,43,64,4717,-2,18.3498
198032,123367,96,385682,29,17,52,3966,-5,18.3508
148123,92682,93,356399,53,22,39,110,9,18.3508
299206,220818,102,281713,9,-7,12,4631,-30,18.3528
125146,80509,90,259394,82,26,-6,2864,31,18.3538
147494,85978,98,504594,82,57,76,5569,70,18.3538
328017,177949,109,679613,62,21,114,12833,44,18.3548
234013,145463,92,329315,2,28,45,4582,-85,18.3548
190004,85252,114,757318,20,81,11,7955,66,18.3558
223967,129958,105,304562,-16,122,-11,16,-51,18.3568
224330,177584,85,174342,52,91,11,109,4747,18.3589
249586,140098,114,349676,113,28,-18,4741,-18,18.3619
110314,64091,89,460396,135,24,28,6375,0,18.3619
235719,150617,96,522906,-92,112,79,461,-37,18.3619
284771,177324,107,367629,-70,-49,-81,4919,91,18.3639
212033,133979,103,391248,46,25,86,3467,37,18.366
138588,111218,89,361918,292,211,146,660,12004,18.372
132043,75867,89,414594,10,52,13,-21,-75,18.372
264340,164005,105,504471,210,2,48,4037,-8,18.3731
223347,149031,102,400506,75,63,43,4741,86,18.3741
153506,97564,89,219792,7,-12,44,105,18,18.3741
180156,98705,103,505785,147,81,24,6216,118,18.3741
404923,242103,105,446735,84,17,-37,5271,-45,18.3751
188499,118209,101,331758,46,43,31,3886,-13,18.3771
101740,71969,81,259071,100,60,-3,2084,40,18.3781
325088,207251,98,461709,-15,-25,-9,13068,90,18.3791
253562,136218,109,454181,19,-29,19,202,-8,18.3832
268960,187007,91,219431,22,-12,29,4756,-35,18.3832
231490,157458,91,309664,119,24,-5,2551,29,18.3842
153090,96918,94,444810,60,36,40,134,71,18.3842
363370,203863,102,621177,760,189,297,14562,511,18.3852
138234,80707,98,391452,30,-27,25,3840,31,18.3852
363677,233980,110,454411,193,-45,108,6067,-11,18.3872
157041,109686,86,344653,46,18,51,4453,14,18.3882
224107,149355,91,302307,134,111,44,2441,-76,18.3882
251507,163778,92,411994,105,83,41,4836,-3,18.3893
223534,120633,98,706359,68,29,42,5582,16,18.3893
233731,143994,105,427194,31,4,12,5028,103,18.3903
131007,75081,98,364408,35,-13,74,390,25,18.3933
224336,128719,106,423642,31,-53,-9,4562,18,18.3943
155466,101491,95,361983,54,-45,41,2299,64,18.3953
320766,192542,104,504322,105,5,31,3944,-34,18.3963
321896,201409,108,364186,71,68,19,10247,13,18.3974
230574,134929,95,428911,112,65,112,8073,156,18.4075
124160,79869,89,290102,-16,22,55,2467,-59,18.4156
300506,185177,109,448016,118,88,80,3855,114,18.4166
97782,67941,76,218183,-65,77,33,2919,108,18.4176
183095,108597,98,320518,-65,-24,11,4916,-96,18.4176
383168,227437,112,402868,40,4,61,7662,38,18.4196
269551,192567,91,209772,89,23,35,3889,39,18.4196
214338,136105,104,422039,-39,41,-5,6581,40,18.4196
196318,117280,103,372409,-20,166,44,3681,78,18.4206
157166,93271,90,282438,-8,-6,-9,2224,115,18.4206
234979,130495,103,363062,-24,-13,-30,3490,-34,18.4237
176684,96404,104,454314,-12,30,33,124,120,18.4247
170784,109130,101,336393,51,54,88,36,-77,18.4389
391882,244558,119,406982,58,93,2,4735,47,18.447
181763,86594,100,502241,85,56,-45,58,14,18.448
288240,180021,106,348739,104,0,27,8517,55,18.448
338852,217676,108,335574,51,81,96,7965,47,18.448
246478,153185,99,472535,94,2,45,2095,110,18.449
262293,144740,109,590190,130,50,29,4694,66,18.451
186165,128747,93,260583,-49,-82,35,3597,-63,18.452
303526,143453,110,601389,60,12,-3,204,-67,18.4541
218436,141479,90,733771,-13,80,48,7248,-43,18.4551
197707,120340,94,302269,121,-30,11,4020,0,18.4551
247900,143452,107,327713,21,70,48,5105,22,18.4571
220291,127597,108,662432,100,43,117,6165,91,18.4581
147541,105464,88,241047,-59,19,38,-6,40,18.4581
96794,64593,89,264876,-64,27,11,2102,63,18.4591
272464,155150,109,605112,-6,129,120,7369,21,18.4601
148901,94514,98,287028,19,-24,48,2951,-16,18.4611
165878,93868,101,336172,33,60,-58,8151,43,18.4611
204776,127211,101,405971,-4,27,23,5917,-92,18.4622
373702,200354,121,563925,-11,76,33,7529,122,18.4622
270918,189861,90,246652,-19,10,16,65,134,18.4632
332335,243801,90,248435,75,-10,30,8719,25,18.4632
242167,147048,98,400089,-6,29,-52,5735,-10,18.4642
323480,196918,99,376291,3,54,68,4837,65,18.4652
192794,131414,91,343215,67,-42,-42,3219,4,18.4652
264502,161727,105,265523,-40,21,35,119,40,18.4672
287225,188700,97,319022,32,-15,61,6541,120,18.4672
102651,74917,84,362280,69,17,59,2968,-19,18.4682
298411,168710,109,491200,278,58,69,4609,140,18.4703
146123,108503,82,211502,4,2,-61,7759,44,18.4703
253632,161382,105,268003,78,61,-34,4147,60,18.4743
314853,181792,112,309501,27,-16,52,7831,-107,18.4753
212629,101352,111,664436,139,-18,102,7268,-62,18.4784
111153,73155,76,460207,58,16,-16,145,72,18.4794
193093,91915,112,673795,43,16,-20,7726,12,18.4824
377852,200750,117,751318,108,102,89,8700,116,18.4824
267966,173379,96,591820,22,14,50,8371,18,18.4855
292459,173139,108,289357,2,34,10,3958,10,18.4885
219149,123734,107,406022,16,5,69,4176,100,18.4895
187538,124075,93,247134,-28,-22,68,2157,11,18.4895
103215,59027,85,224529,86,-2,1,148,5,18.4905
352682,231874,107,323148,82,13,34,4565,-67,18.4915
367267,244280,109,201409,33,95,-5,9868,79,18.4925
225089,147421,91,471946,-2,43,9,3855,-20,18.4936
244702,137627,107,599314,98,85,36,322,2942,18.4936
181894,107382,101,320121,16,-75,-16,4300,121,18.4946
167368,90318,102,501238,52,86,-32,8747,84,18.4956
244498,111912,109,684454,28,61,-9,8172,14,18.4966
222036,125502,100,481434,128,39,92,9965,84,18.4996
303058,206917,94,190509,89,14,33,2647,-91,18.5006
443179,243451,106,421872,81,47,66,12281,-71,18.5006
415359,241958,114,407147,141,55,28,6450,-82,18.5017
215227,147532,91,396463,60,55,21,3499,-12,18.5017
204300,124130,97,402488,81,108,3,4379,18,18.5017
219589,137243,96,435162,116,52,-2,4355,-32,18.5027
300156,161878,113,493032,6,60,-29,9595,-2,18.5067
187478,101415,105,358336,34,85,51,3173,144,18.5077
202446,139420,87,271660,20,-17,-53,3822,20,18.5077
183791,111769,96,501824,24,-17,10,6447,43,18.5077
272103,160712,93,364946,-56,125,14,-37,0,18.5077
110405,84550,80,354476,-65,26,35,2782,-39,18.5077
251005,141348,111,594357,13,66,104,11080,192,18.5087
