"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
236259,124673,109,446739,7,118,23,387,-1,16.075
151964,106336,92,453666,82,11,33,53,35,16.076
199977,122620,102,315820,-29,-32,44,5208,87,16.0791
262899,187498,95,205566,31,26,76,3608,-36,16.0831
204294,149504,92,338334,-33,42,38,229,63,16.0851
264240,157909,106,435021,123,41,13,5016,32,16.0882
166290,72632,106,603390,20,-9,31,3618,3,16.1003
161503,95921,101,326110,13,77,-23,2984,367,16.1003
221546,131626,108,292742,19,61,5,136,77,16.1013
271544,146646,112,671504,68,77,50,11108,-24,16.1034
329209,188880,110,604757,96,64,-13,9106,126,16.1094
241352,129944,102,621767,-33,111,71,4661,-61,16.1135
294268,183416,98,443416,15,3,42,10000,18,16.1145
297822,177990,102,732582,30,59,39,11814,10,16.1155
320676,200831,110,196100,-45,67,171,963,75,16.1155
384759,254186,105,640241,-10,52,4,1024,34,16.1196
128846,82674,88,294741,43,-37,-67,31,-30,16.1307
256411,143734,106,642686,42,28,113,3351,132,16.1358
195868,108277,106,508138,-27,73,13,5578,108,16.1378
231840,158960,94,315176,-8,14,-5,5451,-69,16.1418
273323,210352,96,252428,-18,59,21,-68,41,16.1418
125931,58935,103,757957,-16,88,161,406,56,16.1439
377595,227786,104,260533,-9,42,-23,-20,25,16.1449
186168,98746,106,498124,216,-2,-29,6339,61,16.153
207601,95036,120,242154,121,69,62,4833,-19,16.153
262052,156450,110,389903,92,25,43,9239,46,16.153
254217,153216,109,481112,64,-59,18,8574,2,16.155
241725,139176,101,562625,22,66,95,4694,-12,16.155
292837,209162,93,283513,32,55,-24,155,34,16.156
321039,174371,112,650801,113,48,-17,6642,63,16.157
133297,79054,93,273585,37,-11,-8,2842,52,16.157
228184,154079,96,502843,-34,44,42,10001,-32,16.1591
174192,101299,104,350815,-16,-4,-9,10784,31,16.1601
287275,181631,107,395062,65,55,52,6652,872,16.1611
176088,107377,97,344815,54,-7,16,3478,44,16.1621
156240,88974,102,411057,-45,-16,-14,5070,-101,16.1621
222954,130624,97,473902,75,44,3,2998,-14,16.1641
214292,119150,107,488329,-1,90,34,8888,7,16.1662
218191,113182,108,431190,-12,23,77,4465,33,16.1763
189913,125763,90,303833,86,80,18,1391,3,16.1763
162664,112180,89,267984,26,-15,50,3191,51,16.1763
268364,168366,105,312401,101,87,-13,3735,7,16.1763
370463,241605,98,568208,277,144,115,5069,112,16.1773
281866,187837,102,300621,85,15,65,7182,149,16.1773
296113,217250,102,238272,135,13,-63,5830,6,16.1783
305378,173039,103,458383,31,147,90,94,88,16.1783
247932,135334,99,519686,181,59,71,-34,26,16.1844
193995,122964,92,589578,32,93,59,3887,20,16.1844
203084,131339,100,226808,41,102,73,8785,71,16.1905
136293,86970,85,297302,-59,-34,-30,4590,-14,16.1925
172592,109604,90,282344,73,61,45,2591,9,16.1965
200945,110899,106,475798,51,-85,21,6191,18,16.1986
269484,158226,111,534461,25,24,46,5166,61,16.1996
144538,90243,93,361882,4,58,-13,3855,31,16.1996
218546,128066,100,433325,-63,58,-34,4368,-13,16.1996
273429,189373,94,316304,138,43,-27,6864,21,16.2026
169982,85995,106,506243,64,47,14,3866,-3,16.2046
277352,186030,103,234923,-43,12,44,3471,17,16.2046
214506,103285,111,732956,19,-8,41,7224,57,16.2046
134536,81054,98,362135,34,60,-7,5212,-1,16.2077
133619,99436,92,288422,-41,2,-42,1470,54,16.2087
219207,159224,96,167641,144,29,0,3589,-9,16.2097
182408,117079,102,524666,87,73,30,85,35,16.2117
312200,181865,103,536797,53,-8,43,6248,116,16.2117
165932,106619,92,388718,-2,34,3,6564,-32,16.2138
290974,194299,105,188368,99,77,99,60,-32,16.2158
208268,132324,95,309787,131,64,52,4450,91,16.2158
229521,133671,97,791094,50,31,24,378,68,16.2158
316718,195689,104,579926,8,-5,56,12433,49,16.2158
130732,87324,95,400184,-9,14,45,5602,8,16.2178
311603,213216,101,275660,105,86,-28,4803,12,16.2208
150748,97031,94,556013,116,-22,94,5652,-52,16.2219
150343,86461,102,585316,94,-1,73,4964,62,16.2219
213715,130231,95,298269,-18,4,22,3518,-74,16.2219
311848,182216,108,547484,1058,36,51,-81,7,16.2259
177243,117578,100,416594,41,-14,2,5945,7,16.2269
150210,77448,103,444775,10,15,41,4215,44,16.23
130744,75436,93,361156,45,82,-4,91,27,16.233
235070,191007,85,141289,93,52,-34,841,-19,16.233
168028,116163,93,208646,-22,-44,54,3258,32,16.2401
252368,168015,101,388240,75,-57,79,3728,-17,16.2502
209994,120062,108,544260,202,46,123,7630,46,16.2512
134093,91431,93,219534,38,3,-12,2568,-39,16.2512
235380,116029,83,489219,72,46,-17,12934,29,16.2553
104177,76099,80,243713,-113,21,51,1466,26,16.2553
215717,149757,100,392303,9,-6,11,1919,56,16.2583
103954,62015,90,412438,869,13,-16,102,7419,16.2593
164152,80614,106,532176,79,118,65,7394,46,16.2603
106952,72863,84,258073,62,21,37,131,112,16.2603
173942,118185,91,250096,28,12,66,8461,5,16.2614
171078,115805,97,257037,59,-11,57,5048,27,16.2644
282818,197276,101,303961,-4,27,93,5710,79,16.2674
331028,234005,92,463348,88,30,24,8004,23,16.2684
281313,195482,103,189596,-19,-50,-13,3717,-24,16.2695
346367,225718,98,286320,0,21,132,170,65,16.2695
252158,153776,106,413468,19,-10,10,11849,-4,16.2705
205201,134250,98,386911,36,25,0,3155,66,16.2796
212328,133874,88,291044,135,40,37,5884,22,16.2806
412376,257149,98,439038,45,14,17,11203,62,16.2806
250651,172983,96,321078,-23,12,70,7264,-122,16.2806
190750,88989,111,538588,185,-30,33,7983,41,16.2897
282132,153438,105,501599,112,-4,-2,-49,2,16.2897
163120,107679,89,382866,47,28,63,224,26,16.2897
230795,120568,107,756763,136,0,-2,9270,15,16.2907
181500,111573,91,392845,-25,8,58,9,47,16.2958
235147,115418,101,859285,152,-53,27,10953,-46,16.3059
331096,220716,106,230232,61,7,-6,64,-41,16.3079
274185,165074,109,418180,233,55,30,3863,76,16.3079
303801,205912,95,277208,45,20,44,3189,47,16.3089
222447,136474,101,367236,-65,54,61,5102,3,16.311
357457,180002,121,733183,106,70,75,6384,-7,16.311
158375,103002,98,334456,-48,51,31,139,53,16.311
293108,163814,114,448671,110,8,51,9443,109,16.311
210656,123237,106,433320,86,8,17,6264,-8,16.312
352980,212043,110,248309,260,200,166,9421,25,16.312
398557,229896,117,555479,84,47,90,10374,63,16.313
342552,197463,109,489133,112,-5,26,68,58,16.313
421219,248334,115,414773,19,-50,71,18591,98,16.315
214724,134808,104,380867,81,33,-22,6892,68,16.3181
274252,177157,106,342629,40,32,30,4004,-43,16.3181
290485,181891,108,520673,109,59,121,265,3,16.3191
112238,89590,80,322181,91,129,136,398,47,16.3201
125407,99180,83,284033,51,-2,37,40,2,16.3201
276013,149307,110,438389,119,2,67,5044,39,16.3211
206246,136351,90,485621,125,102,11,8905,77,16.3231
177518,111480,100,303245,86,15,-20,4099,-96,16.3252
323696,191365,104,381093,1504,235,193,140,30796,16.3272
181676,113363,100,349954,39,43,43,2536,13,16.3383
191320,101799,106,636478,9,43,91,8048,67,16.3403
147847,97398,87,389787,54,-41,79,-8,-33,16.3424
304439,192520,107,283402,86,9,135,4415,41,16.3434
244123,157955,105,412208,83,92,106,11076,28,16.3464
126195,72859,93,395281,39,-2,7,3023,-20,16.3464
179390,104868,98,528336,86,90,39,7854,36,16.3464
248961,110639,109,792229,33,33,99,10337,12,16.3484
158356,101634,98,215431,-4,34,22,1789,109,16.3545
139484,95406,85,504667,80,7,83,173,-30,16.3555
256199,147752,98,599614,15,72,-40,14804,42,16.3555
285134,174315,98,496246,-23,78,-14,4397,20,16.3707
127719,68705,94,506824,-28,-10,51,193,131,16.3798
291755,215028,102,281602,31,41,-44,6879,-60,16.3839
196091,132002,91,397814,-70,-20,-13,5579,24,16.4011
180175,110650,103,368890,-38,46,54,3479,-64,16.4052
167440,100578,90,488683,80,-26,5,6277,101,16.4082
218598,106680,104,674349,-8,37,88,6363,31,16.4143
133898,77547,97,401974,83,51,101,4413,34,16.4143
268532,165632,94,339240,-1,51,10,2943,86,16.4143
256087,158435,97,595816,-10,-7,18,4515,54,16.4143
286516,157843,109,779686,124,103,101,8605,143,16.4143
298811,187239,105,642799,67,-9,56,5951,105,16.4163
279717,182407,96,227869,-6,-27,-28,5229,83,16.4173
275219,167110,103,657411,166,106,112,9884,199,16.4183
286553,165470,102,565569,87,39,112,5990,83,16.4183
244550,166278,89,180387,95,51,-33,181,96,16.4224
112023,77111,81,307697,51,44,-12,3521,15,16.4224
147612,121146,90,125287,-39,30,14,954,-30,16.4244
159582,96117,101,360107,82,64,-15,4935,15,16.4254
199015,111858,104,433285,211,44,-26,5003,353,16.4274
216838,164111,83,189556,0,70,43,-102,-97,16.4274
334414,171222,108,722694,35,130,38,7375,5,16.4284
186270,118609,90,303360,-19,22,22,5141,0,16.4295
274495,189966,95,305692,35,60,42,-49,34,16.4295
207028,121085,96,307344,-19,-17,10,2975,27,16.4295
138829,74080,99,501881,45,-44,11,5903,87,16.4295
237878,152463,93,288178,10,16,-31,5163,3,16.4315
210444,115812,103,726443,-81,76,124,5858,-22,16.4315
143737,93539,93,452607,39,23,-29,3764,-27,16.4325
147252,98885,96,198543,-2,32,-5,3286,13,16.4325
260006,185538,89,372416,1359,437,269,172,28420,16.4335
250781,130606,101,559615,-5,1,118,4032,-78,16.4335
223872,175735,87,195697,-17,45,72,2333,22,16.4335
224729,105398,112,652028,78,125,21,7781,-72,16.4335
264049,130454,110,745956,88,45,70,10838,68,16.4345
230674,166939,89,179359,-67,49,97,3455,-50,16.4355
101762,68665,84,628735,198,178,163,786,147,16.4355
283621,195578,104,198360,-82,34,-23,4336,78,16.4366
114161,78709,91,286767,103,-26,59,3294,0,16.4366
165523,119330,90,265466,-1,-40,-5,2966,9,16.4507
151138,70371,107,554782,-69,49,86,6698,67,16.4507
193498,132540,99,330685,-60,17,-17,8346,-46,16.4507
162127,105574,93,424667,-2,37,105,14,37,16.4548
311067,176129,112,434071,-14,54,19,7488,14,16.4568
220586,117779,100,489609,421,394,333,7812,25910,16.4578
239832,118518,117,670158,859,68,66,98,12172,16.4609
291246,178630,107,253003,21,11,24,5561,212,16.4609
278380,142197,110,616282,89,25,-12,11054,231,16.4609
270025,174332,101,383134,3,21,14,4613,-35,16.4609
443584,243342,105,409462,7,126,55,11199,51,16.4619
105632,59527,92,323944,20,20,63,46,10,16.4639
363319,240581,98,196205,-33,39,-13,4860,84,16.4639
199607,114827,103,589894,35,-4,-19,4537,130,16.4639
144012,91798,93,334623,7,-8,-67,3502,-43,16.4669
205260,127313,103,484688,126,15,-49,2780,-22,16.474
225934,159194,100,303366,47,19,1,7208,67,16.475
182502,81636,102,562496,38,-34,-28,7003,68,16.4781
233633,130892,107,464023,39,31,56,7708,97,16.4801
257043,152536,108,427198,-59,31,92,6401,137,16.4852
304677,188218,108,251334,-64,37,-19,4640,-58,16.4852
380857,223400,102,423003,48,3,-24,186,112,16.4852
318221,190385,110,421866,43,85,20,7585,177,16.4862
225181,143952,93,253762,-28,50,21,3630,-37,16.4862
346685,205936,110,319180,-55,-19,12,5453,108,16.4872
231525,153383,104,478867,-13,29,-17,9352,48,16.4892
176255,118500,98,341127,123,46,38,3284,34,16.4933
159905,76713,105,598926,16,-41,45,324,-26,16.4933
325587,183612,113,631423,32,1,71,465,0,16.4953
227332,131130,104,431718,52,109,82,5459,22,16.4993
124006,86813,92,278248,1,-18,13,2201,19,16.5034
257206,145000,109,511814,161,-17,35,5671,25,16.5074
330112,230282,104,246196,77,30,20,125,31,16.5095
265749,162815,105,284839,47,13,-1,1807,44,16.5095
391844,238737,107,448858,104,31,102,7787,-5,16.5135
257525,139626,111,411155,-8,-25,36,108,111,16.5166
153625,103601,84,260232,16,-38,11,2614,87,16.5166
371060,203019,105,516119,136,65,57,18113,46,16.5166
277510,157878,108,487639,-60,56,31,268,73,16.5176
277691,190996,103,237001,102,93,14,4373,51,16.5277
193096,101204,103,679419,175,26,-15,10050,24,16.5277
205077,136675,99,303912,-40,34,-7,4814,50,16.5287
118039,67117,96,575575,96,55,76,3664,119,16.5287
267982,151197,110,533511,54,31,35,6683,112,16.5287
322732,195744,110,571690,15,-6,57,9268,-15,16.5287
259103,160730,105,313752,-14,64,122,3444,15,16.5287
396143,267151,103,469282,187,106,50,17449,118,16.5307
339784,190213,114,487353,28,31,30,10632,72,16.5307
136505,93152,84,291966,73,-14,-31,83,68,16.5307
261324,155857,96,437975,23,97,36,66,83,16.5307
255364,173983,97,287172,99,20,-5,2745,-21,16.5307
197454,137274,89,205521,83,-8,107,3554,20,16.5328
236249,144182,96,733223,170,35,45,21915,56,16.5328
170313,104797,94,320067,67,20,-16,4802,-114,16.5328
134621,79834,99,535362,75,-35,22,3939,79,16.5419
268003,151519,105,540474,-61,53,23,7919,-8,16.5429
284098,171604,110,222056,130,45,-27,6410,53,16.5429
294001,172907,105,465605,83,-20,-3,16551,95,16.5439
175096,103246,101,266939,-9,0,43,2700,55,16.5469
335461,186374,115,717236,81,48,54,22003,192,16.548
383325,240298,107,355492,0,32,69,4107,62,16.549
328782,182116,114,551356,31,84,70,12528,6,16.551
190008,103748,106,713699,115,24,46,7911,145,16.552
155940,85304,94,446963,57,-27,-3,3111,-17,16.552
228467,130114,101,506728,737,53,57,7228,7615,16.553
247360,173588,95,187573,-23,44,-6,3556,29,16.553
237397,179224,99,169258,-21,34,-5,1758,-4,16.554
424514,267338,106,414786,179,5,86,10002,61,16.5561
209336,120952,98,476747,63,15,26,9022,22,16.5611
180669,118493,98,303424,18,50,20,3697,-46,16.5642
263879,151644,101,465848,43,29,-18,6614,-72,16.5642
151527,93836,97,291787,118,109,34,1612,4,16.7383
362897,206074,112,387932,30,5,29,5982,-150,16.7414
173548,106057,101,293190,52,44,-57,2494,-29,16.7525
286868,219812,58,754507,-46,68,49,19113,-194,16.7991
231052,123414,100,777511,91,55,65,7435,-72,16.7991
184604,102010,92,292411,104,78,36,5167,20,16.7991
348265,203426,112,421967,13,-40,37,7251,8,16.8001
269887,139797,116,212003,-10,75,5,6070,36,16.8011
168159,122117,85,247842,27,49,14,4361,115,16.8032
98017,77342,77,297702,12,67,82,2531,-27,16.8032
284349,167266,108,546058,76,57,-36,191,58,16.8082
256832,166600,98,527723,60,73,0,12622,76,16.8082
156988,101531,98,426076,6,58,-19,3835,102,16.8082
443859,240457,118,591156,66,94,10,8137,-30,16.8092
303067,187330,100,741210,145,78,113,6816,93,16.8092
358563,205162,110,531816,72,57,28,9318,71,16.8113
313053,197420,110,384356,35,-8,-11,183,167,16.8123
411051,253768,105,354175,95,56,12,6792,29,16.8163
252299,155146,106,430174,137,34,93,4803,165,16.8163
209579,131328,98,312790,21,3,16,3843,39,16.8214
123960,86733,87,287494,72,-13,57,5098,43,16.8214
322811,207093,104,462641,61,9,54,27946,100,16.8234
255316,161241,108,513146,-19,76,-33,5139,109,16.8285
241462,175415,89,156195,901,103,106,103,7511,16.8305
309982,188758,98,499357,180,95,110,18271,10,16.8396
149196,78777,102,313552,22,-65,20,4979,0,16.8406
422944,264104,114,415936,61,-1,28,9416,46,16.8406
218297,147326,98,336133,-33,-20,25,119,-7,16.8427
143649,90952,98,428975,61,-49,22,55,-42,16.8467
235152,119440,105,540218,-13,51,-7,9291,-6,16.8467
237856,131483,111,675737,43,23,118,6688,-31,16.8518
202522,104915,107,390604,90,-6,17,7284,14,16.8649
170406,117412,84,500785,-71,120,101,6769,7,16.8761
272166,191471,89,649525,72,29,101,496,38,16.8781
132965,97429,61,238726,-71,20,19,1325,54,16.8781
91421,84706,63,449172,122,-27,-19,-101,61,16.8781
117146,87715,83,216689,-65,-18,9,2322,42,16.9065
213692,120115,100,733809,66,77,45,8145,79,16.9105
256084,126902,111,684940,126,25,52,8224,38,16.9125
172561,94409,102,396309,69,36,-70,4106,40,16.9216
266599,161864,108,620615,45,46,69,8616,-18,16.9216
210905,140945,101,402471,-28,-35,-6,4451,26,16.9237
233474,157283,101,298805,26,6,76,5982,-69,16.9257
153206,101650,96,514103,161,128,41,6730,24,16.9267
142341,89658,97,336330,-31,62,-7,2300,-48,16.9318
215941,126687,106,575873,60,38,-31,224,154,16.9328
133702,107604,84,492342,11,61,40,164,20,16.9338
145731,93746,89,242484,108,-13,69,2938,88,16.9348
223309,115783,100,704220,96,38,47,8075,33,16.9399
175080,101504,94,345123,90,13,0,4432,-15,16.9399
229305,132662,105,341602,-28,54,-43,4799,13,16.9419
215338,129535,95,342390,95,-3,-4,5892,65,16.9419
154957,96840,98,246229,-30,29,55,3877,40,16.949
123353,77659,89,372263,48,36,87,4110,46,16.95
252446,129997,117,693318,83,133,61,296,112,16.953
111917,121751,46,391057,251,202,182,5395,200,16.953
206523,152866,63,566224,417,277,278,4499,369,16.953
94304,79440,57,361195,22,-15,-18,3457,28,16.953
336276,199832,83,299478,59,98,119,16203,11,16.9541
325004,236312,86,169180,-25,39,-11,3151,89,16.9541
169725,60017,113,445583,142,107,57,655,83,16.9551
222012,128114,105,352411,82,-39,23,3951,-60,16.9571
277899,131613,115,446307,99,-64,44,5832,43,16.9581
208617,105134,109,525036,67,104,-5,2922,-31,16.9581
200438,127182,102,309490,84,40,88,4262,-14,16.9591
250558,175241,101,239673,3,-75,45,3884,-51,16.9591
177491,127761,95,165502,3,33,26,2473,17,16.9591
218289,134962,95,489100,42,80,-2,58,70,16.9611
354119,229341,108,459041,-15,85,124,38,20,16.9622
282929,155838,106,408898,45,-20,29,6253,-50,16.9642
184722,120990,100,323563,14,7,4,5001,-66,16.9642
274244,188851,99,185920,-6,62,-23,3707,-47,16.9642
285021,158564,114,509457,83,50,-7,7786,-19,16.9662
390653,227944,101,505248,-89,44,-47,9257,41,16.9662
96990,69858,80,325873,24,18,26,3640,-7,16.9682
279256,142148,114,453814,147,7,29,5011,-43,16.9713
283090,157624,110,762630,115,99,96,5993,80,16.9723
415494,240090,121,673190,-20,27,21,10321,-58,16.9743
336612,206827,109,326305,21,-20,-8,6491,24,16.9743
209769,130864,102,375472,11,-22,4,3870,11,16.9753
308159,206567,105,255896,-19,18,8,7044,115,16.9753
266919,178213,93,215819,61,22,-65,2270,-32,16.9773
329112,227280,108,667204,-35,136,121,6842,47,16.9784
247239,137962,100,654080,108,97,88,8847,70,16.9784
198719,109925,111,490782,69,115,61,5395,163,16.9804
244527,161252,103,296330,-102,54,32,5427,-76,16.9814
357840,228574,106,343764,-2,8,77,-7,-70,16.9814
231938,127437,106,454375,87,128,54,162,-9,16.9814
349570,231663,100,238296,60,-16,52,10004,113,16.9814
433751,238807,109,557258,27,135,46,5940,8,16.9824
295305,216953,95,246719,29,6,13,2966,71,16.9824
181310,126708,88,243364,-36,-4,31,4352,8,16.9824
185068,108748,104,491053,15,18,84,-85,99,16.9844
167515,101338,100,375742,-64,-43,1,3308,33,16.9895
235542,123238,111,491525,72,44,9,3287,69,16.9905
179481,98045,100,390488,48,77,-46,4943,55,16.9905
238953,150636,106,365595,103,39,-50,10825,-29,16.9915
262556,153655,105,617612,285,71,46,5043,-5,16.9956
154357,102361,90,364036,-83,-16,-55,4274,-15,16.9956
121670,76472,95,470985,69,21,76,3335,16,16.9966
230193,154182,92,470103,58,2,-8,6333,-64,16.9966
141472,84293,93,350102,-47,-33,33,5087,-48,16.9966
375445,218968,105,485863,134,93,35,7260,46,16.9986
223790,157324,99,371773,1348,143,141,32,13231,17.0037
200071,139099,98,241132,24,84,0,2527,27,17.0037
246729,120760,119,558042,-42,90,15,4187,-22,17.0057
205499,160679,89,265279,100,-6,0,6968,35,17.0067
306208,202121,106,243395,122,86,67,102,41,17.0067
312300,157267,109,348274,11,-28,23,47,17,17.0067
193241,124204,97,372813,-16,2,-62,140,-30,17.0077
206430,119205,99,614750,2936,355,217,227,29618,17.0087
290014,170996,109,525306,27,16,110,12867,11,17.0087
193973,94267,105,333760,48,16,59,3095,42,17.0087
350238,217842,107,453782,89,2,7,6132,-34,17.0087
124684,77396,87,420901,89,63,71,2526,-1,17.0118
217374,164132,95,461725,-21,39,40,5733,39,17.0118
134803,95547,93,283498,182,24,-34,3414,172,17.0138
226092,128129,103,590486,18,40,2,7359,156,17.0138
234089,128857,107,551664,84,103,61,11637,150,17.0138
209687,114777,102,350887,41,-22,10,5050,14,17.0138
272594,137341,116,640181,47,62,-45,5207,48,17.0249
374280,196313,116,581599,-30,120,-66,6709,67,17.026
305944,160030,120,706972,152,46,174,9750,59,17.03
117370,75881,93,384732,44,-6,25,7195,-27,17.03
257512,149101,110,414691,106,103,33,79,81,17.03
265127,149245,116,694504,122,47,81,3297,-24,17.03
305285,158814,113,553298,165,13,94,13835,140,17.03
116688,70922,85,396940,73,0,57,6219,97,17.03
160681,97075,94,628314,128,60,1,5687,51,17.031
358080,179359,111,568770,117,111,1,85,-48,17.033
239030,153491,103,313540,37,66,-20,4668,-37,17.0341
281607,184169,105,405407,101,55,78,4474,171,17.0341
98909,61004,86,474919,37,0,-15,2165,102,17.0351
316726,219522,97,582253,153,94,53,1698,-24,17.0351
282848,152761,112,589725,24,89,27,13599,-1,17.0361
264760,144261,109,563010,146,107,58,7776,47,17.0371
340233,172627,119,686868,222,115,47,6553,80,17.0391
227212,136335,99,326598,59,17,29,9,-12,17.0411
259256,116130,117,650439,57,53,4,5683,41,17.0411
235218,159470,97,548781,0,58,63,1,93,17.0452
205076,150130,99,382642,78,43,48,4187,-35,17.0482
184689,110114,96,577336,4,-3,36,5289,-50,17.0493
175273,120540,88,313971,74,44,20,3346,30,17.0503
202613,104531,109,473565,121,48,72,2480,94,17.0513
327420,206095,105,356437,87,-14,40,6062,-61,17.0513
310052,202665,97,364124,-7,94,-3,5202,-35,17.0523
173102,119835,97,282146,-8,70,5,2629,68,17.0594
403730,276895,97,568555,-11,125,102,6295,22,17.0624
334367,185800,112,478078,15,19,-2,7082,72,17.0634
250628,147149,99,645594,46,75,29,541,-58,17.0634
202319,103791,107,539472,101,51,73,6444,20,17.0634
362621,209257,104,713731,115,34,-93,449,97,17.0665
166099,129655,88,676828,33,69,115,1332,114,17.0665
134957,113754,78,274358,426,147,180,2083,225,17.0705
160084,76309,103,389029,-8,87,52,3069,-4,17.0736
228181,132761,109,605583,72,60,41,81,65,17.0736
357219,231020,98,361869,80,9,20,194,37,17.0776
235222,153676,101,356174,-103,59,11,3961,21,17.0776
252016,134921,113,710519,156,137,53,5321,141,17.0776
112575,71723,85,546071,123,72,-42,174,135,17.0786
222327,156974,96,339806,34,-19,48,8662,17,17.0786
120977,74020,90,329808,-48,-1,64,3239,-83,17.0786
165406,104913,99,545426,108,-14,64,10498,-24,17.0847
172454,106153,101,315414,-73,8,8,5135,39,17.0908
267678,157738,99,310254,45,12,-39,52,47,17.0908
243082,176735,99,134858,62,82,-19,4081,6,17.0908
223199,144791,94,169276,40,80,31,3828,-48,17.0908
166883,93816,102,419722,17,45,-22,3254,-29,17.0928
153080,75865,95,603241,16,39,-25,4947,57,17.0938
181274,106855,101,437633,34,40,35,6215,-17,17.0948
262492,183615,102,243822,24,43,20,54,-29,17.1029
128540,82593,84,455334,97,68,90,201,57,17.1029
204221,122576,103,383225,8,64,14,4539,-32,17.1039
154297,106910,84,211243,-23,39,-34,2521,-9,17.105
160012,97632,96,455918,84,13,42,6187,124,17.106
291548,180426,108,463609,183,0,83,18628,182,17.106
136956,94104,88,342116,100,-22,49,3712,76,17.106
257570,158953,105,411754,68,-37,83,7646,-12,17.106
317201,181716,116,482467,-50,-35,58,7152,56,17.106
105063,65967,92,565631,36,106,99,121,39,17.107
151034,98256,97,484716,118,54,8,4226,-42,17.107
237157,132184,110,743911,25,10,2,7596,33,17.11
237418,131421,101,496474,60,94,95,364,101,17.11
228065,128700,110,412710,-98,-26,-27,3368,-25,17.1181
242537,139228,107,390422,51,-6,82,6318,103,17.1191
123349,68303,97,431175,108,64,79,385,19,17.1191
332015,208367,108,288033,47,-84,8,4579,69,17.1303
211341,130653,104,353417,78,35,92,3598,32,17.1404
131935,82731,91,261070,-45,56,-49,3316,79,17.1414
213036,141277,101,268190,12,63,39,3043,18,17.1424
221545,150975,92,591332,30,123,117,7517,167,17.1424
152972,97795,88,505413,35,1,51,9691,71,17.1424
269699,176628,96,366132,60,45,71,6770,73,17.1455
165240,94742,101,571590,136,28,68,3049,77,17.1455
353638,226401,109,302667,20,39,-17,6348,6,17.1455
130275,77312,96,657294,-21,117,40,719,121,17.1465
317621,188313,107,545843,-109,46,-3,-44,94,17.1465
280261,197024,96,350575,71,18,6,7109,23,17.1485
156099,87680,95,412976,79,-8,-68,4134,144,17.1505
163010,89645,104,467510,57,-11,45,5355,85,17.1515
261624,179387,102,236162,79,-19,22,4368,-29,17.1515
107990,71136,84,350525,-26,91,29,3827,-17,17.1525
117364,75833,83,295247,29,41,23,2616,13,17.1536
300011,191249,94,650547,97,-4,38,8974,54,17.1536
153797,113764,67,264570,99,54,-14,5454,46,17.1536
291890,151932,111,499820,116,18,30,9439,-22,17.1546
358469,213139,110,331940,-32,20,33,6192,0,17.1556
189662,119790,93,418511,-54,1,67,3872,128,17.1586
308530,217429,103,247153,11,-19,29,4499,-14,17.1596
311020,182895,111,440039,-74,17,-32,7318,23,17.1596
264295,175772,94,418177,837,229,109,312,13060,17.1596
108236,70584,87,315662,85,-3,-9,8284,79,17.1617
185064,110176,102,406876,83,2,47,3446,-18,17.1617
227431,141658,102,288017,-37,-15,-14,2666,-36,17.1819
150146,81730,100,444402,46,29,97,3325,-119,17.1819
231366,122749,109,640693,129,120,99,5952,84,17.19
249940,158190,105,319202,13,72,51,5690,46,17.192
208347,113377,101,670782,14,-59,24,5566,77,17.1931
174001,87884,102,383587,18,-8,-5,4821,80,17.1941
304863,176654,101,474228,73,17,10,-39,47,17.1991
252257,186971,100,233132,12,14,64,3446,40,17.2072
216912,140136,95,299531,11,-37,4,3342,-32,17.2072
222489,127254,108,455748,205,46,32,4705,199,17.2072
158875,98499,99,391541,12,27,-28,3528,-82,17.2093
222623,132937,106,204187,30,-15,-15,6427,64,17.2093
129563,77030,99,413321,1,-78,31,3690,35,17.2093
124608,71970,95,424028,86,111,-32,3741,-53,17.2113
186154,103787,105,537395,134,17,78,6836,36,17.2164
127716,82590,87,341061,-54,-76,-36,5630,14,17.2174
158189,91694,93,434975,85,14,97,4281,23,17.2174
261944,151213,100,344737,7,14,-16,4684,-103,17.2174
303081,196955,106,275791,147,11,13,5389,76,17.2174
243463,150915,99,369537,-9,-9,28,5496,35,17.2174
236217,168803,100,172439,37,-10,-1,2365,-27,17.2194
289001,174031,111,548766,49,-57,-18,15536,-20,17.2194
217509,164039,94,174401,-29,14,-51,4437,-34,17.2204
342741,204897,111,495220,67,60,40,7526,110,17.2204
407243,258943,112,321183,60,27,1,15672,64,17.2224
205673,108903,102,507193,40,9,18,9010,80,17.2245
353863,234408,108,470594,82,97,53,1680,121,17.2255
147188,81414,92,426759,90,0,47,6549,-28,17.2265
196833,124010,95,366170,18,28,5,3301,-124,17.2295
173603,97721,102,315808,-2,97,0,2390,-28,17.2295
304444,225312,89,317076,33,103,18,7735,118,17.2356
202002,134815,88,212429,-6,37,36,3138,5,17.2356
385929,246170,99,499352,2,22,88,8185,121,17.2356
164284,87359,105,243832,-55,2,-20,3264,-22,17.2356
258411,170455,101,254486,16,88,-49,2935,103,17.2407
252548,163556,104,294414,48,36,-10,2766,-72,17.2417
207552,113815,106,315621,54,2,79,2837,-62,17.2417
198406,101495,110,573415,49,-30,45,5694,10,17.2417
314663,178922,104,621485,65,-15,52,10380,39,17.2417
417338,240887,117,591673,159,59,107,179,18,17.2508
149868,71939,106,603475,124,5,77,4911,109,17.2518
