"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
50185.1,31615,104031,26943.6,19890,88776.9,61864.1,7443.3,8616.34,142921,60.16,623.7,71210.2,75244.7,16.0249
55964.3,31634,115941,34014.4,22490,99118.2,71069.4,8699.33,10273.6,157605,94,786.6,79846.5,82821.4,16.0281
15961.4,7693,135974,27514.3,20153,89474.3,56536.5,6950.09,8532.92,157127,40.42,406.8,70404.3,87832.5,16.049
45403.4,24346,122220,48368.5,28542,111060,159.08,135.45,193.93,60520.9,70.5,345.6,188.16,67383.9,16.0583
25657.1,16961,99137.1,20236,16005,82860.6,144.32,53.32,49.88,30839,57.34,141.3,122.64,73737,16.0583
39822.3,23531,110909,28540.1,20459,91422.1,39.36,46.87,58.48,46175.2,6.58,41.4,12.32,21247.5,16.0656
31979.5,22313,93927.7,29001.8,21593,88022,31179.7,4662.49,5955.5,140852,75.2,351.9,53544.4,78237,16.098
29177.4,21039,90886.9,25105.1,18050,91151.8,53.3,51.6,86.86,72056.4,37.6,78.3,262.64,71125.5,16.1199
21149.1,14442,95972,16591.1,12707,85567.9,31439.6,33.97,71.38,36263.3,31.02,221.4,71.68,53995.6,16.1199
15586.2,8075,126496,30557.3,20950,95589.6,50416.9,6251.77,7445.88,139262,54.52,425.7,68788.7,84122.7,16.1241
38931.2,23267,109657,17493.9,13219,86729.6,5.74,43.43,23.65,23133.2,80.84,98.1,125.44,64731,16.1366
17355.8,11179,101747,24335.1,16838,94716,42.64,23.22,16.77,20352.6,52.64,78.3,21.28,27892.1,16.1439
29558.9,22209,87224.6,17269.2,14197,79717.8,39528.1,3447.31,4158.53,112015,57.34,373.5,38754.2,69841.8,16.146
13783,8046,112265,28302.3,20883,88819.6,107.42,29.24,-1.29,0,41.36,76.5,20.16,37748.7,16.1658
41820.8,25178,108856,47482.1,30163,103166,565.8,163.83,221.45,59970.9,124.08,308.7,109.76,69837.2,16.1669
17780,11324,102899,19147,14312,87675.9,53.3,29.24,71.81,68204.9,43.24,55.8,26.88,35951.2,16.169
33944.4,21408,103914,18322.1,13636,88057.8,42912.2,6608.67,7463.51,148041,45.12,447.3,58371.6,77835.1,16.1784
37307.9,22234,109967,32882,22855,94288.1,50.02,99.33,45.58,30795.2,88.36,80.1,123.76,93226.9,16.1951
35434,26599,87304.1,14193.4,11595,80222.3,111788,63.64,84.28,42487.5,70.5,1156.5,11.76,13062.8,16.1961
39062.1,24145,106025,36242.4,25025,94912.3,719.96,139.75,133.73,51553.7,106.22,170.1,375.2,73841.2,16.2086
38927.7,19482,130950,30044,15146,129999,29287.9,1709.68,2141.4,128633,64.86,252,18897.8,71181.3,16.2159
41800.5,25190,108751,39692.9,27034,96223.8,61431.9,5112.27,6152.87,137061,92.12,594,60578.6,82336,16.2159
65564.8,37406,114871,60204.4,34275,115115,32.8,138.46,312.18,56988.9,138.18,185.4,35.84,46055.1,16.218
21053.9,11758,117349,31385.5,22055,93261.4,49000.7,5414.56,6311.54,146108,16.92,387,56268.2,81665.3,16.2211
38951.5,25366,100636,19088,13898,90009.2,41997.9,5409.83,6863.23,131710,52.64,483.3,53749.4,74765.8,16.2232
19185.6,11569,108682,31345.3,22341,91949.6,42.64,38.27,-7.74,0,17.86,40.5,30.24,32488.7,16.2264
18607.4,10535,115753,23134.7,17867,84857.7,489.54,93.31,32.68,21854.2,13.16,102.6,78.96,56865.1,16.2295
61868.8,35446,114389,51878.1,35594,95518.5,191.06,18691.7,23152.5,142085,92.12,475.2,190587,82847.9,16.2295
35823.9,22389,104862,73290,51125,93948.8,186.14,336.69,460.96,51115.9,94,522.9,150.08,48933.5,16.2316
33278.7,20430,106752,28473.7,20154,92589.6,67568.8,8372.96,9590.72,143142,86.48,659.7,90046.3,79692,16.2326
28404.6,15813,117721,50155.3,36049,91180.8,66528.2,9258.76,11044.1,156562,66.74,810,93543.5,80910,16.2358
21273,13179,105786,35868.4,24870,94518.5,90.2,269.18,430.43,86265,64.86,253.8,2059.12,85953.2,16.242
40628,20473,130054,45190.2,22409,132160,72.16,113.95,63.21,22271.7,81.78,165.6,366.24,77928.3,16.2483
25796.4,17127,98709.2,17153.6,13783,81562.6,140.22,58.05,70.95,21727.9,15.04,71.1,86.8,53163.8,16.2514
30300.9,20231,98156.3,21228.2,16223,85755.3,43791.3,5157.85,6081.06,127488,68.62,493.2,57544.5,76758.8,16.2577
60271.4,31971,123548,45260.7,22367,132615,52.48,123.41,102.34,42449.1,130.66,297,65.52,38684,16.2587
14945,9705,100921,22201.5,16873,86232.3,63.96,79.12,35.69,32485.8,23.5,93.6,86.24,67283.6,16.2608
58750.3,34758,110773,31321.5,21174,96943.8,58135.5,8553.99,10077.5,168179,61.1,608.4,91933.5,79870.6,16.2629
49149.8,33235,96918.4,27379,19735,90920.1,42649,83.85,58.91,25910.9,78.02,350.1,168,62914.6,16.2671
11449.9,9181,81731.9,33957,27440,81100.9,12354.1,319.49,481.17,50616.3,59.22,539.1,72.24,49315.8,16.2692
41453.3,27219,99808.4,31688.1,23119,89827,44526.8,5270.94,6548.47,127802,84.6,456.3,62412,75411.3,16.2712
17034.5,12482,89438.6,17677.6,14378,80575.6,-6.56,13.76,21.5,17395.4,20.68,2.7,3.36,2823.09,16.2723
40811.4,27679,96629.8,15920.3,12162,85787.9,50482.5,4880.93,6093.53,123982,74.26,528.3,58094.4,73942,16.2744
29416.8,19955,96610.3,14454.1,11527,82178.1,24.6,609.31,1512.31,58854.4,55.46,2430.9,17.92,18641.4,16.2796
52623.9,30803,111962,26285.9,17783,96872,61257.3,7924.47,9312.51,135623,91.18,612,86520.6,81282.9,16.29
34493.9,22664,99743.7,39463.3,26088,99136.3,18578.7,5842.84,6763.9,129652,59.22,335.7,61957.8,82014.8,16.2952
33595.8,22363,98454.3,19683.3,15478,83341.7,19.68,44.72,33.11,11857.4,74.26,58.5,42.56,42260.8,16.2994
18092.2,12002,98791.1,26654.1,20438,85468.4,33056.7,69.66,39.99,27018.4,40.42,243.9,76.16,39612.9,16.3161
32330.9,19827,106866,26047.3,19151,89135.6,56.58,56.33,22.36,13321.7,65.8,135,104.72,72241.4,16.3203
62148.8,33275,122404,55796.9,30847,118543,2196.78,656.61,733.15,111739,172.02,445.5,5890.64,74902.8,16.3234
23790.2,14487,107622,32782.8,22795,94251,85.28,50.31,26.66,16482.9,37.6,68.4,38.08,58037.5,16.3234
19415.2,13145,96796.8,32371.1,23545,90103,53125.3,5230.09,6195.87,135577,47.94,416.7,52305.7,88558,16.3318
65258.2,35003,122183,44233.3,24374,118933,110998,12267.9,15761.7,142851,103.4,1116.9,130906,96765.9,16.3318
44686.6,27219,107593,31850.4,23347,89405.5,378.02,46.87,82.56,39784.2,89.3,153,47.04,39023,16.3422
64933.4,34703,122626,61900.2,44831,90488.5,380.48,573.62,706.92,80712,141.94,532.8,2326.24,84979.1,16.3443
18468.1,11682,103606,21384.8,16630,84273.8,9.02,26.66,46.87,37008.1,17.86,-3.6,20.72,21901.7,16.3474
30513,19120,104587,26950.9,20964,84251.9,46568.6,64.07,102.77,39386.8,39.48,400.5,41.44,35734.4,16.3485
54566.4,29582,120886,68107.6,46186,96641.8,86937.2,8256.43,10291.2,154335,186.12,1411.2,71391,84533.6,16.3506
14752.5,8783,110079,15937.5,11586,90150.3,22.96,29.24,16.77,12077.3,4.7,28.8,70.56,53770,16.3589
43416.8,25475,111692,33894.7,23899,92946.3,121012,10193.6,12320.8,171872,141,1356.3,84533.1,81644.1,16.3662
34244.7,19466,115291,39724.1,24855,104742,69883.7,7791.17,9075.15,164659,44.18,576,76087.2,85797.3,16.3704
20817.3,14383,94853.8,16615.7,13691,79535.8,36.9,30.53,-7.74,0,34.78,47.7,19.6,33802.8,16.3725
46509.4,26270,116027,64782.5,34743,122200,108083,15678.2,18674,144081,122.2,1254.6,151071,93314.4,16.3735
33426.4,16382,133722,51411.5,31207,107966,9.02,68.8,34.83,20751.1,61.1,122.4,2.24,7726.35,16.3746
55713,28663,127384,50615.3,21139,156920,120635,14329.3,17429.2,169900,130.66,1223.1,129058,125662,16.3766
43060.5,27429,102884,29010.8,20461,92920.7,41963.5,6735.52,7854.81,149080,43.24,542.7,59208.2,81257.1,16.3829
16925.3,8546,129794,49220.5,28238,114233,42.64,129,86.86,26851.2,63.92,202.5,28,29596.9,16.3923
21560,11464,123252,29863.6,21020,93108.5,54358.6,6365.72,8283.95,139419,56.4,468.9,59247.4,88108.2,16.3944
27932.1,19062,96031.8,21361.8,17486,80062.2,46264.4,5153.55,6178.24,133278,60.16,405.9,61060.7,75182.7,16.4372
19947.2,12567,104023,20696,15563,87151.1,48169.3,5233.96,6533.85,133355,19.74,418.5,50566.3,83392,16.4476
35175,20368,113179,37895.5,25184,98614.9,54.12,5820.91,6876.13,147700,36.66,235.8,63001.1,82188.9,16.4528
37266.6,23027,106063,23289.6,17963,84969.7,318.98,6144.27,7089.84,161165,47.94,191.7,64199.5,74054,16.4549
31889.9,15603,133945,55021.2,30587,117889,84451.8,9830.23,11927.3,148184,85.54,819,94744.7,93423.3,16.4591
37300.9,21685,112730,18883.8,11601,106678,25.42,39.99,15.48,19892.1,67.68,44.1,191.52,62445,16.4591
12997.6,7415,114877,19378.2,13187,96304.9,42212,4713.66,6081.92,131676,31.96,293.4,56844.5,79311.9,16.4758
32832.1,22120,97273.2,26535.2,19752,88042.3,47993.8,4831.91,5656.65,133446,62.04,444.6,47738.3,77277.5,16.4779
37697.1,21074,117231,28627,20610,91028.6,62.32,66.22,34.4,25049.3,66.74,155.7,56,47051.5,16.5081
45250.8,28335,104661,33055.8,23442,92413.1,47.56,92.02,70.09,37651,77.08,142.2,61.04,74080,16.5259
33246.5,20954,103982,22684.5,17159,86639.7,34563.8,4943.71,6247.9,157063,60.16,341.1,54036.1,75865.1,16.5353
16870,11026,100271,38812.2,23530,108100,72841.4,7740.43,9425.6,151290,63.92,590.4,89007,92323.1,16.5395
15038.8,9870,99856.4,13332.4,11162,78279.1,11.48,11.61,35.69,20339,4.7,0.9,36.96,47494.3,16.5415
24469.2,15968,100427,21665.2,16404,86555.2,9.84,21.93,70.52,50234.8,42.3,73.8,49.84,74234.4,16.5457
48171.2,30537,103381,34445.7,24637,91627.9,58202.8,6723.91,7634.22,139442,69.56,566.1,71165.9,76068.8,16.5468
42509.6,25542,109072,29355.2,21398,89906.6,17431.6,146.63,101.91,35151.4,79.9,198,25.2,28474.3,16.5468
12747,8445,98920.9,21760.3,15597,91433.3,218.12,4228.62,5136.78,132329,31.96,142.2,48993.8,83860.8,16.5488
41843.9,24743,110831,46042.2,31935,94486.3,146.78,208.12,270.47,61122.5,91.18,436.5,271.6,70914.6,16.5499
26135.2,17498,97885.3,13034.7,10771,79309.6,28622.9,4062.64,4864.16,131346,1.88,280.8,37135.8,73325.1,16.5572
44049.6,30438,94843.1,22632.8,16862,87964.9,35735.6,52.46,41.28,26265.3,32.9,276.3,26.32,29739.8,16.5822
36243.9,23878,99475.7,24007.1,18794,83714.6,17.22,51.17,69.23,29271.3,57.34,108,15.12,17084.6,16.5958
14443.8,10411,90922,15633.3,12038,85109.2,19.68,2116.89,5433.91,69364.4,9.4,3104.1,14.56,53011.3,16.6042
18175.5,9887,120476,23639,17915,86475.2,24.6,56.33,36.12,22331.7,2.82,73.8,50.4,61166.9,16.6198
32739,22494,95384.7,47278.7,33822,91610.8,5023.32,9307.78,11194.2,134486,84.6,828.9,98879.2,86389.3,16.625
41338.5,26434,102488,24349.1,17838,89457.4,-6.56,20.64,33.97,15568.2,42.3,57.6,12.88,8979.83,16.6282
59586.8,34994,111593,48367.7,34302,92409.4,614.18,759.38,1167.45,99752.3,167.32,792.9,5476.24,71236.8,16.6355
14771.4,8473,114252,25392.9,16532,100662,63919.8,2671.59,3274.45,107405,65.8,505.8,31975.4,89324.1,16.648
56322.7,31665,116569,33298.6,23669,92198.8,105350,11839.6,13765.6,150407,105.28,1183.5,101429,83210.2,16.6574
16037.7,11326,92799.5,16796.9,13322,82630.3,39.36,25.8,4.73,2384.5,18.8,52.2,17.36,22307.9,16.6574
46944.1,29736,103461,30035.8,20287,97028.9,103.32,89.87,54.61,37672.9,65.8,85.5,150.64,79615.7,16.6783
29021.3,18454,103064,21686.5,16734,84931.8,44344,5367.69,5854.45,147003,44.18,392.4,48069.8,76623.6,16.6824
30634.8,17118,117285,22354.8,13262,110470,49961.8,9017.53,10740.1,160480,92.12,575.1,83498.8,82968.4,16.6908
38105.2,25974,96144.7,30786.9,24046,83907.9,50.84,101.91,85.57,43137.8,30.08,72.9,106.4,77478.1,16.696
38108,22711,109966,26586.9,17995,96826.7,72.16,90.3,67.08,52965.7,94.94,154.8,299.04,78079.2,16.7002
14211.4,7406,125757,25212.5,18458,89518.3,19.68,22.79,36.55,29211.5,44.18,60.3,-6.72,0,16.7033
52439.8,32214,106683,49856.8,33206,98398.4,77.9,116.53,29.24,17263.7,104.34,186.3,28,24797.4,16.7033
54042.8,36061,98215.5,23467.6,17129,89787.6,67717.2,9031.72,10487.3,165733,88.36,667.8,86203,76820.8,16.7064
22514.8,13310,110859,23405.3,18211,84228.6,164.82,67.94,28.38,28180.5,60.16,38.7,65.52,51734,16.7117
51534.7,30226,111738,25293.7,16794,98704.9,18.04,44.29,-7.74,0,74.26,107.1,39.2,41435.7,16.7158
37340.1,26191,93433.6,19766.1,15634,82857.3,69.7,43.86,3.44,4508.88,26.32,92.7,66.64,53260,16.7158
44791.6,27346,107345,22158.9,15918,91230.2,35.26,52.03,58.48,44564.5,64.86,76.5,75.6,63519.5,16.721
18622.1,10463,116641,29556.9,20226,95769.9,63.14,78.26,143.62,40396.1,28.2,96.3,57.68,54001.7,16.7273
35390.6,21466,108048,29593,20563,94315.3,68.06,60.2,66.22,55638.4,35.72,108,12.32,20702.7,16.7315
45890.6,23746,126652,54793.2,27438,130874,160.72,228.76,175.87,63328.7,124.08,378.9,118.72,61749.5,16.7325
39659.2,25719,101058,24390.1,18971,84256.4,196.8,64.93,147.92,45943.5,39.48,65.7,407.12,67546.9,16.7419
29398.6,17963,107258,27489.7,20374,88424.6,-9.84,38.7,25.8,17798.2,54.52,53.1,27.44,27247.1,16.744
12230.4,6762,118535,24667.2,18675,86564.5,39311.6,3665.32,4603.58,146813,52.64,252.9,37517.8,84787.9,16.7451
45923.5,27086,111114,23309.3,15859,96323.8,49791.2,4991.87,5611.93,148121,71.44,580.5,46476.6,83050.9,16.7482
15164.8,10632,93476.3,17229.8,14008,80609.3,61564.8,3065.04,3834.74,132131,42.3,480.6,29431.4,78467.7,16.7586
36542.8,22814,104974,24090.8,17866,88369.7,54044.6,9026.99,10834.7,161598,64.86,532.8,76370,77732.8,16.7701
18495.4,10507,115363,28401.5,20294,91717.9,83542.4,4169.28,4969.51,125359,62.04,670.5,46394.3,79698.5,16.8045
30064.3,21492,91675.7,17625.9,14608,79075.2,35071.4,3496.33,4247.11,139030,18.8,326.7,29304.8,72990.2,16.815
11501.7,8579,87862.9,24757.4,17827,91013.8,32415.4,3436.56,4087.15,117998,24.44,277.2,42596.4,79817,16.8212
29719.9,20067,97061,19465.2,15499,82306.5,44142.2,33.54,69.23,40874.4,43.24,434.7,56,46455.9,16.84
20678,13611,99563.1,21791.5,15878,89943.8,32410.5,3109.76,3830.01,119185,22.56,262.8,36003.5,73730.6,16.8421
19747,13199,98048.3,21380.7,15551,90103.8,234.52,58.05,104.49,69876.1,36.66,91.8,95.76,64038,16.8525
19306.7,14962,84566.5,31037.8,20034,101532,24.6,5157.85,6219.95,149534,42.3,196.2,60832.8,96246.9,16.8609
43831.9,26106,110035,27919.4,21038,86972.3,62729.2,7620.89,9168.03,139373,91.18,584.1,70768.3,78609.3,16.8692
39970.7,24471,107046,24381.9,17831,89613.1,45092.6,7062.32,8648.16,145661,31.02,504,60213.4,78155.5,16.8734
55472.9,30529,119083,57930.5,25365,149676,22.14,113.52,136.31,56183.7,172.02,236.7,84,71493.8,16.8765
17935.4,10627,110606,20419.6,14731,90843.9,34617.1,4679.69,5795.97,164577,76.14,312.3,42952.6,79863.2,16.8765
38176.6,21946,114004,46253.7,28599,105993,22.14,116.53,48.59,50545.9,87.42,143.1,109.2,82259,16.8807
40922.7,24866,107854,32039,23758,88379.1,50527.6,5866.49,7151.76,143289,65.8,433.8,65400.7,77514.8,16.9089
42548.1,22801,122294,83092.2,43989,123793,139.4,253.27,147.49,39941.8,116.56,370.8,113.68,68349.8,16.9162
45465,27006,110331,35188.7,22499,102499,77928.7,8759.96,10186.7,139840,100.58,753.3,88363,84206.4,16.936
49101.5,28143,114342,48831,37311,85770.6,58551.3,8262.45,9806.15,138206,111.86,910.8,89466.7,77669.8,16.9371
35142.1,18666,123383,53847.8,34602,101987,170.56,184.47,123.84,42492,84.6,342.9,418.88,80034.2,16.9371
18025.7,10759,109799,24898.5,17855,91388.8,37452.7,4198.09,4874.91,129136,18.8,378.9,40737.2,87421.1,16.9392
32928.7,21186,101860,26834.5,18810,93494.2,13.94,6471.07,7686.68,167527,42.3,183.6,57653.1,80162,16.9433
47364.1,28707,108129,19608.7,13819,92993.2,83971.3,7626.48,8849.83,135100,75.2,726.3,79009.3,78057.6,16.9496
41120.8,23887,112818,29771.7,21951,88885.3,26.24,82.13,41.28,30059.2,57.34,90.9,8.4,16191.2,16.9506
32228.7,14247,148252,59873.1,25523,153738,458.38,978.68,1129.18,120524,62.98,216.9,10069.4,84397.7,16.959
39800.6,26339,99030.8,20670.6,16375,82727.7,4.92,6910.96,8809.84,164070,54.52,115.2,69232.2,75021.1,16.959
28594.3,18605,100723,23900.5,17213,90997.8,36522.8,3823.56,4456.52,151328,17.86,293.4,41305.6,77751.7,16.9653
21188.3,10802,128550,37139.4,28094,86636.7,52436.5,6045.8,7558.11,136417,64.86,455.4,59955.3,82081.2,16.9715
29495.2,18728,103214,32710.6,22040,97265.1,41248.5,5814.46,7116.93,149540,59.22,363.6,62047.4,82239.7,16.9746
45726.1,27432,109241,33057.5,24888,87048.2,55.76,8833.49,10704.9,143145,89.3,198,85195,80233.1,16.9809
29969.1,20251,96985.6,35957,25967,90749,39063.2,1422.87,1630.13,143207,42.3,312.3,15143,75814.3,16.9893
11690,8970,85408.7,25120.7,21383,76991.5,120.54,405.49,813.13,45546.4,27.26,315.9,106.96,58905.3,16.9903
18295.9,11587,103482,22995.3,18011,83672.1,38991,4364.5,5197.41,133996,50.76,347.4,53525.4,77335,16.9903
54070.8,33926,104450,36963.1,25966,93291.9,75564.6,8787.05,10617.1,157173,111.86,728.1,86922.6,81126.8,16.9966
41153.7,25406,106158,26508.1,18839,92214.9,82943.8,8660.63,10037.9,163156,89.3,873,82584.3,83026.5,16.9976
35984.2,21166,111417,50834.3,32942,101132,92159,11415.6,13868.4,152829,94,783.9,113580,86022.4,17.0039
48801.2,31746,100745,40761.4,22350,119523,39.36,75.68,143.19,48371.6,119.38,166.5,30.24,25407.8,17.0049
28240.1,18442,100355,35752.8,26010,90084.5,57847.7,6141.69,7623.9,140427,15.04,468.9,65492.6,77881.4,17.0112
26323.5,17341,99483.1,17861.2,13753,85112.6,103.32,38.7,55.9,36271.9,4.7,27.9,96.88,63491.3,17.0195
23201.5,17926,84822.8,61268.8,45650,87958.6,627.3,316.91,563.73,68542.9,42.3,316.8,972.16,89231.8,17.0206
22956.5,15034,100072,20036.7,16186,81127.2,68893.1,34.4,19.35,9463.59,71.44,575.1,34.16,31531.1,17.0237
13284.6,9770,89111.5,15708.7,12871,79985.1,13.94,32.68,20.21,14716.5,19.74,7.2,65.52,60477.7,17.0247
23857.4,15348,101871,31563.4,23664,87413,94655.9,5228.37,6566.1,138143,58.28,762.3,55484.8,75591.5,17.0362
19172.3,12871,97620.7,19207.7,14559,86461.6,19.68,4398.9,5156.56,136984,62.98,90.9,46581.4,79476.1,17.0394
19661.6,12638,101958,20996.9,15383,89452.9,134.48,82.56,123.84,53394.6,19.74,125.1,225.68,57104.9,17.0414
31806.6,18334,113695,39541.2,28599,90610.6,143162,110.94,158.24,51338.7,73.32,1341,78.4,61903.9,17.054
58246.3,32234,118422,73959.1,41246,117514,107472,23103.5,29360.8,145574,131.6,1878.3,221023,79563.7,17.0561
40818.4,25302,105726,34043.9,22830,97726.8,54.12,85.14,52.46,35081.8,97.76,109.8,87.36,77367.9,17.0613
33009.2,22907,94438,18575.5,14838,82043.5,114.8,16.34,67.51,48619.1,17.86,40.5,11.2,21588.3,17.0644
23331.7,12791,119542,47544.4,32847,94860.1,51902.7,7408.9,8626.23,162684,69.56,553.5,66223.4,91339.9,17.0717
46497.5,28154,108235,33948,24819,89641.6,74353.5,7789.88,9538.26,149438,78.02,678.6,80899.3,78514,17.0717
33098.8,20706,104760,27128.1,18894,94096.8,23.78,47.3,30.53,22231.3,75.2,63,34.16,28701.4,17.0728
45224.9,26587,111478,22833.7,15999,93532.8,33.62,45.58,135.88,43867.2,47,140.4,61.04,60610.9,17.0748
31591,19278,107394,34834.4,26039,87672.7,47398.5,111.8,92.88,37343.5,6.58,299.7,42,53970.8,17.079
21838.6,12976,110297,24964.9,17356,94267.1,35137.8,4391.59,5187.52,150031,67.68,245.7,45115.3,78012.5,17.0842
35827.4,21297,110250,24124.4,18449,85696.6,343.58,54.18,1.29,1690.83,55.46,72,143.92,46009.5,17.0894
53491.2,29401,119234,42311.2,29417,94262,63612.3,8712.66,9840.55,151352,119.38,833.4,88882.1,82906,17.1239
35668.5,21179,110372,25479,16934,98606,27.06,62.35,43.43,30604.6,50.76,95.4,33.6,57947.6,17.1291
28386.4,19620,94818.1,25821,21196,79836,59581.2,7511.67,8918.63,147487,35.72,568.8,77394.2,74041.1,17.1489
43813.7,31327,91658.1,25190.4,19522,84565,56762,6867.53,8457.24,148514,85.54,621,64812.2,75031.4,17.1573
17359.3,12098,94037,30847.6,22430,90130.5,42378.4,4102.63,5013.37,131213,49.82,505.8,46827.2,80662,17.1604
45038.7,27211,108473,30635.2,20438,98234.1,-4.1,57.19,70.52,47159.2,65.8,76.5,53.76,50331.7,17.1635
45768.8,26747,112144,30073.5,21062,93576,55155.7,12191.4,14559.4,166288,105.28,729.9,101122,81867,17.1677
19404,6902,184245,59689.4,21594,181152,452.64,79.55,25.37,24096.4,91.18,191.7,115.92,102661,17.1698
27801.9,17416,104618,27639.7,21448,84455.3,68.88,8107.65,10096,145963,15.98,150.3,74307,76640,17.1813
21620.9,14056,100807,26779.6,19948,87980,47549.3,5816.61,7110.05,139887,44.18,441,66438.4,77923.1,17.1865
24511.9,15886,101121,24209.7,17514,90590.7,10.66,57.62,35.69,26884.8,15.04,72,15.68,20149.1,17.1907
22608.6,13151,112666,24957.5,18530,88268.5,44259.5,4975.1,5463.15,142643,63.92,347.4,55377.8,79445.8,17.2053
19427.1,10887,116944,20796.8,15951,85445.5,41095.1,4217.44,5033.15,138014,29.14,320.4,47040.6,75777.4,17.2116
25557.7,16150,103712,30193.2,21646,91413.8,38243.2,4462.11,5695.35,138703,63.92,494.1,39177.6,78599.9,17.2356
20575.1,12472,108115,27719.3,20696,87775.9,-27.88,36.12,16.77,12632.6,31.96,38.7,6.16,10910.9,17.2523
17257.1,12843,88060.5,24382.7,18150,88041,57.4,5122.59,5527.65,123596,1.88,225,57626.8,78486.8,17.271
15485.4,8964,113214,21542.2,15816,89263.5,22.96,43,-6.45,0,36.66,59.4,13.44,15728.6,17.2721
19220.6,11473,109792,32545.8,22913,93087.8,21.32,59.34,14.62,12947.8,33.84,62.1,38.08,40911.7,17.2794
36178.1,24618,96310.3,23897.3,17907,87459.1,37.72,67.08,75.25,60141.3,36.66,83.7,216.72,66060.3,17.2794
35347.9,23467,98715.6,18738.6,14870,82586.1,14465.6,8200.96,10179,137971,46.06,214.2,89683.4,75985.7,17.293
75873,41872,118753,58078.1,35156,108266,115380,13832.7,17206.9,153154,175.78,1296,142162,91559.2,17.293
12904.5,9766,86597.3,19071.6,15226,82088.1,17.22,55.04,82.13,43059.8,43.24,105.3,27.44,31005.3,17.3159
49917.7,33095,98849,30856.6,22987,87972.2,63826.3,6438.39,7763.22,152235,26.32,811.8,69424.3,78257.1,17.3222
40742.1,26365,101273,19302.8,15053,84038.3,124.64,76.11,20.64,14390,72.38,104.4,101.92,52183,17.3253
56786.8,33294,111779,30581.1,22519,88998.7,60185.5,7890.07,10154,157616,94,679.5,80743.6,79060.7,17.3253
24169.6,14662,108033,25920.2,20234,83953.1,73.8,41.71,63.64,35345,32.9,109.8,39.76,44926.1,17.3295
44814,23732,123754,55306.5,39452,91872.9,323.9,516.43,574.91,69902.2,86.48,444.6,1715.28,72806.1,17.3493
38789.8,27008,94125,22787.8,18768,79572.7,36.9,4093.17,5016.81,148972,24.44,134.1,43341.8,73214.9,17.3608
36110.9,24207,97763.6,24437.6,17858,89682.2,3.28,52.46,-12.04,0,34.78,76.5,19.6,33802.8,17.3702
52061.8,29990,113769,25622.5,17298,97074.7,66.42,47.73,33.97,28180.5,91.18,65.7,112,53188.6,17.3785
24749.2,19418,83528.9,35701.2,23875,97998.4,226.32,101.05,169.42,54965.9,20.68,439.2,78.96,59479.6,17.3806
49102.2,32770,98198.4,25803.8,19370,87303.8,56033.9,6484.83,8335.12,163255,101.52,619.2,65566.5,75356.3,17.3827
31012.8,21091,96366,15396.3,12191,82767.1,-2.46,3246.07,4048.45,157834,11.28,65.7,29730.4,73806.3,17.3848
18539.5,10484,115891,36291.6,23028,103283,46678.5,6831.41,8164.41,144533,70.5,369.9,62470.8,82422.4,17.3984
32778.9,15575,137926,48763.8,18815,169853,48550.6,5721.58,6785.4,162117,111.86,511.2,56301.3,80896.3,17.4088
15004.5,8398,117092,17906.3,11274,104090,43282.9,4238.08,5125.6,160416,9.4,360,45058.7,136895,17.4224
13795.6,10752,84087.5,21980.1,18628,77329.2,122.18,299.71,431.72,48950.2,12.22,385.2,110.32,78586.2,17.4245
38781.4,25153,101045,26677.9,19909,87817.6,43111.5,5193.11,6448.28,141858,36.66,372.6,51324.6,74898.3,17.437
49100.8,27846,115560,38289.1,25854,97057.1,86.1,221.88,217.15,60301.5,114.68,172.8,86.24,62798.1,17.4412
56310.8,28831,128001,68611,36834,122075,317.34,153.94,133.73,68469.8,148.52,299.7,360.64,80390.8,17.4464
35120.4,16215,141946,26298.2,12255,140635,50.84,34.83,56.76,39156,51.7,84.6,36.4,55477,17.462
24980.9,15699,104284,27614.3,18843,96042.7,48467.7,7076.51,8430.58,158629,71.44,405.9,58693,83158.7,17.4641
30696.4,21999,91445.9,23629.1,19202,80645.7,42.64,154.37,233.06,71373,76.14,88.2,979.44,66724.1,17.4641
35250.6,24430,94563.4,18307.3,14094,85127.6,65.6,81.27,21.5,18064.4,54.52,63,95.76,54571.5,17.4735
18477.9,10483,115517,50202.9,28211,116625,48.38,8020.79,10088.7,151263,94.94,232.2,85450.4,101453,17.4808
45080.7,21315,138607,42649.8,19355,144412,76197.7,9582.55,11894.2,173261,110.92,843.3,90594,112962,17.5017
39368,22346,115458,38345.7,26707,94096,59580.4,7775.69,9150.83,159370,98.7,621,75714.2,81474,17.51
45016.3,28313,104199,32241.6,23209,91041.6,68.06,99.33,67.08,35741.1,94,180.9,120.96,79272.4,17.5288
13413.4,11447,76794,42512.9,38395,72564.8,251.74,436.02,645.86,61521.9,18.8,264.6,277.76,60880.5,17.5299
25958.1,17759,95793.1,23540.6,18114,85169.2,70.52,57.19,47.3,34442.8,39.48,92.7,39.76,68571.4,17.5382
34706,23543,96610.1,16880.5,13371,82737.4,35740.5,4782.46,6295.63,154297,47.94,321.3,42341,73998.3,17.5403
35560,18181,128181,44675.2,29141,100471,53068.8,13569.1,16450.1,145078,106.22,638.1,144633,86087.8,17.5434
