"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
35409.5,23348,99391.7,23159.3,18008,84282.8,27.88,1053.07,2623.43,67635.4,127.84,4438.8,37.52,34151.5,9.85693
27654.2,15779,114858,18770.6,13403,91781.8,24897.7,9480.21,11485.3,162255,77.08,437.4,98943.6,85574,9.85693
34741,23424,97198.9,19256.9,12752,98966.4,-19.68,2296.2,5277.82,62774.5,100.58,5044.5,28,24144.8,9.85912
35711.2,23511,99543.6,19751.3,15231,84986.1,-4.1,1179.06,2915.83,77365.1,79.9,3810.6,10.08,15362.9,9.86348
21692.3,14307,99365.8,14516.5,10759,88423.7,-15.58,2229.98,5302.33,64125,48.88,3895.2,8.96,12493.7,9.86457
21078.4,15439,89474.3,12024.5,10050,78411.6,7.38,1574.66,3897.52,61936.9,70.5,3682.8,14,18350.1,9.86566
41930.7,27609,99531.7,25558.6,18521,90438.3,8.2,2891.75,3461.07,152231,109.98,5718.6,29272.3,77192.6,9.86566
22393.7,14698,99849.9,7984.34,6071,86190.4,-5.74,1491.24,3424.52,62151.6,32.9,2011.5,1.12,3191.32,9.86893
51736.3,32527,104239,21839.9,15394,92977.7,82200.1,5245.14,6968.58,142895,62.04,1103.4,57475,75180.3,9.86893
25102.7,16499,99710.9,28151.4,20263,91049.3,91.02,102.34,155.66,73390.9,54.52,5520.6,569.52,63154.1,9.87111
23623.6,17147,90289.6,13677.6,10975,81674.3,27.06,1842.98,2402.41,148813,34.78,2670.3,18617.8,78283.9,9.8722
32333.7,23015,92071.3,14405.8,11995,78707.5,31.98,2619.13,3156.2,130255,57.34,2488.5,30047.9,71485.8,9.8722
28455.7,18036,103397,21487.3,15160,92888.5,128.74,24.94,82.13,53291.8,74.26,5640.3,48.16,35866.1,9.87329
23937.2,15242,102923,16418.9,12650,85061.4,22.96,749.92,1693.34,64973.5,63.92,3354.3,-4.48,0,9.87547
62493.9,37496,109228,42767.9,23473,119407,48123.3,7833.74,14127.2,91000.7,146.64,7957.8,23335.8,77501.3,9.87656
23147.6,14735,102952,20771.4,14795,92009.2,106.6,1418.57,3166.09,68119.8,49.82,3277.8,-20.16,0,9.87656
23013.2,15085,99979.6,20777.2,15952,85359.3,27.88,1968.11,2256.21,137164,46.06,3641.4,20309.5,75198,9.87874
21019.6,10758,128048,48486.6,28149,112886,43.46,2908.09,7049.85,73863.9,94,4993.2,315.84,67643.4,9.88419
28534.1,16975,110163,27351.9,18450,97156.4,-1.64,1303.76,2985.49,63401.5,153.22,8640,80.08,74973.2,9.89182
28197.4,16457,112289,31869.3,22269,93789,-4.1,1974.99,4612.18,69167.9,63.92,3265.2,2.24,9175.04,9.89182
28139.3,17202,107205,18336,13394,89717,13.12,2777.37,3444.73,150503,82.72,5719.5,23698.1,77599.6,9.89182
27220.9,17549,101655,23151.9,16409,92466.4,-7.38,33.11,55.9,35916.3,108.1,5397.3,37.52,68303.1,9.89182
43383.2,26227,108406,24079.3,17619,89565.9,51.66,1906.62,4185.62,66937.2,86.48,5425.2,15.68,21863.9,9.89509
29564.5,21323,90866.2,18196.6,13974,85339.5,52.48,52.89,107.07,54394.9,55.46,3601.8,26.32,50732.6,9.89618
24728.2,16654,97309.2,11441.5,9274,80852.7,13.12,1397.07,3411.62,52944.3,55.46,2838.6,21.28,39845.9,9.89727
45024.7,28962,101883,21938.3,15982,89960.4,42.64,1599.6,3845.49,54846.1,80.84,4990.5,40.88,43211.5,9.89945
54928.3,31199,115381,28144,19259,95770.7,51.66,1970.26,4529.62,60458.9,103.4,6150.6,8.96,10874.1,9.89945
41663.3,25145,108588,35284.6,24717,93555.5,8.2,3764.22,8901.86,68201.1,99.64,5381.1,61.04,62505,9.90164
14236.6,9394,99319.8,22558.2,16446,89892.6,3.28,1199.27,2629.45,63470.9,89.3,6380.1,32.48,46274.1,9.90164
30604.7,22337,89793.1,11913.8,9749,80088.4,-11.48,1231.52,2783.82,56977,80.84,3411.9,12.32,17942.3,9.90164
26863.9,18042,97580.8,16493.5,12279,88029.7,-3.28,2605.37,3571.58,123976,55.46,3031.2,22583.1,76482.2,9.90273
27934.2,18266,100224,18566.4,14503,83897.8,4.92,1151.97,2737.81,67503.8,44.18,4284,34.72,41371.1,9.90382
27314,19451,92028.7,12725.6,10022,83215.3,11.48,923.21,2459.6,66198.1,40.42,1893.6,-14,0,9.90382
36719.2,22143,108677,26209.7,19730,87059.1,27.06,1723.01,3922.89,59858.1,98.7,4952.7,3.36,6476.5,9.906
20483.4,10457,128373,37735.6,20541,120395,54.12,4033.4,4903.72,126623,122.2,6847.2,39182.6,98160.3,9.906
39187.4,18394,139621,34203,14711,152371,40.18,2854.34,6456.02,89337.4,121.26,6210,29.68,35365.6,9.906
33341,21042,103842,50151.2,33594,97836.2,58625.1,12794.7,14893.5,169484,87.42,657,126003,94440.9,9.90818
17148.6,10701,105023,24180.2,18221,86969.5,-15.58,1779.77,4664.21,60891.2,50.76,3762.9,-11.76,0,9.90818
43004.5,27642,101959,19633.3,13866,92794.3,112.34,1229.37,2790.27,60172.1,93.06,4909.5,86.8,42137.2,9.91145
23910.6,16024,97791.1,17317.6,14424,78683.1,-9.02,1849,4521.45,55877.4,59.22,4761,-10.64,0,9.91254
48169.1,27835,113412,24678.7,17755,91092.4,5.74,2366.72,6199.74,62527.9,79.9,4316.4,133.84,65457.7,9.91254
49205.1,30116,107076,23789,17272,90263.9,-12.3,2556.35,6517.08,61524.5,97.76,5013.9,6.72,11010,9.91363
27069,16091,110248,17556.2,13350,86184.5,2.46,1697.64,3673.49,64838.6,50.76,3623.4,10.08,13212.1,9.91472
41655.6,28720,95053.7,23388,17636,86910.8,52.48,2475.51,6063.43,63671.4,74.26,3099.6,42.56,46486.9,9.92126
27016.5,18873,93814.1,19281.5,15337,82391,62.32,40.85,12.04,8966.52,6.58,74.7,42.56,53638.7,9.92235
37758.7,25483,97106.1,16723.9,13286,82494.2,3.28,2701.26,6514.93,64118.1,82.72,2808,35.28,42816.9,9.92344
14362.6,9264,101605,35201,22164,104085,-1.64,3337.23,7992.41,69773.6,156.04,10408.5,26.88,29360.1,9.92344
63826,33758,123908,45829,31498,95353.6,-23.78,113.52,29.24,13590.6,260.38,18331.2,63.84,42260.8,9.92562
32980.5,22326,96811.3,13635.8,10322,86575.7,12.3,1971.98,4372.67,69572.1,81.78,4106.7,-12.32,0,9.92889
28917,20746,91347.9,16773.9,13546,81152.8,27.88,1394.92,2809.19,59484,78.02,4548.6,10.08,12011,9.93216
41204.8,23334,115728,20896.1,14490,94509.6,22.96,1286.99,2883.58,65277.5,106.22,5068.8,5.6,6327.61,9.93325
16452.8,9834,109645,38697.4,26967,94043.7,13.12,1403.52,3565.56,76015.8,72.38,2880,27.44,32696.5,9.93325
21708.4,12224,116384,17917,13276,88446,90.2,1356.65,3509.66,70274.7,34.78,4094.1,335.44,63170.7,9.93761
32605.3,16175,132106,49757.6,29487,110588,63.14,83.85,38.7,26981.3,98.7,6040.8,28,53970.8,9.93761
44924.6,28723,102502,21001.8,15771,87272.6,46.74,1345.04,2792.42,60960.7,98.7,4580.1,182.56,50059.6,9.93761
37112.6,25132,96777.5,18423.8,14341,84193.5,14.76,2036.48,4713.66,59338.2,72.38,4052.7,19.04,25465.4,9.93979
36201.9,22859,103790,16564,12959,83767.1,13.12,1879.1,4140.9,62906.4,95.88,5286.6,25.76,33764.1,9.93979
60480.7,33641,117822,37511.7,25193,97581.4,50.02,8645.15,21755.8,71147.3,189.88,14237.1,60.48,58288.5,9.94306
32130,22588,93220.8,12897,10588,79827.6,53765.8,3052.57,3760.35,151654,31.02,441.9,31260.9,71892.2,9.94633
33828.9,22566,98245.6,17830.1,13390,87267.5,10.66,31.39,15.05,13150.9,92.12,5510.7,11.76,13288,9.94743
12725.3,8126,102629,20651.7,15027,90066.5,38.54,1019.53,1174.76,103759,74.26,2838.6,10939,78719.8,9.94961
27391,17035,105377,24516.4,17487,91879.9,45.92,2627.73,3175.12,113459,63.92,5661.9,29513.1,78439.9,9.95179
51800,31386,108162,30768.9,21315,94603.2,6.56,2793.28,7080.38,65595.1,154.16,7304.4,14.56,17349.2,9.95397
34909,20967,109114,25160.9,16495,99966.3,70.52,2087.65,5246.86,69131.1,135.36,9189,55.44,39926.6,9.95506
53847.5,31661,111460,37282.9,26077,93698.5,32.8,2380.48,5370.7,63418.8,109.04,5346,57.68,59064.3,9.95506
28604.8,19166,97810.9,11886.7,9310,83674.3,8.2,3906.12,8880.36,62531.8,66.74,4885.2,15.68,20149.1,9.95724
39905.6,23670,110488,31929.2,22634,92449.8,91225,7084.68,8712.23,136758,26.32,927,76040.2,79685.4,9.95833
40091.8,19975,131537,39482.2,16063,161085,9.02,3025.05,7185.73,79146.9,179.54,14883.3,42.56,30650.7,9.95942
36365.7,21685,109904,34658.1,17397,130560,41,3049.99,7887.92,81950.3,77.08,6948.9,17.92,16087.7,9.96051
32491.2,19799,107548,31344.5,14687,139865,44.28,4662.06,8298.14,80376.4,78.02,6714.9,17475.9,75692.4,9.9616
18639.6,14259,85669.7,45751.9,39751,75429.5,1.64,1189.81,2543.88,59161,94,2316.6,12.32,12815.9,9.96269
34093.5,21654,103184,19526.7,13706,93367.8,70639.7,5462.29,6445.27,149204,58.28,693.9,58058.6,80053.1,9.96378
20759.2,14142,96201,14551.7,11118,85776.4,-3.28,1391.05,3348.84,68391.9,67.68,3874.5,8.96,8764.22,9.96596
33436.2,22558,97139.6,15596.4,12830,79666.8,9.02,1630.13,3492.89,65123.8,59.22,4291.2,55.44,43774.9,9.96596
44319.1,28830,100746,27643.8,19671,92098.4,69.7,3126.53,7362.46,72952.2,130.66,5787,24.64,24101.6,9.97141
40710.6,22563,118247,24012.1,17379,90549.2,48.38,3559.54,4060.06,153804,166.38,14633.1,38516.2,79841.9,9.97141
29928.5,21011,93350.8,17808.8,14299,81622.1,-4.1,1170.03,2455.73,59651.1,65.8,5708.7,76.16,44966,9.97468
34122.9,23575,94858,18521.3,14239,85245.8,17.22,2062.28,5065.83,59818.8,43.24,4741.2,37.52,32785.5,9.97577
23372.3,13716,111674,21136.3,16288,85043.6,-0.82,2829.83,3274.02,146863,40.42,4222.8,25991.3,79064.5,9.97577
44829.4,23600,124489,25828.4,14196,119237,21.32,74.39,77.83,45138.6,153.22,7884.9,132.72,55756,9.97795
18305,10955,109506,22421.3,16518,88957.5,72.98,1338.59,3119.65,68630.2,74.26,3157.2,12.88,15631.5,9.97795
34505.8,22776,99287.5,16400,12984,82778.1,18.04,2342.64,2941.2,137192,50.76,3441.6,24402,75133.2,9.97904
22724.1,15818,94148.9,17648.9,13786,83899.3,4.1,2146.56,2361.99,125748,15.04,3123.9,20335.8,75011.5,9.98231
38045.7,25642,97237.5,13748.9,10682,84352.2,0.82,1463.72,3372.49,68405.9,86.48,2180.7,46.48,55383.9,9.98449
32001.9,19631,106835,29079.7,20050,95050.6,8.2,2866.38,6285.31,69310.8,74.26,4400.1,185.92,56936.7,9.98667
22556.1,16575,89184.7,27405.2,19890,90298.1,43.46,2100.12,4795.36,71832.9,59.22,3132,13.44,17616.1,9.98776
49394.8,28343,114213,21666,15639,90792.6,47.56,78.26,39.99,37439.8,155.1,7872.3,62.72,69668.1,9.98776
40607.7,24742,107561,21551.2,16142,87497.3,50.84,1971.12,4433.3,68090.2,155.1,7195.5,532.56,76204.9,9.98886
15115.1,10135,97738.8,18724.7,14079,87161.2,37.72,2163.76,5318.24,59214.4,97.76,6151.5,30.8,34212,9.98886
20465.9,13470,99573.4,23663.6,15882,97646.1,13.12,3421.51,9011.51,71759.2,112.8,5814.9,26.32,33821.7,9.99867
31208.1,21559,94867.8,18718.1,14875,82468,47.56,2485.83,5962.81,62896.9,113.74,10719,25.76,39260.6,10.0041
18049.5,10806,109466,25798,18010,93875.6,36.9,2068.3,2618.27,142281,57.34,3484.8,23563.7,78556.8,10.0085
26961.2,18575,95124.1,25452,19938,83660.4,30.34,1873.94,4552.41,60162.7,88.36,3897.9,47.04,90671,10.0096
30076.2,19786,99619.6,18974,14659,84827,32.8,2843.59,3694.56,155011,126.9,3944.7,29986.9,75472.2,10.0107
13059.2,7202,118835,20407.3,14654,91266.2,15.58,1814.17,3993.84,59894.8,52.64,2042.1,-6.72,0,10.0107
63604.1,35519,117356,27607.8,15826,114325,25.42,55.04,77.4,27718.5,213.38,9835.2,96.88,77428.4,10.0118
31354.4,18699,109890,39368.2,25654,100570,102824,6002.37,7785.58,155040,80.84,854.1,65002,84219.1,10.0118
18558.4,13339,91179.5,23833.3,17414,89694.4,39.36,23.65,47.3,28970.6,75.2,5697.9,10.64,18350.1,10.0139
25087.3,14951,109967,16520.5,11796,91784.5,36.08,2483.25,5921.1,61496.9,94.94,6220.8,-25.2,0,10.0161
30062.9,21369,92199.1,16185.2,12324,86068.7,33.62,1335.15,3124.38,67644.3,87.42,2997,6.16,7763.5,10.0161
47908.7,32090,97841.8,24697.6,18295,88471.2,31.16,2287.6,5620.1,64391.4,74.26,3690.9,3.36,4003.65,10.0172
24340.4,15332,104042,23982.5,17460,90018.3,31.16,2153.87,4612.61,60616,79.9,3750.3,39.76,36190.4,10.0205
41072.5,26695,100833,21768.5,16187,88133.9,45.1,1958.65,4811.7,56563.2,69.56,2802.6,-20.72,0,10.0205
42746.9,26579,105401,13146.2,9899,87034.2,102.5,1904.04,4576.06,64591.1,141,7545.6,85.68,71077.5,10.0227
32804.8,22606,95102.9,17850.6,14762,79247.8,36.08,1503.28,3517.83,55154.2,102.46,3303,19.04,24466.8,10.0227
26741.4,17714,98934.4,21427.4,15410,91127,34.44,2598.92,2911.53,135615,62.04,3892.5,28504,77121.5,10.0237
14995.4,11589,84799.2,39453.5,24534,105389,41.82,70.09,22.79,14500.6,22.56,365.4,270.48,61336.3,10.0259
36222.2,24699,96111.5,17609.5,13942,82775.5,20.5,25.8,116.1,51760.1,125.96,5269.5,45.92,42991.6,10.0281
31061.1,20038,101588,34171.9,23198,96537.9,-9.02,2985.49,3122.66,136979,102.46,6157.8,26906.3,92485.7,10.0292
20099.8,13495,97611,17192.1,12743,88417.4,64882.5,2992.8,3320.46,123783,54.52,584.1,34664.6,74939,10.0314
28534.1,19553,95638,12773.1,10001,83701.7,31.98,44.72,67.51,36265,80.84,4065.3,2.8,3008.21,10.0325
38413.2,21026,119730,25262.6,17554,94315.1,-2.46,1811.16,4451.36,68592.6,125.96,5346,29.12,41487.1,10.0401
41596.1,26407,103232,23660.3,17711,87550.1,32.8,1612.93,3717.35,60798.7,95.88,6216.3,304.08,70417.6,10.0423
43148,24258,116570,27776.7,19774,92058.9,79.54,101.48,128.14,40374,125.96,11445.3,73.92,51536.4,10.0434
52154.2,30611,111658,31105.1,21159,96342,21.32,2614.4,6328.74,58631.7,135.36,6970.5,113.68,67118.3,10.0466
52495.8,29204,117805,29210,19668,97331.2,41,86.86,81.7,38520.1,178.6,7182,43.12,50462.7,10.0477
16942.1,10911,101761,17479.9,13266,86353.5,21.32,1420.29,3338.09,69076.4,56.4,1343.7,31.92,38739.1,10.0477
52605,29015,118819,31369.1,21919,93791,111469,1900.17,4560.58,74293.4,79.9,1142.1,72.8,44589,10.0499
37562.7,22938,107320,17397.9,12990,87774.6,14.76,24.08,33.11,26462.2,104.34,4734.9,77.84,71849.6,10.0499
25273.5,16554,100056,15675.1,11655,88141.1,18.86,1846.42,4352.46,66614.4,72.38,2303.1,33.6,56461.8,10.0532
35640.5,20557,113622,25637.3,18189,92372.6,36.08,2600.21,6357.55,69199.2,86.48,8945.1,7.84,16056.3,10.0543
21503.3,14206,99200.4,24768.1,17767,91360.5,59.04,986.85,2172.79,80268.3,55.46,2956.5,21.28,39845.9,10.0554
47625.9,31155,100183,22994.4,17127,87987.6,55.76,2179.24,4585.09,70174.8,68.62,3717.9,19.6,20389,10.0554
11840.5,7184,108015,23853,16876,92630.3,67614.7,2995.81,3909.13,133293,47.94,555.3,33446,80172.5,10.0565
28602.7,19978,93828.5,13835,11543,78549.2,-28.7,1541.98,4018.78,63189.7,49.82,2274.3,17.92,30113,10.0565
24382.4,16081,99367.3,24715.6,18769,86299.9,17.22,3010.43,6883.01,65469.5,75.2,3813.3,34.72,37301.8,10.0608
29766.8,21910,89036.8,14751,11858,81524.7,27.88,2011.54,4934.68,59811.2,67.68,4165.2,30.24,47185.9,10.063
32692.8,21598,99201.6,16594.3,13463,80778.9,-1.64,1533.81,3596.52,56253.4,56.4,2622.6,16.24,56016,10.0641
32878.3,20710,104042,17904.7,13534,86700.3,-11.48,1000.18,2242.02,60267.9,100.58,5312.7,20.16,31457.3,10.0641
28486.5,21335,87503.7,17183.9,12239,92014.5,23.78,1216.9,2477.66,71248.8,60.16,3390.3,41.44,63158.4,10.0663
42494.9,25038,111229,22857.5,16867,88811.8,123.82,5748.24,6833.56,158641,74.26,4297.5,57307.6,76630,10.0684
37524.2,19215,127983,36659.7,14818,162136,50.02,1992.62,5264.49,74324.3,113.74,8205.3,41.44,71468.7,10.0706
23965.9,14374,109269,14605.8,11422,83803.9,7.38,721.11,1579.39,66778.6,53.58,2640.6,34.16,38598.4,10.0717
25926.6,15584,109030,22411.4,16180,90775.9,30.34,1015.66,2227.83,59206.4,54.52,3179.7,38.64,33319.9,10.0717
15572.9,9430,108228,24776.3,17738,91540.2,69859.1,1726.02,4010.61,68483.4,30.08,615.6,0,0,10.0728
21289.8,14108,98897.7,21320,15420,90611.4,23.78,1090.91,2491.42,71425.1,36.66,3553.2,135.52,68848.4,10.075
34608,20942,108302,26497.5,18019,96372.7,27.88,2653.1,5993.34,69654.1,109.04,5334.3,38.64,72351.7,10.0761
13085.8,11070,77469.8,39392,27187,94956.9,11.48,97.18,53.32,40165.3,32.9,145.8,540.96,75915.1,10.0761
16251.2,8791,121151,24217.1,16739,94813.9,-15.58,1679.58,3913.86,67803,85.54,3881.7,34.16,52063,10.0848
41127.1,28146,95761.6,16691.9,12878,84945,50.02,1675.28,4132.73,58649.3,100.58,4704.3,6.72,9573.96,10.0946
19866.7,14795,88001.6,10537,8854,77993.3,38102.9,984.7,2096.25,58360.2,-5.64,267.3,5.04,8692.14,10.1022
32438,20543,103483,13354.5,10050,87084.8,0.82,35.26,42.14,32112.6,85.54,3763.8,29.12,38168.2,10.1033
33623.8,22315,98748.4,18280.3,13750,87128.4,6.56,1913.07,4407.93,63073.8,83.66,4584.6,73.36,58630.7,10.1055
55331.5,34243,105896,37882.4,25927,95755.7,4.1,1264.63,2871.54,73425.4,103.4,4693.5,56.56,58836.8,10.1066
29012.9,19200,99030.7,18418.8,14432,83640.3,11.48,1189.81,2617.41,67005.7,83.66,3727.8,31.36,46709.3,10.1121
34642.3,20717,109587,24667.2,15600,103628,24.6,3203.93,4183.04,142633,126.9,6506.1,34736.8,83048,10.1131
25450.6,18946,88036,11874.4,9726,80012.5,-4.92,1237.54,2661.27,53044.1,55.46,4080.6,38.08,26549.1,10.1164
20202,14078,94044.5,10745.3,8739,80581.6,13.94,946,2195.58,63639.8,46.06,2742.3,11.76,22020.1,10.1175
44946.3,26907,109473,32162,24134,87336.2,0,2299.21,5101.52,65248.5,63.92,3978,44.24,85273.9,10.1186
31904.6,21258,98358.3,16826.4,12755,86455.1,35.26,1105.53,2765.33,55900.3,116.56,5183.1,28.56,34031.1,10.1208
37558.5,22986,107084,22531.1,16039,92063.1,27.06,63.21,59.34,43210.1,114.68,6122.7,11.76,14012.8,10.1219
49331.8,32321,100028,28714.8,20177,93267.1,49.2,2248.47,5031.43,61668.2,78.02,4245.3,32.48,27644.3,10.124
12882.8,8127,103887,21644.7,15490,91575.8,19.68,2161.61,5517.33,72403.6,80.84,2569.5,28.56,49255.5,10.1273
39718.7,23495,110790,18263,13907,86063.6,16.4,2107,4984.99,58100,68.62,3552.3,26.32,40114.1,10.1306
41986,23946,114908,30425.3,20279,98325.9,16.4,58.48,91.59,60630.7,119.38,9199.8,32.48,54579.7,10.1328
37717.4,23222,106444,29633.2,22538,86167.3,26.24,997.6,2688.36,65593.6,147.58,8554.5,44.24,39179.9,10.1339
59576.3,34442,113361,31337.9,20391,100719,118401,6238.01,7386.97,156620,126.9,1278,59895.4,78646,10.1339
26252.8,17231,99849.3,17214.3,13291,84881,-14.76,29.24,15.48,10678.9,49.82,2164.5,-12.88,0,10.1349
22683.5,14355,103559,24912.4,18579,87876.7,5.74,2377.47,5865.2,67828.1,96.82,4325.4,5.6,7808.54,10.1349
26812.1,17247,101882,18345.9,13887,86578.4,35.26,928.37,1992.62,77043.3,33.84,3875.4,-11.2,0,10.136
40511.1,24320,109167,21435.6,15768,89092.1,31.16,1024.26,2282.44,57664.6,54.52,3421.8,10.64,11621.7,10.1404
34090.7,22051,101318,19211.8,14527,86670.6,13.12,1404.38,3125.24,67130.7,89.3,4221.9,10.08,14055.4,10.1404
40411,26070,101587,20014.6,15002,87433.3,9.02,1461.57,3371.2,63670,66.74,3392.1,920.08,70277.8,10.148
28509.6,20222,92394.7,12933,10282,82433.4,23.78,1073.28,3063.32,62502.4,63.92,2122.2,15.12,28311.6,10.148
20466.6,12738,105299,23647.2,16518,93821.3,68697.1,1398.79,3176.84,55371.6,35.72,513.9,53.2,56234.1,10.1491
33644.1,21893,100713,16450,12437,86682.4,125.46,2532.27,5781.78,61762.8,49.82,3359.7,84,61854.2,10.1491
16949.8,11475,96803.7,18473,13515,89577.8,174.66,2091.95,4831.91,64956.7,44.18,3203.1,7.28,10151.1,10.1513
45857.7,27431,109560,20741.9,14559,93367.8,-6.56,1689.47,3716.06,69841,99.64,5101.2,7.84,11948.9,10.1513
34547.1,15806,143242,52537.4,22051,156142,13.12,1894.58,4323.65,78906.9,170.14,13157.1,29.68,55574.5,10.1524
44110.5,28525,101344,22119.5,15533,93325.4,28.7,77.4,90.73,37396.7,127.84,6313.5,47.04,64225.3,10.1535
36092.7,23406,101058,21069.9,15479,89207.1,14.76,1858.89,4134.88,62626.2,84.6,5213.7,18.48,34603,10.1546
47780.6,27876,112331,36488.4,23748,100695,49.2,5442.08,6409.58,144053,116.56,5628.6,58291.5,82091.1,10.1578
54653.2,33571,106692,32609.8,23399,91333.5,75.44,4379.12,10512.6,70337.6,115.62,5225.4,91.28,53893,10.1578
40799.5,25562,104602,21058.4,15470,89210.4,31.16,1285.27,2848.32,60883.1,92.12,4783.5,13.44,16014.6,10.1622
49053.9,27062,118794,46701.5,24206,126441,9.02,2902.5,6917.84,69545.6,135.36,8770.5,59.36,67072.7,10.1622
42436.1,19315,143986,35656.9,15519,150577,44.28,3049.99,7212.82,75680.3,78.96,6105.6,35.84,49974.7,10.1633
37813.3,20499,120890,29466.7,19647,98291.3,1123.4,74.82,55.9,27339.3,96.82,7547.4,273.84,75089.4,10.1655
24633.7,15596,103513,12129.4,9032,88011,59.86,9.03,-13.76,0,77.08,2694.6,30.24,40445.1,10.1677
47351.5,32863,94429.2,62636.5,47282,86818.4,54.12,2601.93,6179.96,74042,110.92,6211.8,20.72,39938.4,10.1698
43261.4,29322,96691.2,19460.2,15063,84667.5,28.7,1541.55,3721.22,58023.8,115.62,4666.5,59.36,54791.8,10.1698
22552.6,14856,99488.9,23300.3,16684,91525.3,21.32,1676.14,3844.63,70875.3,94.94,3799.8,20.72,25620.9,10.1709
25197.9,16429,100516,20636.9,16302,82963,5.74,1477.48,3032.79,63847.4,71.44,4139.1,-6.16,0,10.1742
28080.5,15103,121849,36453.1,23467,101802,31.16,3894.94,9369.7,72806.8,122.2,12930.3,30.24,52152.9,10.1764
25486.3,17879,93420.8,16068.7,12955,81287.5,31.98,34.83,12.9,10701.4,41.36,2705.4,-12.88,0,10.1796
28581.7,19747,94856.4,10881.4,8555,83357.5,12.3,1047.48,1938.01,63727.8,87.42,3265.2,11.2,15617.1,10.184
26889.1,19727,89329.5,9589.9,7746,81136.5,9.02,909.45,2411.87,62973.8,29.14,2244.6,11.2,14680.1,10.1873
42693,26850,104206,24252.3,17358,91565.9,31.16,1515.75,4048.02,60916.4,76.14,2972.7,38.08,54252.4,10.1884
51811.9,30442,111541,42525.2,26403,105554,18.04,13984.9,16999.2,164728,181.42,9130.5,131952,86622.6,10.1884
19254.2,11774,107172,21663.6,15555,91272.5,26.24,46.87,27.09,19090,67.68,3413.7,18.48,23747.2,10.1906
36227.8,22511,105470,20749.3,15650,86889.8,21.32,2058.84,4230.77,62616.9,105.28,5788.8,1185.52,75725.4,10.1927
22553.3,13867,106588,27896.4,18758,97463.4,-0.82,1990.04,4812.13,72766,99.64,5355,817.6,66810.8,10.196
39016.6,27402,93314.1,16782.9,13287,82779.2,13.12,2090.66,5227.94,59950.7,58.28,3945.6,-22.4,0,10.1971
27323.1,16173,110718,32011.2,21648,96908.9,51.66,2274.7,5597.74,64803.7,97.76,6318,12.32,22427.9,10.1971
21835.1,12532,114186,46753.1,27776,110312,59.86,3490.74,8606.02,82577.5,113.74,6600.6,28,32768,10.1982
17070.9,10371,107874,34263.7,21935,102371,14.76,2270.4,5559.04,72921.8,85.54,3674.7,20.16,28110.8,10.2015
26759.6,19122,91712,13136.4,10714,80353.5,3.28,28.81,-1.72,0,70.5,3455.1,43.68,36700.2,10.2015
16438.8,11161,96526.6,17374.2,12948,87938.9,15.58,1607.77,1682.59,138879,95.88,2970,15558.5,78265.3,10.2047
47510.4,28099,110810,30973,21579,94065.9,10.66,4317.63,9564.06,69442.8,107.16,5501.7,6.16,8589.4,10.2058
20802.6,13622,100082,21607,16209,87361.1,17.22,695.74,1674.85,62400.8,45.12,3605.4,25.76,49653.2,10.2069
27227.2,18050,98856.6,19302.8,14826,85325,35.26,2041.21,4422.98,69362.1,47,2408.4,20.72,29519.7,10.2069
14415.8,8740,108095,23460.2,16804,91495.3,1.64,2329.74,5166.45,61183.3,52.64,3597.3,31.92,37355.5,10.2102
30655.1,18947,106033,24692.7,18367,88106.8,7.38,1141.22,2543.02,63756.4,91.18,4706.1,94.64,55876.8,10.2102
23119.6,19151,79116.8,31843.9,28575,73033.1,4.1,1775.9,4091.45,56438.1,61.1,4042.8,28,53970.8,10.2156
20926.5,12518,109557,23055.9,17146,88125.2,2.46,34.83,20.21,11130.1,38.54,4139.1,-8.96,0,10.2167
23631.3,13782,112371,24040.8,16550,95198.5,3.28,1080.16,2352.53,73068.9,48.88,4580.1,30.24,47185.9,10.2189
20938.4,12742,107693,28999.3,20118,94467.5,16.4,2232.99,5038.74,69083.5,68.62,5535.9,12.32,13920.8,10.22
35075.6,23052,99718.7,16375.4,11276,95173.7,-5.74,1753.97,4272.48,62851,31.96,3154.5,33.6,33877.1,10.2222
32117.4,22393,93995.7,14225.4,11501,81060.2,21.32,1057.37,2830.69,64638.4,50.76,2674.8,28,38229.3,10.2254
19897.5,13793,94540.9,43729,23905,119884,55.76,4050.6,4314.19,134188,181.42,11333.7,37676.8,106961,10.232
31885,19060,109634,42011.1,29308,93941.5,11.48,263.59,569.75,75892.6,157.92,12645.9,61.6,38817.5,10.2374
34789.3,20919,108990,21287.2,16143,86420,0.82,1629.7,3557.82,66127.4,102.46,3303,61.6,68424,10.2396
65834.3,36468,118310,44326.7,28516,101873,7.38,3786.58,9189.96,70639.6,219.02,14093.1,84,76458.7,10.2396
30377.2,18570,107205,34174.3,22515,99473.6,35.26,2936.9,6818.51,65608.3,120.32,8027.1,22.96,38582.2,10.2418
32985.4,20923,103318,36754.9,27631,87176.2,83.64,763.25,1491.24,75995.3,110.92,11078.1,3104.64,78923.9,10.2418
20790,11001,123852,19619.3,14228,90369.1,29.52,2375.32,5755.55,65851.2,46.06,2340.9,40.88,74419.8,10.2494
25119.5,16674,98730.5,16644.4,13482,80908.2,-4.1,2007.24,2495.72,116082,35.72,2341.8,22064,74512.3,10.2505
