"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
38812.2,23126,109989,48335.7,30742,103042,125897,7679.37,9634.15,151266,106.22,1322.1,66941.3,90354.3,5.84246
30650.9,20444,98255.6,24198.2,17640,89901,81502.3,286.38,332.39,101319,95.88,643.5,2614.64,75386.3,5.84558
41253.1,26798,100887,18750.9,14535,84545,78978.3,4560.15,6015.27,123540,96.82,777.6,51262.4,74426.4,5.84662
44657.9,27487,106476,25448.7,17743,93998,296.84,103.2,153.94,70549.7,77.08,76.5,204.96,59434.8,5.84766
44437.4,27963,104147,24566.4,16959,94933.8,78887.3,4004.59,4628.52,122559,71.44,684.9,38950.8,79527.7,5.85182
26278.7,17794,96785.5,15000.3,11438,85946.6,33.62,51.17,12.47,11043.7,26.32,60.3,33.6,28230.9,5.8539
42154,26223,105350,23281.4,16834,90636.4,78470.7,3831.73,4204.11,122891,72.38,720.9,42111.4,74885.1,5.85702
31833.2,18753,111247,49122.1,28789,111823,137.76,230.91,296.27,95647.1,94,198.9,1313.2,87019.1,5.86222
35177.1,17663,130520,22220.4,13039,111683,16.4,2402.84,5381.02,72891.8,60.16,169.2,22.96,44256.1,5.87054
16123.1,9971,105972,21537.3,14143,99799.8,142946,1701.51,2196.44,129681,92.12,1371.6,15385.4,95203.5,5.87782
44298.1,28439,102082,21363.5,16311,85836.3,85797.4,4403.63,5218.05,159575,61.1,801.9,44504.9,76442.7,5.87886
15868.3,12031,86438.8,31388.8,27019,76135.1,43.46,1729.46,2089.37,131410,39.48,133.2,13049.7,69204.1,5.88302
60761.4,34935,113985,39460,25911,99805.2,33.62,76.11,68.37,40366.6,104.34,157.5,30.8,34212,5.89134
38147.9,25891,96561,20300.7,15147,87834.5,71.34,16.34,79.98,24959.9,17.86,95.4,156.24,53609.1,5.89238
34405,23579,95626,20841.1,16415,83207,57.4,80.41,183.61,40928.8,51.7,1090.8,16.8,22020.1,5.89238
34975.5,21181,108217,33688.1,23613,93498.5,93842.4,4205.4,4975.1,143129,81.78,875.7,36057.8,82741.1,5.89446
40856.2,25011,107055,31568.4,19871,104115,120007,7678.08,9328.85,163732,119.38,1149.3,65914.2,85251,5.90486
50944.6,30939,107912,28046.5,19798,92840.3,109.88,68.37,57.62,41957.6,73.32,138.6,61.04,57147.4,5.90798
42596.4,27193,102659,19442.2,13453,94712.3,86343.5,6345.08,8052.61,155080,101.52,960.3,52635.5,84348.6,5.90902
45390.8,30041,99022.4,23812,18173,85871.5,82812.6,2899.92,3297.24,127787,82.72,733.5,29700.7,74588.7,5.90902
24693.9,15042,107588,29599.5,22034,88038.3,74197.7,3286.92,4180.46,140787,62.98,545.4,32657,76969.2,5.91318
18897.2,10227,121096,35648.7,22195,105261,104692,4254.85,5018.1,145067,97.76,957.6,38157.3,106689,5.91422
14522.2,10387,91626.7,13952.3,11491,79573.4,91.84,32.68,58.91,31906.8,24.44,27,107.52,74173,5.92046
44653,26852,108982,20345.8,14164,94139,87890.1,3919.88,4287.53,141841,85.54,808.2,33616.8,79385.7,5.93086
33511.1,21670,101347,19008.4,14482,86019.6,95.12,19.78,2.15,3808.17,17.86,8.1,41.44,36700.2,5.93294
53281.9,31047,112471,33359.2,23103,94629.8,72.16,79.98,37.84,15695.5,80.84,136.8,80.64,58075,5.93502
40380.2,26094,101416,26968.2,20478,86306.5,77748.3,51.17,8.6,8946.18,65.8,629.1,32.48,60817.4,5.9475
21436.8,13978,100507,41243.5,28471,94936.5,88237.7,3975.78,4731.72,148657,39.48,710.1,42175.8,82128.5,5.94854
16663.5,9942,109843,22159.7,16094,90235.9,18.04,53.32,21.07,17479,9.4,54,-9.52,0,5.94854
19086.2,13741,91029.3,19263.4,16112,78354.6,53.3,37.41,16.34,18463.1,42.3,67.5,33.04,31842.8,5.95062
40094.6,26379,99611,22809.1,16438,90936.8,83742.5,5067.55,5871.65,124492,73.32,771.3,54762.4,76545.4,5.95062
55643,31198,116886,52510.3,33843,101685,104.96,97.18,133.73,60028.3,148.52,204.3,156.24,69655.4,5.9527
35031.5,21675,105920,24751.7,17446,92979.9,68955.4,58.48,22.36,17655.2,62.04,556.2,35.84,43496.5,5.9579
37636.9,26183,94205.1,22418,18171,80853.3,97.58,65.79,49.88,30839,73.32,96.3,97.44,85144.4,5.9631
21625.1,12938,109540,40503.1,26451,100352,277.98,128.14,162.11,48958.7,89.3,199.8,325.36,86327.1,5.9631
33856.2,21399,103687,23269.1,17675,86278.2,73760.6,3568.57,4605.3,145102,67.68,689.4,37474.6,75476.8,5.96414
36134.7,23659,100094,18759.1,14486,84868.1,64997.3,4586.81,5618.81,164024,34.78,759.6,42042.6,75491.8,5.96518
15745.1,10499,98282.8,28912.4,20491,92470,79730.2,76.11,1.72,1565.58,45.12,610.2,132.72,78359.8,5.96726
57916.6,33552,113127,39282.1,26012,98969.4,108131,93.31,140.61,66295.1,112.8,1074.6,89.04,54030.8,5.97038
19767.3,12367,104752,17222.5,13627,82827.6,65.6,8.17,21.93,24779.4,27.26,45.9,37.52,45535.4,5.97454
42745.5,25362,110455,29835.7,19674,99385.6,115823,6275.85,7557.25,168632,137.24,1114.2,61580.4,80769.6,5.97974
26194,15439,111189,26421.2,18575,93218.9,73.8,42.57,-3.44,0,40.42,78.3,3.92,7555.92,5.97974
40965.4,27867,96340.1,19925.2,15078,86604.1,70362.6,3544.92,3971.05,133734,51.7,614.7,36435.3,74905,5.98078
14655.2,8770,109515,16667.3,13430,81333.5,44334.9,2583.87,2919.27,131129,35.72,390.6,25953.8,80542.9,5.98286
43798.3,26984,106373,51742,28465,119127,124.64,113.09,144.91,58622.4,127.84,256.5,67.2,37641.2,5.98598
27617.8,16039,112847,34139.9,23715,94345,88671.5,4459.53,5546.57,142773,104.34,753.3,46386.5,81137.6,5.98806
43956.5,28983,99393.9,21640.6,16519,85855.1,76906.2,4636.26,5593.44,149805,58.28,716.4,42967.1,75902.1,5.99222
36798.3,25094,96103.2,17159.3,12962,86757.7,65.6,0.43,-15.05,0,25.38,51.3,21.84,24677.7,5.9943
16702.7,9439,115969,25737.3,18175,92804.5,40559.7,1422.01,1759.99,129019,0,324,14245.8,79919.1,6.00158
33667.2,23778,92792.2,18698.5,15086,81229.1,56759.6,2986.35,3539.76,116282,78.96,557.1,36618.4,71359.6,6.00366
47521.6,28930,107652,18247.5,12102,98815.5,59.04,1619.81,3451.61,61956.9,84.6,4041.9,11.76,16754.4,6.00678
45003.7,28417,103789,28367.1,19125,97206,73359.7,4431.58,5862.19,139399,91.18,738.9,41231.1,76354.9,6.01094
23142,13647,111133,22059.6,16731,86408.5,209.92,42.57,86,54193.2,44.18,42.3,108.64,60337.6,6.0151
44394,28630,101621,26520.4,21010,82724.6,123.82,101.05,110.08,50449,62.98,164.7,72.24,81626.2,6.0203
25002.6,16343,100261,30842.7,24827,81415.6,75791.8,3452.47,4103.92,138708,22.56,612.9,40712.6,77899.6,6.02342
41122.2,25975,103753,22450.8,16291,90315.8,8.2,1214.75,2870.68,68913.1,96.82,5539.5,-14,0,6.02862
33844.3,21350,103889,23301.9,16462,92766.1,73369.5,4374.39,4917.91,131337,48.88,753.3,49505.1,76069.6,6.02966
88265.1,48792,118555,83201.3,47516,114755,218614,14672.9,17917.7,159654,250.98,2799,121892,95292.9,6.03797
40931.1,26515,101168,15352.9,11951,84190.9,142096,21.07,-15.91,0,119.38,1395,106.4,48762.5,6.03797
34521.9,22445,100799,28157.2,20825,88610.2,87942.5,4634.11,5828.65,154338,65.8,802.8,52929,78542.5,6.0411
43762.6,27641,103760,27796.4,20237,90016.4,97550.5,5734.48,6704.56,139889,80.84,1022.4,67335.5,75625.5,6.04213
19849.2,10502,123866,39485.5,24074,107490,87.74,90.3,47.3,37803.1,47.94,105.3,40.32,35708.3,6.04317
16053.8,9050,116254,24912.4,17047,95774.1,69809.1,3541.48,3994.27,131147,39.48,494.1,42542.1,89066.2,6.04525
28290.5,18818,98525.1,21463.5,15494,90785.6,67801.7,44.72,9.03,6503.19,59.22,514.8,11.76,12430.7,6.04837
15876.7,8674,119956,42448.1,26174,106284,77.08,55.9,20.21,7978.81,41.36,63.9,182,94663.1,6.05149
58781.1,34151,112801,32283.4,21483,98483.7,100079,6438.39,7694.85,137334,123.14,1019.7,64653.1,79820.4,6.05773
32680.2,21217,100944,14383.6,11573,81452.1,46397.2,2579.57,3151.47,118698,41.36,468,22665.4,74579.6,6.06397
52799.6,34186,101219,31579,22167,93362.3,97685,3950.84,5276.1,157888,131.6,1187.1,42838.9,77591.4,6.07541
16342.2,10571,101315,19718.5,14614,88427.1,60006,3166.52,4061.78,143500,40.42,435.6,38626.6,79619.7,6.07541
19999,13111,99966,17574.2,14251,80818.6,37429.7,2162.04,2272.55,125471,13.16,374.4,18593.7,73606.5,6.07645
21677.6,12914,110010,29070.6,19870,95881.9,225.5,4382.99,5003.05,152644,39.48,175.5,39117.1,87226.3,6.07853
56102.9,33379,110152,37221.4,26523,91970.9,84443.6,73.53,103.2,42008.2,104.34,721.8,62.72,65244.7,6.08165
32422.6,20563,103334,32540.1,22619,94281.2,87209.5,3371.63,4250.12,122433,59.22,749.7,39578,80097.1,6.08789
42490.7,26447,105292,23908.7,16651,94101.5,120743,195.65,253.7,51795.9,118.44,1152,1307.04,65789.7,6.08789
23697.8,13534,114752,34791,25386,89815.7,92669,3659.3,4951.45,142699,64.86,710.1,44046.8,82487.5,6.08997
31600.8,19560,105879,22074.4,16700,86626.8,65563.9,3483.43,4007.17,128480,54.52,557.1,35822.1,76487.7,6.09309
36905.4,23979,100865,21110.9,16390,84412.7,69316.2,2632.89,3244.78,142336,68.62,681.3,28187,74709.5,6.09309
27965,19855,92304.9,20084.3,16546,79550.5,189.42,666.5,869.46,107511,49.82,114.3,6275.36,67619.5,6.09517
43816.5,23203,123758,56204.4,35935,102502,115120,7515.97,8677.83,150652,103.4,1081.8,73315.2,85289.5,6.09517
26936,15795,111762,25525,17659,94728.1,71040.7,3588.35,4216.58,128231,59.22,598.5,40927,79338.4,6.09725
15323.7,8350,120270,31233,21795,93915.3,96579.6,5228.8,6412.59,149931,47.94,897.3,47262.9,81538.9,6.10245
19135.2,15647,80146,42421.1,22834,121753,1434.18,248.11,333.68,104134,8.46,208.8,1870.4,94436.5,6.10765
37201.5,26492,92029.2,17981.8,14876,79218.5,101.68,27.95,10.32,8899.1,29.14,61.2,117.04,59459.9,6.11181
45027.5,26131,112928,33508.5,23243,94480.6,110596,709.07,934.39,98927.6,82.72,1099.8,7458.08,79359.1,6.11493
41838.3,26831,102192,22914.1,17234,87135.7,76791.4,4373.53,5614.94,140130,88.36,776.7,46289.6,75317.4,6.11597
42556.5,24715,112846,23024.8,16582,90999.4,73113.7,3844.2,4874.48,145471,81.78,754.2,43711.4,78938.2,6.12013
14999.6,10051,97802.6,24190.8,17039,93043.6,53944.5,3198.77,4187.77,124354,60.16,405.9,33027.1,86058.8,6.12533
34656.3,23682,95905.5,16195.8,12142,87416.3,-13.94,30.96,-1.29,0,34.78,56.7,13.44,11292.4,6.12741
24111.5,14119,111918,24643.5,18599,86834.4,68114.1,3732.4,4701.19,141135,41.36,577.8,34991,76697.3,6.13469
51723.7,27395,123737,37051.7,16979,143013,234.52,55.04,67.94,66455.5,80.84,106.2,141.12,72822.4,6.13469
52712.8,34739,99444,19170.8,14415,87157.6,75647.5,4094.89,5195.69,133166,69.56,756,41842.1,73621,6.13573
33649,21622,101990,25429.8,18514,90016.8,54.12,29.24,19.78,18004.2,50.76,101.7,24.64,38447.8,6.15861
46522,27024,112821,28721.3,21796,86359,83823.7,64.07,69.66,37115.8,85.54,717.3,269.92,66005.5,6.16277
32422.6,20150,105451,23611.1,17534,88250,16.4,63.21,59.34,41371.3,52.64,55.8,55.44,49098.9,6.16485
43772.4,26087,109965,30314.6,21799,91137,95852.3,5288.14,5868.64,157691,52.64,884.7,50655.4,77399.7,6.16589
31469.2,19183,107510,15156.1,11666,85142.1,57810,2705.56,3190.6,148297,24.44,513.9,26019.3,76596.9,6.18045
38462.9,25214,99972.4,16482,12030,89789.2,27.88,3252.09,3476.12,120791,31.96,101.7,33297,76269.8,6.18045
34320.3,23451,95911.3,18814.1,14950,82474.9,77.9,52.89,101.05,56122.1,19.74,102.6,24.08,31562.1,6.18045
31543.4,22655,91248.2,15202.8,12034,82793,52212.7,-6.45,13.33,8241.46,15.04,384.3,12.32,16148.1,6.20125
29750.7,19422,100388,20761.6,15955,85279.3,-0.82,23.22,9.89,6172.87,-12.22,40.5,16.8,21588.3,6.20125
32104.1,20436,102954,21395.4,16672,84103.4,76812.7,3738.42,4496.08,135786,84.6,675.9,41031.2,74811.4,6.20229
32148.2,18330,114941,30998.5,20378,99691.6,101828,5052.07,5440.79,158969,120.32,880.2,44860.5,84465.1,6.20229
36472.1,23882,100085,26261.3,18535,92854.7,156.62,76.97,76.54,35077.8,68.62,152.1,187.04,66982.8,6.20333
38765.3,25909,98055.6,15832.6,11921,87039.9,10.66,2984.63,7081.67,62963.6,140.06,7199.1,4.48,7161.01,6.20437
34448.4,19671,114768,33253.5,22447,97086.4,105523,5156.13,6051.82,144855,106.22,947.7,48771.5,82219.7,6.20749
35749.7,21790,107521,25969.4,15386,110616,55286.9,54.61,39.13,30896.7,33.84,553.5,-15.12,0,6.20749
37041.2,24501,99078.9,32523.7,22425,95048.9,91665.3,5206.44,6388.51,141684,67.68,883.8,52709.4,81545.9,6.20957
42476,26755,104044,28370.4,20635,90103.2,85797.4,5273.95,6400.55,148484,73.32,815.4,51731.7,77250.4,6.21893
20283.9,12306,108023,28764.8,20770,90762.1,509.22,77.83,45.58,28180.5,32.9,71.1,397.04,62851.2,6.22413
40277.3,25367,104057,27544.6,20935,86227.1,137.76,4253.13,4984.99,154759,54.52,219.6,38579,79699.6,6.23037
22526,13447,109784,26456.5,19387,89433.8,72861.1,46.44,46.44,23411.5,48.88,550.8,126.56,48504.3,6.23453
15430.8,9906,102087,29498.7,22054,87658.7,62.32,58.91,-8.17,0,6.58,37.8,19.04,20125.9,6.23453
20845.3,10555,129428,28617.2,19590,95735.4,70615.1,3061.6,3706.6,140739,67.68,564.3,33851.4,82477.8,6.23557
44454.9,27380,106406,23866.9,18096,86435.8,75071.8,4201.96,5563.77,132016,63.92,842.4,39884.9,80141.5,6.23661
27620.6,20736,87294.7,18388.5,15572,77389.5,45916.7,1575.95,2092.38,126267,61.1,434.7,17608.6,71999,6.24285
31001.6,18608,109185,38203.8,27572,90806.8,13.12,57.62,87.29,36670.8,58.28,96.3,9.52,10398.4,6.24285
29071,20222,94214.1,19128.1,14823,84570,61924.8,3766.8,4242.81,144897,58.28,672.3,32391,75675.5,6.24493
19266.8,11079,113970,30002.2,20531,95768.4,15.58,32.25,34.83,27501.4,75.2,106.2,-2.8,0,6.25221
72755.9,39744,119971,46080.7,30584,98742.7,181663,5369.41,6154.16,136164,226.54,1710.9,55579.4,82730.4,6.25429
36467.2,16523,144642,49642.8,21046,154585,143363,6432.37,8099.48,132768,105.28,1322.1,62841.5,117742,6.25845
40905.2,22739,117893,26810.7,18555,94695.1,72.16,24.94,80.41,44658.9,31.96,105.3,23.52,24466.8,6.26157
13662.6,10146,88250.8,16867.4,13998,78970,31760.2,2340.06,2439.39,143895,24.44,275.4,26915.8,72920.9,6.26573
44110.5,28987,99728.4,23274.1,16806,90758.6,75844.3,3219.41,3903.11,142902,81.78,727.2,31054.8,76253.6,6.26676
21457.1,14385,97755.5,26348.2,18413,93779.3,31.98,10126.1,13001.9,155095,44.18,142.2,105289,82842.7,6.26989
20223,12259,108111,22531.1,16271,90750.5,61596.8,2827.68,3525.57,146979,28.2,529.2,32505.8,81436.5,6.26989
35624.4,18464,126445,51101.6,22768,147092,119455,5631.28,6749.28,148132,88.36,976.5,60239.2,106503,6.27404
34381.2,16627,135515,26181.8,11503,149165,77.9,51.17,150.07,51763.1,92.12,143.1,93.52,64515,6.27508
38692.5,18518,136934,70090.3,32618,140825,159.08,102.77,87.29,41756.5,101.52,239.4,78.4,88586.6,6.28028
16780.4,9654,113913,23048.6,16766,90093.7,66724.2,2278.57,2912.39,117168,31.02,540.9,27352.1,81147.4,6.28132
38641.4,18478,137050,65582.8,24153,177950,134587,10032.3,11413.1,168651,118.44,1314.9,81599.8,142431,6.28548
13644.4,8579,104231,22220.4,16655,87435.2,42390.7,2770.06,3625.76,145957,48.88,458.1,23009.3,81532.1,6.28548
50313.9,28607,115264,33078.8,23266,93176.8,13.94,1290.86,2794.57,58345,139.12,7070.4,17.92,23488.1,6.2886
21448.7,14072,99890.7,19045.3,14300,87283.5,50739.1,2190.85,2623,138742,32.9,419.4,24461.4,74420.9,6.28964
22493.1,16742,88048.5,11111.8,9482,76800.7,42749.9,2134.52,2580.86,110476,50.76,338.4,23493.1,73309.5,6.29068
42200.9,29577,93507.7,17663.6,13613,85036.6,-12.3,1670.98,4064.79,59488.6,83.66,4501.8,0.56,1146.88,6.29172
41647.2,27200,100345,21185.5,16688,83198.4,104859,55.04,86.86,38724.2,91.18,971.1,62.72,54084.4,6.30628
43411.2,27702,102700,28513,20146,92754.4,94644.4,4992.3,5906.91,149812,59.22,947.7,53719.7,76305.3,6.31044
50376.9,28434,116111,43911,28266,101810,98891.2,5585.7,6759.17,160322,109.98,1125.9,52352.7,82830.1,6.31148
15754.2,8690,118811,36838.5,24494,98564.9,50.02,91.59,55.9,38562.8,53.58,59.4,50.4,42346.3,6.32188
41653.5,27010,101066,18889.5,13518,91577.4,31.16,1688.61,3535.46,63671.3,113.74,4135.5,41.44,43803.4,6.32292
12632.2,10846,76329,25033.8,22714,72229.2,77.9,37.84,36.98,29199.1,-10.34,114.3,87.92,85998.9,6.325
32172,20218,104285,19234.7,14158,89035.7,62083.8,3267.14,3946.54,145877,82.72,554.4,28882,75909.8,6.33332
31761.1,18743,111055,30271.9,20599,96310.6,89829.4,4557.14,5662.24,144840,65.8,881.1,50052.2,81107.3,6.3354
30519.3,21974,91021.8,17644.8,13962,82822.4,39.36,30.96,41.28,25765,10.34,25.2,14,15819,6.33852
38749.2,25054,101360,28136.7,20659,89257.2,90685.4,6378.19,7479.85,151577,65.8,908.1,60592.6,77072.3,6.33852
17472,10600,108023,27178.9,18316,97248.1,63848.5,2902.07,3612.43,135982,60.16,576,27342.6,86931.7,6.34372
29023.4,18355,103627,32074.3,23379,89910.7,73998.4,3742.29,4667.22,142930,53.58,701.1,36838.5,78387.2,6.3458
28120.4,19734,93387,14419.7,11518,82046.3,56133.1,2578.28,2920.56,135939,39.48,455.4,26488,70882.7,6.34788
56375.9,33790,109342,62865.3,44515,92551.7,566.62,188.77,78.69,37369.8,73.32,225,264.88,82271,6.34996
55422.5,31068,116910,36444.9,24920,95844.8,142271,6919.56,8732.44,150841,108.1,1458,72722.7,79431.3,6.35516
51881.9,29852,113900,38151.3,23324,107198,187313,8486.48,10200.5,150766,139.12,1921.5,86448.3,86764.7,6.35516
29608.6,17062,113728,36685.2,23994,100200,99488.1,70.52,74.39,45562.8,79.9,787.5,25.2,22317.7,6.36036
59305.4,34582,112389,47264,30058,103051,131926,9941.17,12601.2,140758,181.42,3114,105543,83981,6.36036
24444,16526,96935.9,18646.8,13459,90797,449.36,25.8,49.88,31432.1,12.22,57.6,303.52,61583.5,6.36452
27782.3,16143,112788,24560.6,17583,91543.3,59967.4,3309.28,4042.86,132278,61.1,593.1,32011.8,79654,6.36556
32204.9,20605,102430,31386.3,22525,91317.8,89.38,14.19,-27.95,0,10.34,62.1,-8.96,0,6.37596
41192.9,24894,108445,27065.7,20522,86433.1,88984.8,3673.06,4587.67,144408,91.18,767.7,41745.2,77189.1,6.38116
38085.6,19743,126423,50905.6,30930,107861,128144,5254.6,6589.75,140902,111.86,1194.3,59618.2,85104.2,6.3822
42013.3,27245,101060,21178.1,16013,86675.2,-14.76,1136.92,2455.3,67866.1,122.2,8140.5,-34.72,0,6.38428
34309.8,20259,110989,45717.5,31791,94244.9,59.86,153.94,166.84,57547.5,38.54,112.5,1501.36,77904.3,6.38636
25408.6,10522,158257,48551.4,19018,167308,118198,4776.44,5790.81,167923,78.96,935.1,47789.8,130547,6.3874
33970.3,22207,100251,20300.7,16063,82825.7,68919.4,3116.64,3597.38,140082,52.64,594.9,30190.7,72908.1,6.38948
38045,24131,103324,27343.7,20559,87163.7,43.46,57.62,12.04,9069.58,51.7,88.2,-17.36,0,6.38948
26172.3,14758,116224,44991.8,26426,111579,220.58,129.43,46.44,37115.8,85.54,152.1,286.72,80301.2,6.39364
24929.8,15367,106319,34510.5,16227,139378,54.94,1889.42,4337.41,86008,102.46,5085,13.44,20483.8,6.403
17336.2,12610,90098.7,14559.9,12394,76988.8,98.4,74.39,154.8,85974.4,60.16,81.9,127.68,58927,6.41964
43813.7,28650,100222,33301.8,24387,89493.1,71.34,114.38,50.31,20867.8,76.14,135,86.8,80120.1,6.42796
31549,21353,96829.3,16625.5,13117,83065.4,-4.1,1369.98,3143.73,57245.8,68.62,4149.9,6.16,12615.7,6.481
37758,21632,114391,47817.5,34660,90414.5,92806.8,4658.19,5662.24,146556,80.84,1003.5,46421.8,85352.3,6.49451
31824.8,15294,136372,40402.2,16311,162332,142268,67.51,71.81,41647.3,77.08,1098,103.6,68581.1,6.49971
38644.9,25171,100617,18817.4,14447,85361.3,62080.6,3229.3,3740.14,135647,66.74,543.6,31146.6,74478.3,6.50075
26105.1,16503,103667,28999.3,22303,85212.7,73751.6,2397.68,3046.12,131336,48.88,662.4,30506,75423.1,6.50803
36899.1,24914,97062.7,19935,14990,87155.5,78371.5,3111.91,4014.48,141220,63.92,664.2,35589.1,73553.1,6.52155
17388.7,9969,114313,29633.2,19313,100556,102.5,53.32,44.72,23076.9,42.3,89.1,111.44,67003,6.53299
26756.8,16545,105986,28144.9,20273,90983.2,103.32,2889.6,3382.38,128354,34.78,117,30078.2,85094,6.53403
41300.7,26918,100553,20394.2,14894,89737.9,72925.9,5019.82,5953.78,130672,68.62,720.9,58187.4,74628.5,6.53819
24859.8,18659,87315.1,33481.4,23883,91874.5,1972.92,652.31,701.33,71928.6,91.18,384.3,6987.12,65499.6,6.54755
37080.4,23154,104954,37711.8,24686,100117,124.64,102.34,44.29,33363.1,103.4,180.9,174.72,51578.6,6.54963
24068.8,13399,117723,32295.7,23615,89626.6,69801.7,3639.09,4091.02,132859,52.64,614.7,35331.5,78196.8,6.55691
18130.7,11862,100170,29174,19182,99673.9,53.3,81.7,101.48,40801.2,40.42,43.2,239.12,66970,6.56419
28735.7,20043,93959.1,15427.5,10159,99523.1,41457.6,2350.81,2688.79,150609,31.02,378,21651.3,95654.5,6.57979
29089.2,18614,102417,18885.4,14254,86830,44804,1828.79,2113.02,144099,70.5,410.4,21681,76383.4,6.59019
43752.8,26737,107244,23178.9,17377,87417.6,91583.3,6150.29,7048.56,151206,116.56,936,58532.3,78226.1,6.59123
21724.5,13683,104052,24610.7,18859,85523.3,65705.8,3283.48,4369.66,141627,63.92,571.5,41295,75885.6,6.59227
42511.7,27930,99751,24128.5,16974,93159.3,20.5,7.74,-12.47,0,68.62,72.9,50.96,60722.1,6.60059
57925,34762,109205,66478.2,42062,103578,89727.7,121.26,99.76,81723.4,155.1,712.8,96.32,72556.6,6.60163
20625.5,11514,117397,32765.6,23511,91332.7,92.66,111.8,204.25,46157.7,70.5,200.7,64.96,48933.5,6.60267
43485.4,23859,119446,38677.8,19691,128728,101118,6861.51,7931.35,171548,124.08,919.8,64480.1,108423,6.61203
34341.3,22740,98970.6,24524.6,19140,83972.9,60624.2,26.66,64.93,27995.1,40.42,476.1,-1.12,0,6.61307
39490.5,19291,134158,28870.6,13903,136090,85434.2,3364.32,3800.77,159467,74.26,603.9,34698.7,108898,6.61307
45673.6,26430,113253,57022,39694,94145,83701.5,5395.21,6481.39,155534,136.3,1038.6,49898.8,82109.3,6.62139
52519.6,32026,107473,28475.3,20775,89827.1,63128.5,3767.66,4746.34,153079,66.74,601.2,42621,76620.8,6.62451
31584.7,23335,88705.2,16463.1,13935,77425.8,106183,34.4,72.67,54119.3,85.54,899.1,18.48,20527.2,6.64323
25788,16031,105423,37245.2,24514,99571.8,648.62,84.28,59.34,36008.4,28.2,96.3,434,70055.7,6.64635
44798.6,28511,102975,24444.2,18562,86304,80443.6,4589.82,5432.19,158224,72.38,794.7,49309.7,74745.8,6.64739
31877.3,20635,101241,15406.2,11910,84774,53121.2,2721.47,3123.95,119866,33.84,461.7,24688.7,75955.3,6.65155
44256.1,27851,104139,26799.2,20678,84936.4,165.64,134.59,191.35,75091.7,79.9,157.5,440.72,65943,6.65259
49545.3,27667,117360,42239.8,20463,135280,132432,2812.63,3249.08,128427,146.64,1193.4,29597.7,74515.5,6.66091
19868.8,13245,98310.4,18032.6,14009,84359,82,2855.2,3236.61,147507,2.82,116.1,26001.9,75736.1,6.66195
28058.8,20558,89447.5,15845.7,13038,79648.9,45217.3,1818.47,2028.74,122766,25.38,360.9,19044.5,71816.5,6.67339
30055.9,17683,111392,33203.4,20351,106925,97.58,5686.32,6513.64,143827,73.32,253.8,50831.2,87520,6.67443
34195.7,22147,101190,29399.5,22491,85666.4,44.28,76.11,59.34,35353.7,33.84,77.4,8.4,8738.13,6.67755
14821.8,10028,96864.9,16015.4,12476,84128.5,40547.4,2190.42,2463.47,110202,42.3,386.1,22542.8,75371.9,6.67859
14265.3,8167,114472,27900.5,17787,102799,61550.8,2042.93,2478.52,127099,28.2,415.8,23637.6,92324.6,6.68171
45725.4,28514,105094,30883.7,21938,92259.6,85926.2,4894.26,6402.27,134524,89.3,913.5,44878.4,77861.8,6.69107
31256.4,24602,83262.3,22838.6,18039,82973.2,43170.5,50.74,4.73,4188.99,37.6,382.5,30.8,36700.2,6.69939
13617.8,7394,120700,30849.2,20686,97734.4,68.88,92.02,98.04,50591.7,67.68,106.2,154,63876.9,6.71187
12367.6,7571,107056,23555.3,16403,94112.2,66980.1,93.31,6.45,6817.86,49.82,456.3,39.76,41360.5,6.71291
44389.1,24799,117306,38877.8,27426,92900.8,87785.1,4490.06,5120.44,145333,95.88,814.5,44256.2,81311.4,6.72331
22789.2,11623,128496,32996,22535,95958.5,73655.7,4559.72,5303.19,146152,73.32,644.4,43314.9,83739.5,6.7285
24665.2,15450,104625,24335.1,17834,89426.2,63000.6,2843.16,3520.84,118817,93.06,516.6,31827.6,77486.3,6.7337
16564.1,9217,117776,40271.8,25765,102436,88716.6,4339.13,5492.39,148494,67.68,813.6,42495,92544.9,6.73578
36458.1,23591,101281,19710.3,14875,86839.5,63275.3,3277.89,3820.12,135547,78.02,585.9,32721.4,75906.2,6.74098
47950.7,30771,102125,27796.4,20115,90562.4,100497,5767.59,6770.35,149194,76.14,1015.2,56324.8,75125.7,6.74514
20038.2,15338,85618.9,11021.6,9607,75186.1,91.02,61.49,89.01,81018.9,14.1,30.6,159.6,57156,6.76698
18578,11895,102356,21565.2,16575,85266.7,54321.7,36.98,77.4,47406.4,54.52,426.6,42,36700.2,6.80442
38518.2,23570,107099,21772.6,15730,90711.5,2213.18,285.95,209.41,64130.4,58.28,95.4,2458.96,64615.2,6.81066
39695.6,24086,108008,30183.4,21706,91131.4,81086.5,3624.9,4251.41,143471,84.6,684.9,38526.3,77142.1,6.8117
14452.9,10435,90770,22511.5,15807,93332.8,49.2,40.42,-6.45,0,34.78,54,40.32,33448.2,6.83146
18781,11399,107977,25816.9,18279,92561.7,77130.8,3473.97,4381.27,134362,88.36,675.9,38921.1,81474.9,6.83874
13099.1,9202,93290.9,24334.3,18814,84765.3,63.96,39.56,64.93,30835.2,62.04,103.5,25.76,27229.2,6.83978
