"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
56845.6,28949,128690,44368.8,23958.5,2741.76,3528.84,62.31,182.7,133762,16.4204
99974.7,56556,115849,37596.7,16879.8,2307.06,2928.24,139.5,456.3,105044,16.4204
40390,20818,127150,56396.8,5844.72,757.68,852.18,36.27,109.8,33417,16.4214
34969.2,23565,97251.9,36805.4,4469.64,963.06,766.5,38.13,123.3,34240.1,16.4214
52119.9,27523,124105,47780,20483.4,2229.78,2634.24,92.07,239.4,91704.3,16.4224
98560,66855,96615.5,31825.1,1683.36,248.64,199.92,88.35,156.6,10002.3,16.4224
84563.5,51876,106831,43708.6,11155.2,1591.8,1819.86,40.92,268.2,73341.1,16.4245
43829.1,33788,85012,23658.6,7912.8,739.2,780.36,9.3,75.6,35274.9,16.4245
104460,65974,103767,45386.9,22846.3,2755.2,3136.14,75.33,162,127491,16.4265
52027.5,38677,88157.7,17005,2200.8,304.92,451.08,49.29,99.9,17129.5,16.4275
107334,55676,126343,44772.8,2856.84,368.76,418.74,80.91,224.1,14485.1,16.4286
109347,65121,110044,33187.6,19111.7,2324.28,2929.92,89.28,383.4,116333,16.4286
69625.5,32370,140963,59893.7,16311.1,2338.56,2740.5,77.19,368.1,97554.7,16.4286
37179.8,23110,105436,28915.3,9232.44,1335.18,1529.64,10.23,71.1,62225.5,16.4296
27979.7,23818,76987,15849.1,205.8,131.88,140.28,0.93,56.7,6279.96,16.4317
40643.4,28064,94911.8,25048,14193.5,1682.1,1950.9,19.53,207.9,66167.9,16.4317
62370,35339,115665,38937.4,31647,3873.66,4486.44,39.06,344.7,162044,16.4317
105629,54100,127958,63231,5780.88,1015.56,1234.8,93,315,46161,16.4317
65958.9,42355,102058,24870.7,18824.4,2437.26,3126.9,48.36,163.8,96722.2,16.4317
29187.9,18811,101688,59275.4,365.4,247.8,256.62,26.97,150.3,6715.97,16.4327
31206,15100,135438,47846.4,326.76,357,562.8,33.48,160.2,15543.5,16.4327
65262.4,42827,99867.8,27372.2,17146.1,2083.62,2572.92,41.85,110.7,86062.1,16.4337
41239.1,26957,100258,30361,6166.44,745.08,711.48,43.71,118.8,33720.9,16.4337
28753.9,15307,123108,34793.6,13453.4,1598.1,1945.86,0,101.7,66127.8,16.4337
37621.5,25021,98539.7,52700.8,3182.76,455.7,346.08,84.63,150.3,16281.6,16.4347
94325.7,61889,99884.1,43444,8437.8,830.76,1126.86,111.6,208.8,42933.1,16.4358
35284.2,24387,94820.4,19623.2,2402.4,335.16,332.64,44.64,69.3,12790.6,16.4378
72564.1,45781,103876,33684.8,28845.6,3391.5,4449.48,72.54,160.2,162215,16.4389
48575.8,32298,98565.4,31819.2,2541,255.36,349.02,19.53,30.6,13715.1,16.4389
58688.7,38819,99080.9,44422.6,2922.36,439.74,389.76,79.05,117,18167.9,16.4389
27265,23082,77412.7,21362.9,194.04,42,15.12,11.16,19.8,2292.74,16.4399
71862,49843,94487.7,54490,19153.7,2623.32,3273.06,32.55,174.6,126032,16.4409
88648.7,53678,108232,24502.8,16167.5,1623.72,2144.1,75.33,205.2,84046.7,16.4419
27281.1,17060,104800,36755,11530.7,1775.76,2118.9,36.27,115.2,84330.5,16.4419
32201.4,20695,101974,28689.4,9649.92,1128.12,1337.7,42.78,94.5,60582.4,16.445
86674,55590,102181,52417.7,17513.2,1934.94,2160.48,69.75,282.6,98951.3,16.445
88666.2,53859,107890,38598,3542.28,462,427.98,86.49,237.6,19369.7,16.445
53849.6,33979,103861,27737.6,5126.52,626.22,760.62,10.23,83.7,29853.4,16.445
82787.6,53104,102169,34859.2,15273.7,2117.64,2708.58,31.62,153,87812.6,16.445
30609.6,17447,114979,28841.4,10432.8,1317.12,1672.02,24.18,106.2,58849.5,16.445
61229,29765,134813,63688,28087.9,3302.46,3566.22,71.61,344.7,130327,16.4471
72264.5,39948,118552,53428.2,16023,1800.54,1987.02,75.33,198,90251.7,16.4491
84924,40898,136084,61458.6,18242.3,2692.62,3550.26,71.61,238.5,117498,16.4491
54821.9,37257,96433.1,21006.7,9021.6,763.14,948.36,8.37,126,42767.3,16.4502
50666,35223,94269.3,39427.1,16445.5,2932.44,3480.96,3.72,167.4,122262,16.4502
67291.7,35488,124268,43380.1,10254.7,1483.02,1571.22,46.5,119.7,72587.1,16.4522
55273.4,34002,106535,62862.2,7111.44,1034.46,1151.22,87.42,170.1,50872.7,16.4533
75698,43909,112982,34643.3,6271.44,561.96,742.14,68.82,154.8,26338.8,16.4533
91315,43841,136503,43461.6,20023.9,2228.52,2601.9,84.63,172.8,102541,16.4533
54620.3,40589,88191.3,16242.2,13730.6,1422.12,1999.62,51.15,93.6,71486.2,16.4543
72251.2,43589,108630,28103,13851.6,1571.64,1832.04,58.59,114.3,87763.7,16.4594
31311.7,17708,115882,48527.6,3816.12,688.38,630.42,47.43,130.5,25056.7,16.4594
80626.7,50243,105168,30880.1,26975.8,3158.82,3851.82,56.73,216.9,141847,16.4635
58751.7,30928,124494,45019.8,979.44,177.66,75.6,-1.86,122.4,5757.81,16.4646
48556.9,29398,108246,35020.4,5412.12,622.02,635.46,17.67,131.4,26500.4,16.4656
117111,59682,128598,48556.2,26162.6,2929.92,3994.62,65.1,254.7,146680,16.4656
88972.8,42757,136373,53027.5,11833.9,1554.84,1953.84,58.59,118.8,75792,16.4656
99021.3,59880,108374,73962,10149.7,2205.84,2599.8,80.91,209.7,95899.2,16.4666
59285.8,42148,92183.6,23024.4,1388.52,178.5,120.54,43.71,72,8176.22,16.4666
62854.4,46644,88312,22335.6,8383.2,929.88,924.84,41.85,133.2,45801.7,16.4676
73632.3,40948,117846,50708.3,17536.7,1812.72,2224.32,62.31,234,85475.1,16.4687
65285.5,32859,130209,55006.6,11683.6,2108.4,2562,41.85,270,89687.7,16.4687
60916.8,42779,93322.5,21890.4,5990.88,777,842.52,39.06,87.3,37160.6,16.4687
74663.4,40056,122157,48815.8,571.2,159.18,124.74,95.79,149.4,5293.48,16.4687
66184.3,41478,104572,39418.7,19357,2331.42,2921.94,62.31,188.1,97083.3,16.4697
76655.6,41731,120383,49104.7,38536.7,4027.38,5072.34,93,313.2,178095,16.4697
81870.6,45824,117089,45271.8,8596.56,1211.28,1118.04,71.61,264.6,46166.3,16.4728
87821.3,46196,124588,58932.7,3032.4,870.24,924.42,93.93,208.8,37392.4,16.4728
41204.8,25994,103885,46140.4,10967.9,1683.36,1779.54,24.18,98.1,75146.5,16.4728
94122,56865,108474,32922.1,24008.9,2970.66,3280.62,88.35,440.1,123729,16.4759
30303.7,20054,99031.8,28577.6,1045.8,150.78,281.82,-14.88,81,7904.23,16.4759
52119.2,35014,97552,32584.4,4424.28,653.52,920.64,1.86,109.8,29805.6,16.4769
73572.8,38984,123683,45190.3,16811.8,1947.96,2353.68,57.66,138.6,99130,16.4769
62768.3,33956,121145,45813.6,23821.6,2749.32,3415.86,95.79,274.5,128831,16.4779
58452.8,42114,90961.7,30469.3,17776.9,2310.42,2572.08,44.64,146.7,107218,16.479
47567.8,33148,94045,17792,9932.16,852.6,1245.72,52.08,153,40439.2,16.479
79897.3,38740,135161,71764.6,11228.3,1098.3,1215.06,107.88,321.3,65306.5,16.48
58927.4,38971,99095.9,33507.6,5195.4,628.74,739.2,80.91,156.6,29229.8,16.481
35530.6,26381,88265.5,11947.3,8318.52,881.16,1012.62,27.9,95.4,43423.4,16.482
47579.7,33295,93653.2,25662.8,17183.9,2123.1,2222.64,39.99,72.9,106091,16.482
50318.1,29874,110385,38313.2,5747.28,758.1,876.12,53.01,97.2,38527,16.482
35154,19207,119949,25612.4,12009.5,1669.92,1869,34.41,103.5,81408.8,16.4831
52788.4,33775,102429,30588.6,20629.6,2568.3,2970.24,62.31,226.8,109444,16.4831
48177.5,30558,103324,46335.2,3457.44,523.32,414.12,71.61,218.7,20114.9,16.4841
71284.5,35036,133340,70187.9,7911.96,1486.8,1602.72,91.14,288,62983.1,16.4841
69536.6,41135,110785,35932.7,22881.6,2571.66,3317.58,83.7,252.9,128004,16.4851
123517,74733,108316,54521,16036.4,2095.8,2582.58,98.58,167.4,101392,16.4851
65127.3,53570,79674.9,30668.4,8972.88,1161.3,1489.74,22.32,56.7,57029.4,16.4851
61020.4,36240,110349,22463.3,16390.1,1827,2163.84,26.04,78.3,94916.8,16.4872
40527.2,26359,100762,33437,10925.9,1252.86,1507.38,41.85,81.9,68309.6,16.4872
120599,62417,126625,51868.3,14045.6,1737.96,2202.48,112.53,215.1,86146.5,16.4882
67828.6,40645,109367,51745.7,24463.3,2747.64,3269.7,96.72,117,127046,16.4913
35408.1,18411,126039,27751.9,4479.72,720.3,790.86,42.78,160.2,31084.7,16.4933
88860.8,55308,105294,36229.2,14448,1706.88,2115.54,48.36,181.8,77080.5,16.4954
71320.9,41286,113212,23453.6,18235.6,2058.84,2462.04,96.72,193.5,100988,16.4964
74692.8,48120,101726,30311.4,18528.7,2167.62,2457,33.48,159.3,94272.6,16.4975
57216.6,29750,126042,53493.7,14668.9,1445.22,2087.4,83.7,257.4,70859,16.4985
100376,52925,124294,62014.7,25744.3,3981.18,4677.54,95.79,507.6,162813,16.4985
121687,67219,118641,66614.5,8982.12,2361.24,2553.18,67.89,232.2,108985,16.4985
46946.9,34593,88940.3,33863.8,5483.52,997.5,1113.42,60.45,175.5,46768.7,16.4995
67095,40960,107352,45404.5,18826.1,2264.22,2156.28,96.72,235.8,103055,16.5005
51608.9,30675,110260,38795.4,6193.32,785.4,1165.5,85.56,116.1,35426,16.5005
86394.7,45166,125359,82589.6,21704.8,3757.32,4914,83.7,468.9,171019,16.5016
56285.6,36688,100543,31778.9,8285.76,1161.72,1373.4,15.81,93.6,58330.9,16.5026
107177,63278,111001,72136.7,12198.5,2786.7,3457.02,47.43,174.6,126592,16.5036
90212.5,49112,120381,59842.4,15236.8,2670.36,3025.26,58.59,342,119968,16.5036
61793.9,40763,99348.1,27957.7,6526.8,870.66,1013.88,0,161.1,34343.3,16.5036
117604,65338,117960,61166.3,21205,2377.62,2598.54,68.82,263.7,107836,16.5036
79006.2,58767,88106.4,24210.5,12433.7,1312.5,1411.62,30.69,133.2,57450.1,16.5047
126426,67584,122595,76277.9,15940.7,2089.92,2235.24,111.6,563.4,96184.7,16.5047
62507.2,45816,89411.4,21816.5,16994,1939.98,2766.54,19.53,63,105116,16.5057
80332,50929,103372,33059.9,9460.92,1040.34,1108.38,58.59,203.4,54889.5,16.5067
51506.7,35534,94994.7,26719.6,8926.68,1154.58,1357.86,49.29,203.4,48163.5,16.5067
54237.4,32513,109326,27682.2,6714.12,725.76,881.16,51.15,104.4,34504.4,16.5077
89331.9,56754,103155,35862.1,3543.12,516.6,580.02,75.33,220.5,23380.5,16.5108
89784.1,49913,117887,40870.2,28548.2,2777.04,3305.82,85.56,199.8,143702,16.5108
30189.6,19990,98974.8,25706.5,6360.48,816.06,910.14,39.99,135,37980.1,16.5108
82864.6,52243,103949,30638.2,6436.92,906.36,1201.62,75.33,127.8,43027.5,16.5108
32969.3,22155,97525.5,25189.1,8652,1187.76,1197,69.75,75.6,48977.1,16.5118
87672.9,51662,111218,42041.2,14105.3,1382.64,1631.28,123.69,175.5,69981.7,16.5118
77561.4,43343,117275,51000.6,10139.6,1240.68,1424.22,90.21,312.3,50673.3,16.5139
39216.8,29195,88032.6,18857.2,5419.68,853.86,884.94,-3.72,18,37760.6,16.5149
61272.4,36486,110057,33495.8,17608.9,2256.24,2564.52,53.01,135,103756,16.516
69974.8,44523,103000,41565.7,36060.4,3881.64,4401.18,87.42,197.1,181718,16.516
63277.2,37136,111669,33878.9,4621.68,644.7,711.9,123.69,260.1,23027.1,16.517
40277.3,34920,75590.3,16811.8,-215.04,18.9,-3.78,16.74,0.9,2114.56,16.517
47814.2,33490,93566.8,26659.1,3112.2,9.24,-8.4,-4.65,52.2,-172.87,16.518
52166.1,38996,87669.4,28954.8,12263.2,1378.44,1545.6,47.43,117.9,62993.7,16.518
46974.2,38138,80720,15323.3,2262.96,304.5,361.2,17.67,20.7,17915.9,16.519
125575,70874,116117,66953.9,9648.24,1078.56,1169.28,241.8,767.7,39545.9,16.5201
36346.8,30301,78612.1,13236.7,1922.76,216.72,276.36,33.48,68.4,8965.64,16.5201
56305.9,38215,96560.6,35509.3,13014.1,1608.18,1822.8,60.45,57.6,79906.6,16.5221
111207,64730,112592,54541.2,2036.16,472.5,419.16,120.9,182.7,16870.5,16.5242
92372.7,55157,109755,33914.2,24690.1,2733.78,3207.96,85.56,256.5,131330,16.5262
71357.3,34605,135139,63271.3,18988.2,2440.62,2802.66,74.4,351.9,102328,16.5283
57735.3,39839,94975.8,27701.5,20101.2,1708.56,2415.84,39.99,157.5,91297.2,16.5293
56574.7,39433,94024.8,17273.8,4518.36,611.1,618.24,31.62,116.1,27804.3,16.5314
60618.6,38635,102826,41567.4,19681.2,2296.14,2716.56,59.52,216.9,120980,16.5324
36404.2,23609,101054,37072.6,16485.8,2407.02,2370.06,38.13,180,76150.7,16.5345
45091.2,22984,128572,55389.6,3227.28,648.06,679.98,38.13,164.7,25869.7,16.5345
71208.9,39741,117429,60816,3612.84,582.12,617.4,99.51,282.6,23136.3,16.5345
60664.8,47301,84051.7,19122.6,2464.56,483.84,391.86,44.64,61.2,16580.8,16.5355
45161.9,32048,92353,19105.8,14065,1783.32,2057.58,46.5,86.4,80229.4,16.5365
41836.9,25549,107316,44061.4,5166,928.2,1075.2,40.92,77.4,41162.5,16.5375
51743.3,33104,102436,27809.9,17600.5,2260.86,2556.12,52.08,156.6,89277,16.5396
66591,30247,144282,55870.9,22961.4,2940.84,3394.44,39.06,180.9,134630,16.5406
46750.9,33071,92645.1,16847.9,9169.44,1218.84,1454.04,27.9,83.7,63206.7,16.5437
86128,50883,110931,31279.9,21360.4,2415,2923.2,72.54,269.1,113269,16.5437
87658.9,54589,105238,35025.5,7365.96,1048.32,1293.18,56.73,230.4,46697.9,16.5447
95217.5,51098,122122,63715.7,23146.2,2884.98,3358.32,78.12,139.5,131183,16.5447
48728.4,33649,94905.2,26032.4,6520.08,733.74,839.58,42.78,58.5,34240.6,16.5447
70233.1,45001,102282,31388.3,21262.1,2265.06,2777.88,76.26,243,110161,16.5478
73362.8,43959,109372,38104.1,33537,4276.44,4903.08,72.54,251.1,165629,16.5489
30549.4,17737,112876,26729.6,8033.76,1221.78,1689.24,18.6,53.1,51529.4,16.5489
68201,33877,131937,75869.6,28616.3,3736.32,4149.18,58.59,317.7,159462,16.5499
38214.4,23333,107334,29521.8,3635.52,512.82,467.88,11.16,104.4,22036.5,16.5499
65611,49300,87218.7,20450.6,4616.64,624.54,682.5,16.74,121.5,31500.1,16.5509
76879.6,44752,112584,37416.1,14838.6,1827.84,2145.36,124.62,189.9,75096.4,16.553
62062,40855,99554.4,23380.6,22866.5,2431.8,3149.58,56.73,120.6,119828,16.553
67090.1,37283,117931,42115.9,32120.8,3350.34,4174.8,123.69,234,151917,16.554
43017.1,26245,107417,42980.3,6725.04,847.56,1017.24,43.71,85.5,37241.4,16.555
89217.1,50462,115868,36778.6,12685.7,1558.62,1703.94,46.5,150.3,76506.5,16.5561
140283,73066,125826,126492,50059,5534.76,6628.86,205.53,657.9,252460,16.5571
28120.4,18669,98714.4,14857.9,4591.44,564.48,606.06,9.3,53.1,28094.6,16.5571
69917.4,43699,104856,38724.8,9587.76,1182.72,1357.44,59.52,141.3,49964.1,16.5581
61042.1,51112,78268.4,18679.1,13002.4,1548.54,1901.76,69.75,93.6,73844.4,16.5591
44649.5,25738,113690,38240.2,18511.1,2703.54,3436.44,30.69,114.3,111896,16.5612
67288.2,40313,109389,31605.8,13695.4,1920.66,2297.4,22.32,101.7,95953.5,16.5612
62181,27866,146239,51616.3,7649.88,916.86,1131.48,52.08,218.7,42431.6,16.5632
76743.8,48875,102905,34317.4,15382.9,1901.76,2254.14,41.85,225,74961.3,16.5632
73950.8,52922,91577,40152,14522.8,1727.88,2285.64,32.55,276.3,77215.7,16.5643
70431.2,50438,91513.9,22470,8762.88,838.74,1000.86,38.13,97.2,41774.4,16.5653
97231.4,49459,128837,51496.2,19287.2,2514.54,3042.06,67.89,233.1,125541,16.5653
41895.7,33234,82616.5,16320.4,8493.24,993.72,861.42,26.97,45.9,49375.9,16.5653
60190.2,40615,97122.4,34228.3,12625.2,1576.26,1749.3,120.9,404.1,67939.1,16.5663
74288.2,46460,104790,32675.2,24489.4,2585.52,2839.62,100.44,271.8,112412,16.5663
94271.1,60844,101541,33232.9,13021.7,1431.78,1633.8,76.26,169.2,75951.3,16.5684
31543.4,25084,82412.2,14805,1307.88,227.64,213.36,5.58,53.1,10572.8,16.5684
44704.8,33896,86434.2,13931.4,2503.2,329.7,383.04,8.37,5.4,14917,16.5704
75824.7,43665,113804,57619.8,14583.2,1754.34,2203.74,64.17,121.5,79789.2,16.5704
30669.1,27005,74428.1,18370.8,6070.68,808.5,948.36,18.6,58.5,37758.8,16.5725
78346.1,53557,95869.6,27520.9,11196.4,1308.72,1372.14,39.99,119.7,64105.9,16.5725
76946.1,40865,123400,33340.4,8820.84,871.5,991.2,65.1,110.7,43825.8,16.5735
51751.7,44796,75712.1,22699.3,2367.12,450.24,635.04,36.27,28.8,22732.7,16.5746
58984.8,40821,94697,18868.9,7598.64,780.36,842.1,60.45,161.1,37796,16.5746
30972.9,17343,117041,24107.2,3701.04,686.28,787.08,1.86,71.1,29432.7,16.5776
61107.2,42514,94197.7,40761.8,7212.24,1519.98,1563.24,27.9,174.6,60937,16.5776
45919.3,34527,87159.8,13675.2,1273.44,252.42,359.1,42.78,100.8,11909.7,16.5787
29797.6,23649,82575,37947,517.44,280.98,217.56,20.46,98.1,10358,16.5797
45868.2,33447,89874.1,20414.5,8042.16,771.96,1010.52,15.81,51.3,38466.8,16.5807
26319.3,23117,74614.4,15472.8,1717.8,348.18,405.72,37.2,16.2,16522.9,16.5838
66639.3,29734,146878,61305.7,17842.4,312.9,161.7,74.4,299.7,9288.96,16.5848
33459.3,22111,99171.8,44592.2,17033.5,2296.98,2648.52,50.22,54.9,112847,16.5859
96079.2,52969,118874,28276.9,8531.88,1132.32,1457.82,71.61,126,50842.1,16.5889
64871.1,39136,108631,37030.6,7528.08,945.42,1141.98,51.15,125.1,42826.3,16.5889
72016,41651,113314,41554.8,6298.32,845.46,825.3,66.03,206.1,36175.8,16.59
31378.2,21444,95896.4,28297.9,11015.8,1604.4,1588.02,27.9,82.8,67323.7,16.591
28473.9,18971,98364.1,28193.8,15603.8,2090.76,2380.56,7.44,55.8,101831,16.591
88260.2,44776,129181,54388.3,16319.5,2065.14,2340.24,53.94,227.7,97735.9,16.592
75371.1,37690,131057,36721.4,13948.2,1763.16,1862.28,30.69,144,84387.1,16.592
80853.5,57092,92811.9,29873.8,3239.04,338.94,372.54,26.97,116.1,16443.9,16.5941
63196,43727,94715.2,29795.6,14522.8,1432.62,1806.84,26.04,63.9,70555.7,16.5951
27387.5,16108,111427,32684.4,6620.88,1215.9,1483.44,13.95,85.5,47001.8,16.5972
65160.2,36074,118377,43896.7,5538.12,734.58,1011.78,75.33,180,30064,16.5972
56310.1,32140,114821,41740.4,1657.32,548.52,613.62,44.64,160.2,19737.9,16.5982
53309.9,32656,106985,25953.5,8447.04,1101.66,1442.28,79.98,248.4,39429.1,16.5982
62426,28339,144365,64892.5,22012.2,2996.28,3377.22,99.51,339.3,112586,16.5982
69658.4,48747,93649.5,20418.7,4163.88,586.32,626.22,47.43,63,24929.3,16.5982
110003,55408,130110,98929.3,32005.7,4279.38,5628,107.88,366.3,177179,16.6003
33056.1,23771,91134.8,29434.4,197.4,161.28,165.06,-5.58,61.2,2243.77,16.6023
52105.2,31382,108813,42109.2,7871.64,1233.96,1535.94,78.12,79.2,60545.8,16.6064
66894.8,30503,143724,41585.9,8101.8,787.08,897.12,53.01,209.7,26793.7,16.6085
78409.8,57914,88729.2,29320.2,5861.52,732.48,758.94,28.83,135.9,34331.5,16.6105
40143.6,20125,130726,43255,3065.16,631.26,591.36,21.39,107.1,24004.1,16.6105
74670.4,45510,107528,36366.1,5649,748.02,933.66,77.19,216,38407.8,16.6116
100566,51199,128727,68855.6,11337.5,1680.84,1715.7,129.27,290.7,61443.8,16.6126
61180.7,32300,124134,54606.7,327.6,170.52,127.26,75.33,207.9,3327.6,16.6136
59210.9,39475,98301.3,21676.2,7406.28,1034.88,1142.4,60.45,154.8,38957.7,16.6136
28705.6,18233,103178,35062.4,1676.64,403.62,417.9,-12.09,98.1,15707,16.6146
65544.5,38489,111604,62974.8,28419.7,3066,3912.3,92.07,298.8,162362,16.6167
89364.8,58121,100766,33355.6,13729.8,1751.4,2223.9,32.55,128.7,83398.3,16.6167
77986.3,43827,116616,36559.3,15216.6,1935.78,2629.62,52.08,126.9,89304.2,16.6177
65757.3,41270,104421,67158.8,8100.96,957.6,1296.54,101.37,244.8,38589.5,16.6188
63906.5,34199,122465,57217.4,7605.36,1153.32,1097.88,59.52,129.6,48899.2,16.6208
57591.1,40728,92670.6,27325.2,12059.9,1168.44,1492.68,17.67,169.2,67776.8,16.6208
127565,67455,123936,77486.6,19627.4,2773.68,3251.22,106.02,342,138615,16.626
72727.2,48200,98884.8,19056.2,9014.04,965.58,1215.48,66.96,174.6,45663.6,16.627
33450.9,28336,77365.8,26433.1,1070.16,254.1,199.08,45.57,33.3,9913.18,16.627
73164,47263,101451,22994.2,7479.36,936.18,974.4,41.85,109.8,46768.7,16.627
85658.3,62590,89690.1,20615.3,9602.88,976.08,1155.84,61.38,145.8,45813.5,16.628
59601.5,31791,122866,63818.2,9793.56,1653.12,2524.2,24.18,206.1,72708.6,16.629
94649.1,55338,112092,53971.7,19498.1,2622.48,2712.36,66.03,217.8,124283,16.629
54532.8,34848,102556,23811.5,6788.88,748.86,709.38,44.64,71.1,33873.1,16.6321
31138.8,16107,126697,54038.9,22333.9,3283.56,3654.42,42.78,194.4,143099,16.6332
40124,31034,84731.8,13668.5,4760.28,717.36,815.22,29.76,5.4,30862.9,16.6332
33355.7,23219,94147,30623.9,16054.1,1899.66,2173.08,39.06,102.6,83736.9,16.6352
42098.7,28447,96986.7,16552.2,5145,755.58,954.66,39.06,65.7,31530.2,16.6362
59605,34494,113245,32239.2,9175.32,1161.72,1317.12,91.14,226.8,43863,16.6362
29803.9,14150,138037,62197,188.16,212.1,235.2,11.16,151.2,3472.15,16.6373
59009.3,37253,103810,30470.2,14327,1556.52,1787.94,80.91,133.2,78107.7,16.6434
59007.2,37235,103856,45563.3,11560.1,1532.58,1765.26,53.01,147.6,62245.6,16.6455
52251.5,29435,116336,30097.2,9241.68,1329.72,1499.4,40.92,247.5,53520.1,16.6455
68255.6,39864,112212,44909.8,17204.9,1786.68,2319.24,82.77,191.7,87189.6,16.6486
67322.5,45067,97899.7,28769.2,14265.7,1491.42,1638.84,54.87,115.2,70494.4,16.6486
79832.9,52192,100244,26473.4,19367,2262.96,2723.28,46.5,99.9,116972,16.6537
111745,60648,120751,39990.7,14835.2,1433.46,1603.56,57.66,158.4,67196.9,16.6537
28303.8,20926,88641.8,27043.8,10228.7,1399.86,1896.3,23.25,60.3,69169.2,16.6547
38465,22038,114386,65003.4,8919.12,1227.24,1377.18,72.54,283.5,55865.9,16.6558
72201.5,45947,102984,38709.7,24061.8,2524.62,3173.1,96.72,260.1,124974,16.6568
44645.3,33166,88219.1,12811.7,2861.04,418.74,498.54,-4.65,87.3,22116.1,16.6609
29469.3,19491,99086.8,41758.9,285.6,227.64,241.5,-2.79,72.9,4759.53,16.6619
35798.7,25992,90262.5,34899.5,304.92,190.26,203.7,-16.74,32.4,6120.07,16.6619
29976.8,25082,78325.5,37093.6,440.16,193.2,297.78,14.88,144,2383.6,16.6619
89721.8,44930,130870,70210.6,21316.7,2913.96,3686.34,121.83,225,128408,16.663
54807.2,36118,99447.5,36688.7,5087.04,704.76,713.16,71.61,154.8,32398.7,16.663
50384.6,33417,98812.1,30127.4,20296.9,2685.9,3024,58.59,170.1,114125,16.664
36613.5,22519,106555,34636.6,19281.4,2398.62,2551.92,10.23,63,103518,16.665
94887.8,61373,101324,46580.5,7372.68,905.52,1107.96,70.68,131.4,44045.3,16.665
69365.1,46781,97174.3,31455.5,15482,1527.96,1896.3,102.3,161.1,69811.8,16.6671
34330.1,27167,82815.8,39562.3,179.76,133.98,153.72,-14.88,19.8,4240.92,16.6702
36722.7,23934,100554,28129.9,7783.44,835.8,856.8,3.72,68.4,47192.3,16.6702
44284.8,32063,90517.1,17694.6,2975.28,330.96,320.88,-38.13,61.2,15265.7,16.6702
45351.6,31562,94169,28119.8,13456.8,1425.9,1544.34,17.67,121.5,71803.6,16.6712
42479.5,29557,94188.7,30309.7,14042.3,1828.26,2283.54,56.73,134.1,77926.6,16.6712
79992.5,44106,118859,39653.9,26109.7,3093.3,3798.06,44.64,206.1,158164,16.6712
52671.5,24633,140132,51118.2,16632,2803.92,2963.94,55.8,265.5,110157,16.6722
47566.4,31164,100029,23857.7,8204.28,960.54,1192.8,55.8,202.5,44926.7,16.6722
63817.6,42431,98568.3,31432.8,4164.72,514.08,569.1,55.8,143.1,22861.3,16.6732
85073.1,54850,101647,49891,14049.8,1543.92,1988.28,101.37,170.1,72692.7,16.6732
102404,53862,124599,81587.5,44582.2,5481,6652.8,119.04,292.5,225663,16.6743
64023.4,44162,95010.1,22018.9,13495.4,1398.6,1722,34.41,170.1,62131.7,16.6763
103430,50850,133302,68383.6,29531.9,3099.18,3687.6,88.35,326.7,145210,16.6774
94409.7,48722,126991,53557.6,26703.6,4119.78,4473,60.45,222.3,184096,16.6784
79113.3,46317,111941,45664.1,25570.4,2588.46,3137.4,56.73,250.2,127974,16.6784
37837.1,23888,103805,36802.9,7775.88,1287.3,1448.16,7.44,88.2,50764.8,16.6825
60048.8,36349,108266,36397.2,15438.4,1432.2,1758.12,73.47,135.9,71145.1,16.6846
45800.3,31065,96622.2,36611.4,10077.5,1216.32,1562.82,35.34,145.8,53988.5,16.6856
98384.3,48950,131720,59419.1,14463.1,1773.66,1887.06,59.52,227.7,74734.1,16.6866
72548,40004,118851,53888.5,23712.4,2654.82,3517.92,72.54,207.9,128379,16.6876
128670,70926,118892,102858,14327.9,1964.76,2076.06,228.78,554.4,79004.5,16.6887
63077,37751,109502,43202,7719.6,897.54,920.64,89.28,198.9,39861.6,16.6897
29995,15791,124486,32037.6,3521.28,640.08,674.94,7.44,62.1,25987.7,16.6897
67571,40171,110237,50946,3151.68,437.64,337.68,85.56,152.1,19553.2,16.6897
45030.3,28430,103803,53336.6,7044.24,1245.3,1506.96,62.31,209.7,51197.2,16.6907
101861,57443,116212,48182.4,20233.1,2133.6,2660.28,93,303.3,106282,16.6917
36452.5,20325,117538,34125,7075.32,4257.96,5224.38,-20.46,31.5,183137,16.6917
69015.1,42136,107342,33827.6,8785.56,920.64,956.76,56.73,150.3,48926.3,16.6928
38194.1,29171,85807.4,14531.2,6844.32,746.34,905.1,12.09,53.1,42402.1,16.6928
85820.7,51798,108582,60849.6,4072.32,715.68,577.08,95.79,186.3,28281.6,16.6928
53179,34303,101599,23363.8,7717.92,1081.92,1092,46.5,189,41857,16.6938
46812.5,28807,106499,22969,11446.7,1545.18,1778.28,28.83,113.4,68371,16.6938
26384.4,18470,93618.2,20680,5289.48,743.4,1070.58,-9.3,88.2,38154.1,16.6938
40245.1,26248,100484,23092.4,16043.2,1798.02,2237.76,35.34,173.7,78910.1,16.6938
32468.8,20596,103315,59650.9,9414.72,1524.18,1662.36,60.45,210.6,58649.5,16.6948
108056,61358,115413,59066.3,15905.4,2017.68,2260.86,97.65,638.1,94464.9,16.6948
45467.1,31713,93959.3,20013.8,18785.8,2100.42,2397.78,50.22,202.5,94522.7,16.6959
